"id","date","elapsed.time","exper","time","temp.air","pres.amb","mass.init","vol","mass.final","notes","date.time.e","etime","date.time","start.time","mass.tot","mass.vent","mass.leak","cmass.tot","cmass.vent","cmass.leak","xCH4","vol.hs","massloss","cmassloss","vBg","vCH4","cvBg","cvCH4","rvBg","rvCH4","method"
"I4","29.09.2018",1.60416666666667,"IIS-BMP2","06.05",19,1000,723.67,62,723.6,"Pressure not measured.",2022-09-30 06:05:00,1.60416666664241,2018-09-29 06:05:00,2018-09-27 15:35:00,0.0799999999999272,0.0699999999999363,0.00999999999999091,0.174999999999955,0.149999999999977,0.0249999999999773,0.6,120.29,0.0799999999999272,0.174999999999955,64.6226181104475,38.841370551985,137.519338863853,82.6558835754033,73.5625059913394,44.2146826836826,"grav"
"I4","30.09.2018",2.97708333333333,"IIS-BMP2","15.02",20.3,1002.34,723.62,91,723.52,"Easy to mix. No floating layer.",2022-10-01 15:02:00,2.97708333334594,2018-09-30 15:02:00,2018-09-27 15:35:00,0.0800000000000409,0.100000000000023,-0.0199999999999818,0.254999999999995,0.25,0.00499999999999545,0.6,120.29,0.0800000000000409,0.254999999999995,64.5438461038415,38.7940247033152,202.063184967694,121.449908278719,47.012209605226,28.2566492527941,"grav"
"I4","01.10.2018",3.71875,"IIS-BMP2","08.50",20.3,1000.62,723.53,50,723.48,NA,2022-10-02 08:50:00,3.71875000004366,2018-10-01 08:50:00,2018-09-27 15:35:00,0.0399999999999636,0.0499999999999545,-0.00999999999999091,0.294999999999959,0.299999999999955,-0.00499999999999545,0.6,120.29,0.0399999999999636,0.294999999999959,32.2710242269024,19.3964721136323,234.334209194597,140.846380392351,43.5114933396437,26.152546670066,"grav"
"I4","03.10.2018",5.68888888888889,"IIS-BMP2","08.07",20,1002.27,723.47,102,723.36,NA,2022-10-04 08:07:00,5.68888888884248,2018-10-03 08:07:00,2018-09-27 15:35:00,0.120000000000005,0.110000000000014,0.00999999999999091,0.414999999999964,0.409999999999968,0.00499999999999545,0.6,120.29,0.120000000000005,0.414999999999964,96.8444909197038,58.2083002471612,331.1787001143,199.054680639512,49.1561744534274,29.5452775311639,"grav"
"I4","05.10.2018",7.81527777777778,"IIS-BMP2","11.09",20.1,1009.23,723.36,97,723.27,NA,2022-10-06 11:09:00,7.81527777774318,2018-10-05 11:09:00,2018-09-27 15:35:00,0.0900000000000318,0.0900000000000318,0,0.504999999999995,0.5,0.00499999999999545,0.6,120.29,0.0900000000000318,0.504999999999995,72.6342125385491,43.6567326804935,403.812912652849,242.711413320005,34.158480096509,20.5309258850133,"grav"
"I4","06.10.2018",9.23958333333333,"IIS-BMP2","21.20",20.4,1001.38,723.27,64,723.2,NA,2022-10-07 21:20:00,9.23958333334303,2018-10-06 21:20:00,2018-09-27 15:35:00,0.0699999999999363,0.0699999999999363,0,0.574999999999932,0.569999999999936,0.00499999999999545,0.6,120.29,0.0699999999999363,0.574999999999932,56.4693147040961,33.9408343606533,460.282227356946,276.652247680659,39.6469103724517,23.8297423107464,"grav"
"I4","08.10.2018",10.8388888888889,"IIS-BMP2","11.43",20.4,1007.72,723.19,53,723.14,NA,2022-10-09 11:43:00,10.8388888888439,2018-10-08 11:43:00,2018-09-27 15:35:00,0.0600000000000591,0.0500000000000682,0.00999999999999091,0.634999999999991,0.620000000000005,0.0149999999999864,0.6,120.29,0.0600000000000591,0.634999999999991,48.4072399736283,29.0951310886395,508.689467330574,305.747378769298,30.2676619895896,18.1923529169088,"grav"
"I4","11.10.2018",13.8597222222222,"IIS-BMP2","12.13",20.5,1009.19,723.14,79,723.06,NA,2022-10-12 12:23:00,13.8666666666468,2018-10-11 12:13:00,2018-09-27 15:35:00,0.0800000000000409,0.0800000000000409,0,0.715000000000032,0.700000000000045,0.0149999999999864,0.6,120.29,0.0800000000000409,0.715000000000032,64.5380427364425,38.7905365941951,573.227510067016,344.537915363493,21.364317595512,12.8410052173887,"grav"
"I4","15.10.2018",18.2409722222222,"IIS-BMP2","21.22",20.1,1006.09,723.02,101,722.92,NA,2022-10-16 21:22:00,18.2409722222437,2018-10-15 21:22:00,2018-09-27 15:35:00,0.139999999999986,0.100000000000023,0.0399999999999636,0.855000000000018,0.800000000000068,0.05499999999995,0.6,120.29,0.139999999999986,0.855000000000018,112.980951350491,67.9071062893185,686.208461417507,412.445021652812,25.7873783396269,15.4994821773052,"grav"
"I4","19.10.2018",21.8006944444444,"IIS-BMP2","10.48",20.5,1017.29,722.94,79,722.85,NA,2022-10-20 10:48:00,21.8006944444423,2018-10-19 10:48:00,2018-09-27 15:35:00,0.0699999999999363,0.0900000000000318,-0.0200000000000955,0.924999999999955,0.8900000000001,0.0349999999998545,0.6,120.29,0.0699999999999363,0.924999999999955,56.4781139903866,33.9461231643167,742.686575407894,446.391144817129,15.8658767354968,9.53617193847368,"grav"
"I4","25.10.2018",27.9395833333333,"IIS-BMP2","14.08",20.6,997.15,722.79,51,722.74,NA,2022-10-26 14:08:00,27.9395833333474,2018-10-25 14:08:00,2018-09-27 15:35:00,0.110000000000014,0.0499999999999545,0.0600000000000591,1.03499999999997,0.940000000000055,0.0949999999999136,0.6,120.29,0.110000000000014,1.03499999999997,88.7132937717981,53.3210510039742,831.399869179692,499.712195821103,14.4510342795689,8.6857820639958,"grav"
"I4","29.10.2018",31.7576388888889,"IIS-BMP2","09.46",20,1010.42,722.73,55,722.68,NA,2022-10-30 09:46:00,31.7576388889429,2018-10-29 09:46:00,2018-09-27 15:35:00,0.0600000000000591,0.0500000000000682,0.00999999999999091,1.09500000000003,0.990000000000123,0.104999999999905,0.6,120.29,0.0600000000000591,1.09500000000003,48.428453772944,29.1078816249707,879.828322952636,528.820077446074,12.6840621013167,7.62374491450671,"grav"
"I4","16.11.2018",49.9388888888889,"IIS-BMP2","14.07",21.5,1000,722.62,160,722.46,"Ambient pressure not measured.",2022-11-17 14:07:00,49.9388888888425,2018-11-16 14:07:00,2018-09-27 15:35:00,0.219999999999914,0.159999999999968,0.0599999999999454,1.31499999999994,1.15000000000009,0.16499999999985,0.6,120.29,0.219999999999914,1.31499999999994,177.267957671434,106.546757655995,1057.09628062407,635.366835102069,9.75004236075265,5.86025480404236,"grav"
"I4","17.12.2018",80.8354166666667,"IIS-BMP2","11.38",21.4,1010.47,722.4,204,722.22,NA,2022-12-18 11:38:00,80.8354166666468,2018-12-17 11:38:00,2018-09-27 15:35:00,0.240000000000009,0.17999999999995,0.0600000000000591,1.55499999999995,1.33000000000004,0.224999999999909,0.6,120.29,0.240000000000009,1.55499999999995,193.438821531325,116.266241850434,1250.5351021554,751.633076952503,6.26085956721828,3.76308440503978,"grav"
"I4","04.02.2019",129.899305555556,"IIS-BMP2","13.10",22.1,1009.4,722.14,211,721.94,NA,2023-02-04 13:10:00,128.899305555555,2019-02-04 13:10:00,2018-09-27 15:35:00,0.279999999999973,0.199999999999932,0.0800000000000409,1.83499999999992,1.52999999999997,0.30499999999995,0.6,120.29,0.279999999999973,1.83499999999992,225.504337728764,135.539193534885,1476.03943988416,887.172270487388,4.5961366462297,2.76250408608722,"grav"
"L1","27.09.2018",0,"IIS-BMP2","15.35",20.8,1007.24,467.76,0,467.76,NA,2022-09-28 15:35:00,0,2018-09-27 15:35:00,2018-09-27 15:35:00,0,0,0,0,0,0,0.6,376.03,0,0,0,0,0,0,NA,NA,"grav"
"L1","28.09.2018",0.725694444444444,"IIS-BMP2","09.00",20.3,1011.22,467.75,62,467.68,NA,2022-09-29 09:00:00,0.725694444445253,2018-09-28 09:00:00,2018-09-27 15:35:00,0.0799999999999841,0.0699999999999932,0.00999999999999091,0.0799999999999841,0.0699999999999932,0.00999999999999091,0.6,376.03,0.0799999999999841,0.0799999999999841,52.7991573408501,31.7348893479289,52.7991573408501,31.7348893479289,72.7567335605972,43.7303738382944,"grav"
"L1","29.09.2018",1.60416666666667,"IIS-BMP2","06.05",19,1000,467.66,57.5,467.6,"Pressure not measured.",2022-09-30 06:05:00,1.60416666664241,2018-09-29 06:05:00,2018-09-27 15:35:00,0.0799999999999841,0.0600000000000023,0.0199999999999818,0.159999999999968,0.129999999999995,0.0299999999999727,0.6,376.03,0.0799999999999841,0.159999999999968,64.6226181104934,38.8413705520126,117.421775451343,70.5762598999415,73.5625059913917,44.214682683714,"grav"
"L1","30.09.2018",2.97708333333333,"IIS-BMP2","15.02",20.3,1002.34,467.62,347,467.19,NA,2022-10-01 15:02:00,2.97708333334594,2018-09-30 15:02:00,2018-09-27 15:35:00,0.410000000000025,0.430000000000007,-0.0199999999999818,0.569999999999993,0.560000000000002,0.00999999999999091,0.6,376.03,0.410000000000025,0.569999999999993,330.787211282039,198.819376604401,448.208986733382,269.395636504342,240.937574226675,144.815327420504,"grav"
"L1","01.10.2018",3.71875,"IIS-BMP2","08.50",20.3,1000.62,467.2,349,466.77,NA,2022-10-02 08:50:00,3.71875000004366,2018-10-01 08:50:00,2018-09-27 15:35:00,0.420000000000016,0.430000000000007,-0.00999999999999091,0.990000000000009,0.990000000000009,0,0.6,376.03,0.420000000000016,0.990000000000009,338.845754382797,203.662957193332,787.054741116179,473.058593697674,456.870680066692,274.601740035953,"grav"
"L1","02.10.2018",4.75694444444444,"IIS-BMP2","09.45",20.3,1000,NA,326,466.4,"Forgot to measure initial mass. Pressure not measured.",2022-10-03 09:45:00,4.75694444444525,2018-10-02 09:45:00,2018-09-27 15:35:00,NA,NA,NA,NA,NA,NA,0.6,376.03,0.370000000000005,1.36000000000001,298.50397007519,179.415561485193,1085.55871119137,652.474155182867,287.522218667742,172.814988989082,"grav"
"L1","03.10.2018",5.68888888888889,"IIS-BMP2","08.07",20,1002.27,466.39,147,466.21,NA,2022-10-04 08:07:00,5.68888888884248,2018-10-03 08:07:00,2018-09-27 15:35:00,0.560000000000002,0.180000000000007,0.379999999999995,1.55000000000001,1.17000000000002,0.379999999999995,0.6,376.03,0.189999999999998,1.55000000000001,153.337110622857,92.1631420580006,1238.89582181423,744.637297240868,164.534604543155,98.8933864109694,"grav"
"L1","05.10.2018",7.81527777777778,"IIS-BMP2","11.09",20.1,1009.23,466.2,145,466.03,NA,2022-10-06 11:09:00,7.81527777774318,2018-10-05 11:09:00,2018-09-27 15:35:00,0.180000000000007,0.170000000000016,0.00999999999999091,1.73000000000002,1.34000000000003,0.389999999999986,0.6,376.03,0.180000000000007,1.73000000000002,145.268425077052,87.3134653609594,1384.16424689128,831.950762601827,68.3169601929965,41.0618517700135,"grav"
"L1","08.10.2018",10.8388888888889,"IIS-BMP2","11.43",20.4,1007.72,466.02,91,465.91,NA,2022-10-09 11:43:00,10.8388888888439,2018-10-08 11:43:00,2018-09-27 15:35:00,0.119999999999948,0.109999999999957,0.00999999999999091,1.84999999999997,1.44999999999999,0.399999999999977,0.6,376.03,0.119999999999948,1.84999999999997,96.8144799471191,58.1902621771963,1480.9787268384,890.141024779023,32.0194880854046,19.2452865262202,"grav"
"L1","11.10.2018",13.8597222222222,"IIS-BMP2","12.13",20.5,1009.19,465.91,60,465.85,NA,2022-10-12 12:24:00,13.8673611111444,2018-10-11 12:13:00,2018-09-27 15:35:00,0.0600000000000023,0.0600000000000023,0,1.90999999999997,1.50999999999999,0.399999999999977,0.6,376.03,0.0600000000000023,1.90999999999997,48.4035320523089,29.0929024456326,1529.38225889071,919.233927224656,16.0232381966264,9.63075391303698,"grav"
"L1","15.10.2018",18.2409722222222,"IIS-BMP2","21.22",20.1,1006.09,465.83,52,465.78,NA,2022-10-16 21:22:00,18.2409722222437,2018-10-15 21:22:00,2018-09-27 15:35:00,0.07000000000005,0.0500000000000114,0.0200000000000387,1.98000000000002,1.56,0.420000000000016,0.6,376.03,0.07000000000005,1.98000000000002,56.4904756752912,33.9535531446868,1585.872734566,953.187480369343,12.8936891698239,7.74974108865891,"grav"
"L1","19.10.2018",21.8006944444444,"IIS-BMP2","10.48",20.5,1017.29,465.78,32,465.74,NA,2022-10-20 10:48:00,21.8006944444423,2018-10-19 10:48:00,2018-09-27 15:35:00,0.0399999999999636,0.0399999999999636,0,2.01999999999998,1.59999999999997,0.420000000000016,0.6,376.03,0.0399999999999636,2.01999999999998,32.2732079945066,19.3977846653239,1618.1459425605,972.585265034667,9.06621527742675,5.44924110769925,"grav"
"L1","25.10.2018",27.9395833333333,"IIS-BMP2","14.08",20.6,997.15,465.7,26,465.67,NA,2022-10-26 14:08:00,27.9395833333474,2018-10-25 14:08:00,2018-09-27 15:35:00,0.0699999999999932,0.0299999999999727,0.0400000000000205,2.08999999999997,1.62999999999994,0.460000000000036,0.6,376.03,0.0699999999999932,2.08999999999997,56.4539142184045,33.9315779116124,1674.59985677891,1006.51684294628,9.19611272336001,5.52731585890519,"grav"
"L1","29.10.2018",31.7576388888889,"IIS-BMP2","09.46",20,1010.42,465.65,24,465.63,NA,2022-10-30 09:46:00,31.7576388889429,2018-10-29 09:46:00,2018-09-27 15:35:00,0.0400000000000205,0.0199999999999818,0.0200000000000387,2.13,1.64999999999992,0.480000000000075,0.6,376.03,0.0400000000000205,2.13,32.285635848614,19.405254416638,1706.88549262752,1025.92209736292,8.45604140087382,5.08249660966873,"grav"
"L1","16.11.2018",49.9388888888889,"IIS-BMP2","14.07",21.5,1000,465.58,71,465.51,"Ambient pressure not measured.",2022-11-17 14:07:00,49.9388888888425,2018-11-16 14:07:00,2018-09-27 15:35:00,0.120000000000005,0.0699999999999932,0.0500000000000114,2.25,1.71999999999991,0.530000000000086,0.6,376.03,0.120000000000005,2.25,96.6916132753693,58.1164132669314,1803.57710590289,1084.03851062985,5.31820492404919,3.19650262038812,"grav"
"L1","17.12.2018",80.8354166666667,"IIS-BMP2","11.38",21.4,1010.47,465.68,92,465.37,NA,2022-12-18 11:38:00,80.8354166666468,2018-12-17 11:38:00,2018-09-27 15:35:00,0.139999999999986,0.310000000000002,-0.170000000000016,2.38999999999999,2.02999999999992,0.36000000000007,0.6,376.03,0.139999999999986,2.38999999999999,112.839312559925,67.8219744127439,1916.41641846282,1151.86048504259,3.65216808087684,2.19513256960624,"grav"
"L1","04.02.2019",129.899305555556,"IIS-BMP2","13.10",22.1,1009.4,465.33,73,465.25,NA,2023-02-04 13:10:00,128.899305555555,2019-02-04 13:10:00,2018-09-27 15:35:00,0.120000000000005,0.0799999999999841,0.0400000000000205,2.50999999999999,2.1099999999999,0.400000000000091,0.6,376.03,0.120000000000005,2.50999999999999,96.6447161694835,58.0882258006729,2013.0611346323,1209.94871084327,1.96977284838442,1.18393032260897,"grav"
"L2","27.09.2018",0,"IIS-BMP2","15.35",20.8,1007.24,468.505,0,468.505,NA,2022-09-28 15:35:00,0,2018-09-27 15:35:00,2018-09-27 15:35:00,0,0,0,0,0,0,0.6,375.58,0,0,0,0,0,0,NA,NA,"grav"
"L2","28.09.2018",0.725694444444444,"IIS-BMP2","09.00",20.3,1011.22,468.51,61,468.43,NA,2022-09-29 09:00:00,0.725694444445253,2018-09-28 09:00:00,2018-09-27 15:35:00,0.0749999999999886,0.0799999999999841,-0.00499999999999545,0.0749999999999886,0.0799999999999841,-0.00499999999999545,0.6,375.58,0.0749999999999886,0.0749999999999886,48.7786590440946,29.318372210214,48.7786590440946,29.318372210214,67.2165253813361,40.4004363470891,"grav"
"L2","29.09.2018",1.60416666666667,"IIS-BMP2","06.05",19,1000,468.42,57,468.36,"Pressure not measured.",2022-09-30 06:05:00,1.60416666664241,2018-09-29 06:05:00,2018-09-27 15:35:00,0.0699999999999932,0.0600000000000023,0.00999999999999091,0.144999999999982,0.139999999999986,0.00499999999999545,0.6,375.58,0.0699999999999932,0.144999999999982,56.5447908466875,33.9861992330145,105.323449890782,63.3045714432285,64.3671927424743,38.6878473482536,"grav"
"L2","30.09.2018",2.97708333333333,"IIS-BMP2","15.02",20.3,1002.34,468.36,352,467.95,NA,2022-10-01 15:02:00,2.97708333334594,2018-09-30 15:02:00,2018-09-27 15:35:00,0.410000000000025,0.410000000000025,0,0.555000000000007,0.550000000000011,0.00499999999999545,0.6,375.58,0.410000000000025,0.555000000000007,330.787211282039,198.819376604401,436.110661172821,262.123948047629,240.937574226675,144.815327420504,"grav"
"L2","01.10.2018",3.71875,"IIS-BMP2","08.50",20.3,1000.62,467.96,351,467.53,NA,2022-10-02 08:50:00,3.71875000004366,2018-10-01 08:50:00,2018-09-27 15:35:00,0.420000000000016,0.430000000000007,-0.00999999999999091,0.975000000000023,0.980000000000018,-0.00499999999999545,0.6,375.58,0.420000000000016,0.975000000000023,338.845754382797,203.662957193332,774.956415555617,465.786905240961,456.870680066692,274.601740035953,"grav"
"L2","02.10.2018",4.75694444444444,"IIS-BMP2","09.45",20.3,1000,467.52,362,467.11,"Pressure not measured.",2022-10-03 09:45:00,4.75694444444525,2018-10-02 09:45:00,2018-09-27 15:35:00,0.419999999999959,0.409999999999968,0.00999999999999091,1.39499999999998,1.38999999999999,0.00499999999999545,0.6,375.58,0.419999999999959,1.39499999999998,338.842344409638,203.660907631818,1113.79875996526,669.447812872779,326.376572541725,196.168365879477,"grav"
"L2","03.10.2018",5.68888888888889,"IIS-BMP2","08.07",20,1002.27,467.09,146,466.93,NA,2022-10-04 08:07:00,5.68888888884248,2018-10-03 08:07:00,2018-09-27 15:35:00,0.180000000000007,0.159999999999968,0.0200000000000387,1.57499999999999,1.54999999999995,0.0250000000000341,0.6,375.58,0.180000000000007,1.57499999999999,145.266736379556,87.3124503707418,1259.06549634481,756.760263243521,155.874888514575,93.6884713367125,"grav"
"L2","05.10.2018",7.81527777777778,"IIS-BMP2","11.09",20.1,1009.23,466.92,150,466.75,NA,2022-10-06 11:09:00,7.81527777774318,2018-10-05 11:09:00,2018-09-27 15:35:00,0.180000000000007,0.170000000000016,0.00999999999999091,1.755,1.71999999999997,0.035000000000025,0.6,375.58,0.180000000000007,1.755,145.268425077052,87.3134653609594,1404.33392142186,844.07372860448,68.3169601929965,41.0618517700135,"grav"
"L2","08.10.2018",10.8388888888889,"IIS-BMP2","11.43",20.4,1007.72,466.74,90,466.63,NA,2022-10-09 11:43:00,10.8388888888439,2018-10-08 11:43:00,2018-09-27 15:35:00,0.120000000000005,0.110000000000014,0.00999999999999091,1.875,1.82999999999998,0.0450000000000159,0.6,375.58,0.120000000000005,1.875,96.8144799471649,58.1902621772239,1501.14840136903,902.263990781704,32.0194880854197,19.2452865262293,"grav"
"L2","11.10.2018",13.8597222222222,"IIS-BMP2","12.13",20.5,1009.19,466.63,59,466.56,NA,2022-10-12 12:25:00,13.8680555555475,2018-10-11 12:13:00,2018-09-27 15:35:00,0.0699999999999932,0.0699999999999932,0,1.94499999999999,1.89999999999998,0.0450000000000159,0.6,375.58,0.0699999999999932,1.94499999999999,56.4707873943528,33.9417195199,1557.61918876338,936.205710301604,18.6937778960616,11.2358795652083,"grav"
"L2","15.10.2018",18.2409722222222,"IIS-BMP2","21.22",20.1,1006.09,466.57,55,466.49,NA,2022-10-16 21:22:00,18.2409722222437,2018-10-15 21:22:00,2018-09-27 15:35:00,0.0699999999999932,0.0799999999999841,-0.00999999999999091,2.01499999999999,1.97999999999996,0.035000000000025,0.6,375.58,0.0699999999999932,2.01499999999999,56.4904756752453,33.9535531446593,1614.10966443863,970.159263446264,12.8936891698135,7.74974108865261,"grav"
"L2","19.10.2018",21.8006944444444,"IIS-BMP2","10.48",20.5,1017.29,466.49,33,466.44,NA,2022-10-20 10:48:00,21.8006944444423,2018-10-19 10:48:00,2018-09-27 15:35:00,0.0500000000000114,0.0500000000000114,0,2.065,2.02999999999997,0.035000000000025,0.6,375.58,0.0500000000000114,2.065,40.3415099931792,24.2472308316824,1654.45117443181,994.406494277946,11.3327690967963,6.8115513846318,"grav"
"L2","25.10.2018",27.9395833333333,"IIS-BMP2","14.08",20.6,997.15,466.41,21,466.4,NA,2022-10-26 14:08:00,27.9395833333474,2018-10-25 14:08:00,2018-09-27 15:35:00,0.0400000000000205,0.0100000000000477,0.0299999999999727,2.10500000000002,2.04000000000002,0.0649999999999977,0.6,375.58,0.0400000000000205,2.10500000000002,32.2593795533937,19.3894730923618,1686.7105539852,1013.79596737031,5.25492155620892,3.1584662050906,"grav"
"L2","29.10.2018",31.7576388888889,"IIS-BMP2","09.46",20,1010.42,466.38,26,466.34,NA,2022-10-30 09:46:00,31.7576388889429,2018-10-29 09:46:00,2018-09-27 15:35:00,0.0600000000000023,0.0400000000000205,0.0199999999999818,2.16500000000002,2.08000000000004,0.0849999999999795,0.6,375.58,0.0600000000000023,2.16500000000002,48.4284537728981,29.1078816249432,1735.1390077581,1042.90384899525,12.6840621013047,7.62374491449949,"grav"
"L2","16.11.2018",49.9388888888889,"IIS-BMP2","14.07",21.5,1000,466.31,66,466.25,"Ambient pressure not measured.",2022-11-17 14:07:00,49.9388888888425,2018-11-16 14:07:00,2018-09-27 15:35:00,0.089999999999975,0.0600000000000023,0.0299999999999727,2.255,2.14000000000004,0.114999999999952,0.6,375.58,0.089999999999975,2.255,72.5187099565041,43.5873099501848,1807.6577177146,1086.49115894544,3.98865369303563,2.39737696529033,"grav"
"L2","17.12.2018",80.8354166666667,"IIS-BMP2","11.38",21.4,1010.47,466.2,91,466.1,NA,2022-12-18 11:38:00,80.8354166666468,2018-12-17 11:38:00,2018-09-27 15:35:00,0.149999999999977,0.0999999999999659,0.0500000000000114,2.40499999999997,2.24000000000001,0.164999999999964,0.6,375.58,0.149999999999977,2.40499999999997,120.899263457055,72.6664011565074,1928.55698117166,1159.15756010194,3.91303722951069,2.35192775314942,"grav"
"L2","04.02.2019",129.899305555556,"IIS-BMP2","13.10",22.1,1009.4,466.05,70,465.98,NA,2023-02-04 13:10:00,128.899305555555,2019-02-04 13:10:00,2018-09-27 15:35:00,0.120000000000005,0.0699999999999932,0.0500000000000114,2.52499999999998,2.31,0.214999999999975,0.6,375.58,0.120000000000005,2.52499999999998,96.6447161694835,58.0882258006729,2025.20169734114,1217.24578590262,1.96977284838442,1.18393032260897,"grav"
"L3","27.09.2018",0,"IIS-BMP2","15.35",20.8,1007.24,470.55,0,470.55,NA,2022-09-28 15:35:00,0,2018-09-27 15:35:00,2018-09-27 15:35:00,0,0,0,0,0,0,0.6,373.17,0,0,0,0,0,0,NA,NA,"grav"
"L3","28.09.2018",0.725694444444444,"IIS-BMP2","09.00",20.3,1011.22,470.55,61,470.48,NA,2022-09-29 09:00:00,0.725694444445253,2018-09-28 09:00:00,2018-09-27 15:35:00,0.0699999999999932,0.0699999999999932,0,0.0699999999999932,0.0699999999999932,0,0.6,373.17,0.0699999999999932,0.0699999999999932,44.8194260408301,26.9386785258972,44.8194260408301,26.9386785258972,61.7607401902348,37.121241222289,"grav"
"L3","29.09.2018",1.60416666666667,"IIS-BMP2","06.05",19,1000,470.48,60,470.39,"Pressure not measured.",2022-09-30 06:05:00,1.60416666664241,2018-09-29 06:05:00,2018-09-27 15:35:00,0.0900000000000318,0.0900000000000318,0,0.160000000000025,0.160000000000025,0,0.6,373.17,0.0900000000000318,0.160000000000025,72.7004453743453,43.6965418710383,117.519871415175,70.6352203969356,82.7578192403614,49.7415180192057,"grav"
"L3","30.09.2018",2.97708333333333,"IIS-BMP2","15.02",20.3,1002.34,470.4,382,469.96,NA,2022-10-01 15:02:00,2.97708333334594,2018-09-30 15:02:00,2018-09-27 15:35:00,0.430000000000007,0.439999999999998,-0.00999999999999091,0.590000000000032,0.600000000000023,-0.00999999999999091,0.6,373.17,0.430000000000007,0.590000000000032,346.923172807976,208.517882780216,464.443044223151,279.153103177151,252.690626627964,151.879489733693,"grav"
"L3","01.10.2018",3.71875,"IIS-BMP2","08.50",20.3,1000.62,469.95,342,469.54,NA,2022-10-02 08:50:00,3.71875000004366,2018-10-01 08:50:00,2018-09-27 15:35:00,0.419999999999959,0.409999999999968,0.00999999999999091,1.00999999999999,1.00999999999999,0,0.6,373.17,0.419999999999959,1.00999999999999,338.845754382751,203.662957193304,803.288798605902,482.816060370456,456.87068006663,274.601740035916,"grav"
"L3","02.10.2018",4.75694444444444,"IIS-BMP2","09.45",20.3,1000,469.55,337,469.17,"Pressure not measured.",2022-10-03 09:45:00,4.75694444444525,2018-10-02 09:45:00,2018-09-27 15:35:00,0.370000000000005,0.379999999999995,-0.00999999999999091,1.38,1.38999999999999,-0.00999999999999091,0.6,373.17,0.370000000000005,1.38,298.50397007519,179.415561485193,1101.79276868109,662.231621855648,287.522218667742,172.814988989082,"grav"
"L3","03.10.2018",5.68888888888889,"IIS-BMP2","08.07",20,1002.27,469.15,147,468.97,NA,2022-10-04 08:07:00,5.68888888884248,2018-10-03 08:07:00,2018-09-27 15:35:00,0.199999999999989,0.17999999999995,0.0200000000000387,1.57999999999998,1.56999999999994,0.0100000000000477,0.6,373.17,0.199999999999989,1.57999999999998,161.407484866158,97.0138337452594,1263.20025354725,759.245455600908,173.194320571734,104.098301485226,"grav"
"L3","05.10.2018",7.81527777777778,"IIS-BMP2","11.09",20.1,1009.23,468.97,144,468.8,NA,2022-10-06 11:09:00,7.81527777774318,2018-10-05 11:09:00,2018-09-27 15:35:00,0.170000000000016,0.170000000000016,0,1.75,1.73999999999995,0.0100000000000477,0.6,373.17,0.170000000000016,1.75,137.197957017224,82.4627172853551,1400.39821056447,841.708172886263,64.5215735156114,38.7806377827927,"grav"
"L3","08.10.2018",10.8388888888889,"IIS-BMP2","11.43",20.4,1007.72,468.78,88,468.68,NA,2022-10-09 11:43:00,10.8388888888439,2018-10-08 11:43:00,2018-09-27 15:35:00,0.120000000000005,0.0999999999999659,0.0200000000000387,1.87,1.83999999999992,0.0300000000000864,0.6,373.17,0.120000000000005,1.87,96.8144799471649,58.1902621772239,1497.21269051164,899.898435063487,32.0194880854197,19.2452865262293,"grav"
"L3","11.10.2018",13.8597222222222,"IIS-BMP2","12.13",20.5,1009.19,468.68,59,468.6,NA,2022-10-12 12:26:00,13.8687500000451,2018-10-11 12:13:00,2018-09-27 15:35:00,0.0799999999999841,0.0799999999999841,0,1.94999999999999,1.9199999999999,0.0300000000000864,0.6,373.17,0.0799999999999841,1.94999999999999,64.5380427363966,38.7905365941675,1561.75073324804,938.688971657654,21.3643175954968,12.8410052173796,"grav"
"L3","15.10.2018",18.2409722222222,"IIS-BMP2","21.22",20.1,1006.09,468.59,55,468.54,NA,2022-10-16 21:22:00,18.2409722222437,2018-10-15 21:22:00,2018-09-27 15:35:00,0.0600000000000023,0.0499999999999545,0.0100000000000477,2.00999999999999,1.96999999999986,0.0400000000001342,0.6,373.17,0.0600000000000023,2.00999999999999,48.4204077216454,29.103045552569,1610.17114096968,967.792017210223,11.0517335741273,6.64263521884599,"grav"
"L3","19.10.2018",21.8006944444444,"IIS-BMP2","10.48",20.5,1017.29,468.54,40,468.49,NA,2022-10-20 10:48:00,21.8006944444423,2018-10-19 10:48:00,2018-09-27 15:35:00,0.0500000000000114,0.0500000000000114,0,2.06,2.01999999999987,0.0400000000001342,0.6,373.17,0.0500000000000114,2.06,40.3415099931792,24.2472308316824,1650.51265096286,992.039248041906,11.3327690967963,6.8115513846318,"grav"
"L3","25.10.2018",27.9395833333333,"IIS-BMP2","14.08",20.6,997.15,468.45,22,468.43,NA,2022-10-26 14:08:00,27.9395833333474,2018-10-25 14:08:00,2018-09-27 15:35:00,0.0600000000000023,0.0199999999999818,0.0400000000000205,2.12,2.03999999999985,0.0800000000001546,0.6,373.17,0.0600000000000023,2.12,48.3890693300675,29.0842096385289,1698.90172029293,1021.12345768043,7.88238233430965,4.73769930763366,"grav"
