"id","date","elapsed.time","exper","time","temp.air","pres.amb","mass.init","vol","mass.final","notes","date.time.e","etime","date.time","start.time","mass.drift","mass.init.orig","mass.final.orig","descrip","mass.tot","mass.vent","mass.leak","cmass.tot","cmass.vent","cmass.leak"
"D2","05.10.2018",7.81527777777778,"IIS-BMP2","11.09",20.1,1009.23,470.8,392,470.34,"Manometer reassembled (no pressure leaks). 10 minutes technical break in sampling.",2022-10-06 11:09:00,7.81527777774318,2018-10-05 11:09:00,2018-09-27 15:35:00,0.0200000000000387,470.78,470.32,"LB",0.45999999999998,0.45999999999998,0,1.75999999999999,1.79000000000002,-0.0300000000000296
"D2","06.10.2018",9.23958333333333,"IIS-BMP2","21.20",20.4,1001.38,470.35,223,470.06,NA,2022-10-07 21:20:00,9.23958333334303,2018-10-06 21:20:00,2018-09-27 15:35:00,0.0200000000000387,470.33,470.04,"LB",0.279999999999973,0.289999999999964,-0.00999999999999091,2.03999999999996,2.07999999999998,-0.0400000000000205
"D2","07.04.2019",191.815277777778,"IIS-BMP2","11.09",20.4,1004.06,468.43,97,468.32,NA,NA,NA,2019-04-07 11:09:00,2018-09-27 15:35:00,0.100000000000023,468.33,468.22,"LB",0.180000000000007,0.109999999999957,0.07000000000005,3.77999999999997,3.58999999999992,0.190000000000055
"D2","08.10.2018",10.8388888888889,"IIS-BMP2","11.43",20.4,1007.72,470.08,182,469.85,NA,2022-10-09 11:43:00,10.8388888888439,2018-10-08 11:43:00,2018-09-27 15:35:00,0.0300000000000296,470.05,469.82,"LB",0.210000000000036,0.230000000000018,-0.0199999999999818,2.25,2.31,-0.0600000000000023
"D2","11.10.2018",13.8597222222222,"IIS-BMP2","12.13",20.5,1009.19,469.84,224,469.57,NA,2022-10-12 12:18:00,13.8631944444423,2018-10-11 12:13:00,2018-09-27 15:35:00,0.0200000000000387,469.82,469.55,"LB",0.279999999999973,0.269999999999982,0.00999999999999091,2.52999999999997,2.57999999999998,-0.0500000000000114
"D2","15.10.2018",18.2409722222222,"IIS-BMP2","21.22",20.1,1006.09,469.57,198,469.35,NA,2022-10-16 21:22:00,18.2409722222437,2018-10-15 21:22:00,2018-09-27 15:35:00,0.0300000000000296,469.54,469.32,"LB",0.220000000000027,0.220000000000027,0,2.75,2.80000000000001,-0.0500000000000114
"D2","16.11.2018",49.9388888888889,"IIS-BMP2","14.07",21.5,1000,469,125,468.85,"Ambient pressure not measured.",2022-11-17 14:07:00,49.9388888888425,2018-11-16 14:07:00,2018-09-27 15:35:00,0.0600000000000023,468.94,468.79,"LB",0.150000000000034,0.149999999999977,5.6843418860808e-14,3.25,3.18000000000001,0.0699999999999932
"D2","17.12.2018",80.8354166666667,"IIS-BMP2","11.38",21.4,1010.47,468.82,146,468.66,NA,2022-12-18 11:38:00,80.8354166666468,2018-12-17 11:38:00,2018-09-27 15:35:00,0.0600000000000023,468.76,468.6,"LB",0.189999999999998,0.159999999999968,0.0300000000000296,3.44,3.33999999999997,0.100000000000023
"D2","19.10.2018",21.8006944444444,"IIS-BMP2","10.48",20.5,1017.29,469.32,108,469.2,NA,2022-10-20 10:48:00,21.8006944444423,2018-10-19 10:48:00,2018-09-27 15:35:00,0.0200000000000387,469.3,469.18,"LB",0.149999999999977,0.120000000000005,0.0299999999999727,2.89999999999998,2.92000000000002,-0.0200000000000387
"D2","25.10.2018",27.9395833333333,"IIS-BMP2","14.08",20.6,997.15,469.12,56,469.05,NA,2022-10-26 14:08:00,27.9395833333474,2018-10-25 14:08:00,2018-09-27 15:35:00,0.0200000000000387,469.1,469.03,"LB",0.150000000000034,0.07000000000005,0.0799999999999841,3.05000000000001,2.99000000000007,0.0599999999999454
"D2","27.09.2018",0,"IIS-BMP2","15.35",20.8,1007.24,472.1,0,472.1,NA,2022-09-28 15:35:00,0,2018-09-27 15:35:00,2018-09-27 15:35:00,0,472.1,472.1,"LB",0,0,0,0,0,0
"D2","28.09.2018",0.725694444444444,"IIS-BMP2","09.00",20.3,1011.22,472.1,146,471.94,NA,2022-09-29 09:00:00,0.725694444445253,2018-09-28 09:00:00,2018-09-27 15:35:00,0.0100000000000477,472.09,471.93,"LB",0.159999999999968,0.159999999999968,0,0.159999999999968,0.159999999999968,0
"D2","29.09.2018",1.60416666666667,"IIS-BMP2","06.05",19,1000,471.95,140,471.78,"Pressure not measured.",2022-09-30 06:05:00,1.60416666664241,2018-09-29 06:05:00,2018-09-27 15:35:00,0.0300000000000296,471.92,471.75,"LB",0.160000000000025,0.170000000000016,-0.00999999999999091,0.319999999999993,0.329999999999984,-0.00999999999999091
"D2","29.10.2018",31.7576388888889,"IIS-BMP2","09.46",20,1010.42,469.04,44,469,NA,2022-10-30 09:46:00,31.7576388889429,2018-10-29 09:46:00,2018-09-27 15:35:00,0.0300000000000296,469.01,468.97,"LB",0.0499999999999545,0.0399999999999636,0.00999999999999091,3.09999999999997,3.03000000000003,0.0699999999999363
"D2","30.09.2018",2.97708333333333,"IIS-BMP2","15.02",20.3,1002.34,471.79,289,471.46,NA,2022-10-01 15:02:00,2.97708333334594,2018-09-30 15:02:00,2018-09-27 15:35:00,0.0300000000000296,471.76,471.43,"LB",0.319999999999993,0.329999999999984,-0.00999999999999091,0.639999999999986,0.659999999999968,-0.0199999999999818
"D3","01.10.2018",3.71875,"IIS-BMP2","08.50",20.3,1000.62,471.88,162,471.69,NA,2022-10-02 08:50:00,3.71875000004366,2018-10-01 08:50:00,2018-09-27 15:35:00,0.0200000000000387,471.86,471.67,"LB",0.199999999999989,0.189999999999998,0.00999999999999091,0.819999999999936,0.829999999999984,-0.0100000000000477
"D3","03.10.2018",5.68888888888889,"IIS-BMP2","08.07",20,1002.27,471.69,384,471.25,NA,2022-10-04 08:07:00,5.68888888884248,2018-10-03 08:07:00,2018-09-27 15:35:00,0.0200000000000387,471.67,471.23,"LB",0.439999999999998,0.439999999999998,0,1.25999999999993,1.26999999999998,-0.0100000000000477
"D3","04.02.2019",129.899305555556,"IIS-BMP2","13.10",22.1,1009.4,469.06,138,468.88,NA,2023-02-04 13:10:00,128.899305555555,2019-02-04 13:10:00,2018-09-27 15:35:00,0.0900000000000318,468.97,468.79,"LB",0.189999999999941,0.180000000000007,0.00999999999993406,3.62999999999994,3.46000000000004,0.169999999999902
"D3","05.10.2018",7.81527777777778,"IIS-BMP2","11.09",20.1,1009.23,471.24,388,470.79,NA,2022-10-06 11:09:00,7.81527777774318,2018-10-05 11:09:00,2018-09-27 15:35:00,0.0200000000000387,471.22,470.77,"LB",0.460000000000036,0.450000000000045,0.00999999999999091,1.71999999999997,1.72000000000003,-5.6843418860808e-14
"D3","06.10.2018",9.23958333333333,"IIS-BMP2","21.20",20.4,1001.38,470.78,231,470.5,NA,2022-10-07 21:20:00,9.23958333334303,2018-10-06 21:20:00,2018-09-27 15:35:00,0.0200000000000387,470.76,470.48,"LB",0.289999999999964,0.279999999999973,0.00999999999999091,2.00999999999993,2,0.00999999999993406
"D3","07.04.2019",191.815277777778,"IIS-BMP2","11.09",20.4,1004.06,468.83,101,468.71,NA,NA,NA,2019-04-07 11:09:00,2018-09-27 15:35:00,0.100000000000023,468.73,468.61,"LB",0.170000000000016,0.120000000000005,0.0500000000000114,3.79999999999995,3.58000000000004,0.219999999999914
"D3","08.10.2018",10.8388888888889,"IIS-BMP2","11.43",20.4,1007.72,470.5,181,470.29,NA,2022-10-09 11:43:00,10.8388888888439,2018-10-08 11:43:00,2018-09-27 15:35:00,0.0300000000000296,470.47,470.26,"LB",0.210000000000036,0.210000000000036,0,2.21999999999997,2.21000000000004,0.00999999999993406
"D3","11.10.2018",13.8597222222222,"IIS-BMP2","12.13",20.5,1009.19,470.28,230,470.01,NA,2022-10-12 12:19:00,13.8638888888454,2018-10-11 12:13:00,2018-09-27 15:35:00,0.0200000000000387,470.26,469.99,"LB",0.279999999999973,0.269999999999982,0.00999999999999091,2.49999999999994,2.48000000000002,0.019999999999925
"D3","15.10.2018",18.2409722222222,"IIS-BMP2","21.22",20.1,1006.09,470.01,193,469.77,NA,2022-10-16 21:22:00,18.2409722222437,2018-10-15 21:22:00,2018-09-27 15:35:00,0.0300000000000296,469.98,469.74,"LB",0.240000000000009,0.240000000000009,0,2.73999999999995,2.72000000000003,0.019999999999925
"D3","16.11.2018",49.9388888888889,"IIS-BMP2","14.07",21.5,1000,469.4,121,469.28,"Ambient pressure not measured.",2022-11-17 14:07:00,49.9388888888425,2018-11-16 14:07:00,2018-09-27 15:35:00,0.0600000000000023,469.34,469.22,"LB",0.139999999999986,0.119999999999948,0.0200000000000387,3.22999999999996,3.11000000000001,0.119999999999948
"D3","17.12.2018",80.8354166666667,"IIS-BMP2","11.38",21.4,1010.47,469.24,153,469.07,NA,2022-12-18 11:38:00,80.8354166666468,2018-12-17 11:38:00,2018-09-27 15:35:00,0.0600000000000023,469.18,469.01,"LB",0.210000000000036,0.170000000000016,0.0400000000000205,3.44,3.28000000000003,0.159999999999968
"D3","19.10.2018",21.8006944444444,"IIS-BMP2","10.48",20.5,1017.29,469.76,117,469.62,NA,2022-10-20 10:48:00,21.8006944444423,2018-10-19 10:48:00,2018-09-27 15:35:00,0.0200000000000387,469.74,469.6,"LB",0.149999999999977,0.139999999999986,0.00999999999999091,2.88999999999993,2.86000000000001,0.0299999999999159
"D3","25.10.2018",27.9395833333333,"IIS-BMP2","14.08",20.6,997.15,469.56,64,469.48,NA,2022-10-26 14:08:00,27.9395833333474,2018-10-25 14:08:00,2018-09-27 15:35:00,0.0200000000000387,469.54,469.46,"LB",0.140000000000043,0.0800000000000409,0.0600000000000023,3.02999999999997,2.94000000000005,0.0899999999999181
"D3","27.09.2018",0,"IIS-BMP2","15.35",20.8,1007.24,472.51,0,472.51,NA,2022-09-28 15:35:00,0,2018-09-27 15:35:00,2018-09-27 15:35:00,0,472.51,472.51,"LB",0,0,0,0,0,0
"D3","28.09.2018",0.725694444444444,"IIS-BMP2","09.00",20.3,1011.22,472.51,141,472.35,NA,2022-09-29 09:00:00,0.725694444445253,2018-09-28 09:00:00,2018-09-27 15:35:00,0.0100000000000477,472.5,472.34,"LB",0.159999999999968,0.160000000000025,-5.6843418860808e-14,0.159999999999968,0.160000000000025,-5.6843418860808e-14
"D3","29.09.2018",1.60416666666667,"IIS-BMP2","06.05",19,1000,472.37,135,472.21,"Pressure not measured.",2022-09-30 06:05:00,1.60416666664241,2018-09-29 06:05:00,2018-09-27 15:35:00,0.0300000000000296,472.34,472.18,"LB",0.139999999999986,0.159999999999968,-0.0199999999999818,0.299999999999955,0.319999999999993,-0.0200000000000387
"D3","29.10.2018",31.7576388888889,"IIS-BMP2","09.46",20,1010.42,469.47,45,469.42,NA,2022-10-30 09:46:00,31.7576388889429,2018-10-29 09:46:00,2018-09-27 15:35:00,0.0300000000000296,469.44,469.39,"LB",0.0600000000000023,0.0500000000000114,0.00999999999999091,3.08999999999997,2.99000000000007,0.0999999999999091
"D3","30.09.2018",2.97708333333333,"IIS-BMP2","15.02",20.3,1002.34,472.21,287,471.89,NA,2022-10-01 15:02:00,2.97708333334594,2018-09-30 15:02:00,2018-09-27 15:35:00,0.0300000000000296,472.18,471.86,"LB",0.319999999999993,0.319999999999993,0,0.619999999999948,0.639999999999986,-0.0200000000000387
"I1","01.10.2018",3.71875,"IIS-BMP2","08.50",20.3,1000.62,729.28,60,729.21,"Forgot to check volume - so this is an estimate",2022-10-02 08:50:00,3.71875000004366,2018-10-01 08:50:00,2018-09-27 15:35:00,0.0200000000000387,729.26,729.19,"Inoculum",0.0599999999999454,0.0699999999999363,-0.00999999999999091,0.284999999999968,0.309999999999945,-0.0249999999999773
"I1","03.10.2018",5.68888888888889,"IIS-BMP2","8.07",20,1002.27,729.2,103,729.11,NA,2022-10-04 08:07:00,5.68888888884248,2018-10-03 08:07:00,2018-09-27 15:35:00,0.0200000000000387,729.18,729.09,"Inoculum",0.0999999999999091,0.0899999999999181,0.00999999999999091,0.384999999999877,0.399999999999864,-0.0149999999999864
"I1","04.02.2019",129.899305555556,"IIS-BMP2","13.10",22.1,1009.4,727.92,214,727.7,NA,2023-02-04 13:10:00,128.899305555555,2019-02-04 13:10:00,2018-09-27 15:35:00,0.0900000000000318,727.83,727.61,"Inoculum",0.279999999999973,0.220000000000027,0.0599999999999454,1.79499999999996,1.62999999999965,0.165000000000305
"I1","05.10.2018",7.81527777777778,"IIS-BMP2","11.09",20.1,1009.23,729.1,97,729,NA,2022-10-06 11:09:00,7.81527777774318,2018-10-05 11:09:00,2018-09-27 15:35:00,0.0200000000000387,729.08,728.98,"Inoculum",0.110000000000127,0.100000000000136,0.00999999999999091,0.495000000000005,0.5,-0.00499999999999545
"I1","06.10.2018",9.23958333333333,"IIS-BMP2","21.20",20.4,1001.38,729,65,728.92,NA,2022-10-07 21:20:00,9.23958333334303,2018-10-06 21:20:00,2018-09-27 15:35:00,0.0200000000000387,728.98,728.9,"Inoculum",0.0799999999999272,0.0799999999999272,0,0.574999999999932,0.579999999999927,-0.00499999999999545
"I1","07.04.2019",191.815277777778,"IIS-BMP2","11.09",20.4,1004.06,727.6,186,727.43,NA,NA,NA,2019-04-07 11:09:00,2018-09-27 15:35:00,0.100000000000023,727.5,727.33,"Inoculum",0.269999999999982,0.169999999999959,0.100000000000023,2.06499999999994,1.79999999999961,0.265000000000327
"I1","08.10.2018",10.8388888888889,"IIS-BMP2","11.43",20.4,1007.72,728.94,55,728.88,NA,2022-10-09 11:43:00,10.8388888888439,2018-10-08 11:43:00,2018-09-27 15:35:00,0.0300000000000296,728.91,728.85,"Inoculum",0.0399999999999636,0.0599999999999454,-0.0199999999999818,0.614999999999895,0.639999999999873,-0.0249999999999773
"I1","11.10.2018",13.8597222222222,"IIS-BMP2","12.13",20.5,1009.19,728.9,76,728.79,NA,2022-10-12 12:20:00,13.864583333343,2018-10-11 12:13:00,2018-09-27 15:35:00,0.0200000000000387,728.88,728.77,"Inoculum",0.0900000000001455,0.110000000000127,-0.0199999999999818,0.705000000000041,0.75,-0.0449999999999591
"I1","15.10.2018",18.2409722222222,"IIS-BMP2","21.22",20.1,1006.09,728.79,104,728.68,NA,2022-10-16 21:22:00,18.2409722222437,2018-10-15 21:22:00,2018-09-27 15:35:00,0.0300000000000296,728.76,728.65,"Inoculum",0.1099999999999,0.1099999999999,0,0.814999999999941,0.8599999999999,-0.0449999999999591
"I1","16.11.2018",49.9388888888889,"IIS-BMP2","14.07",21.5,1000,728.34,172,728.2,"Ambient pressure not measured.",2022-11-17 14:07:00,49.9388888888425,2018-11-16 14:07:00,2018-09-27 15:35:00,0.0600000000000023,728.28,728.14,"Inoculum",0.190000000000055,0.139999999999873,0.0500000000001819,1.29499999999996,1.21999999999957,0.0750000000003865
"I1","17.12.2018",80.8354166666667,"IIS-BMP2","11.38",21.4,1010.47,728.17,200,727.98,NA,2022-12-18 11:38:00,80.8354166666468,2018-12-17 11:38:00,2018-09-27 15:35:00,0.0600000000000023,728.11,727.92,"Inoculum",0.220000000000027,0.190000000000055,0.0299999999999727,1.51499999999999,1.40999999999963,0.105000000000359
"I1","19.10.2018",21.8006944444444,"IIS-BMP2","10.48",20.5,1017.29,728.68,82,728.59,NA,2022-10-20 10:48:00,21.8006944444423,2018-10-19 10:48:00,2018-09-27 15:35:00,0.0200000000000387,728.66,728.57,"Inoculum",0.0899999999999181,0.0899999999999181,0,0.904999999999859,0.949999999999818,-0.0449999999999591
"I1","25.10.2018",27.9395833333333,"IIS-BMP2","14.08",20.6,997.15,728.52,56,728.46,NA,2022-10-26 14:08:00,27.9395833333474,2018-10-25 14:08:00,2018-09-27 15:35:00,0.0200000000000387,728.5,728.44,"Inoculum",0.130000000000109,0.0599999999999454,0.0700000000001637,1.03499999999997,1.00999999999976,0.0250000000002046
"I1","27.09.2018",0,"IIS-BMP2","15.35",20.8,1007.24,729.495,0,729.495,NA,2022-09-28 15:35:00,0,2018-09-27 15:35:00,2018-09-27 15:35:00,0,729.495,729.495,"Inoculum",0,0,0,0,0,0
"I1","28.09.2018",0.725694444444444,"IIS-BMP2","09.00",20.3,1011.22,729.5,78,729.41,"Difficult to mix. Sludge level near shoulder of bottle.",2022-09-29 09:00:00,0.725694444445253,2018-09-28 09:00:00,2018-09-27 15:35:00,0.0100000000000477,729.49,729.4,"Inoculum",0.0849999999999227,0.0899999999999181,-0.00499999999999545,0.0849999999999227,0.0899999999999181,-0.00499999999999545
"I1","29.09.2018",1.60416666666667,"IIS-BMP2","06.05",19,1000,729.42,64,729.36,"Pressure not measured.",2022-09-30 06:05:00,1.60416666664241,2018-09-29 06:05:00,2018-09-27 15:35:00,0.0300000000000296,729.39,729.33,"Inoculum",0.0499999999999545,0.0599999999999454,-0.00999999999999091,0.134999999999877,0.149999999999864,-0.0149999999999864
"I1","29.10.2018",31.7576388888889,"IIS-BMP2","09.46",20,1010.42,728.46,55,728.39,NA,2022-10-30 09:46:00,31.7576388889429,2018-10-29 09:46:00,2018-09-27 15:35:00,0.0300000000000296,728.43,728.36,"Inoculum",0.0699999999999363,0.0699999999999363,0,1.1049999999999,1.0799999999997,0.0250000000002046
"I1","30.09.2018",2.97708333333333,"IIS-BMP2","15.02",20.3,1002.34,729.36,82,729.27,"Easy to mix. No floating layer.",2022-10-01 15:02:00,2.97708333334594,2018-09-30 15:02:00,2018-09-27 15:35:00,0.0300000000000296,729.33,729.24,"Inoculum",0.0900000000001455,0.0900000000001455,0,0.225000000000023,0.240000000000009,-0.0149999999999864
"I2","01.10.2018",3.71875,"IIS-BMP2","08.50",20.3,1000.62,721.85,52,721.79,NA,2022-10-02 08:50:00,3.71875000004366,2018-10-01 08:50:00,2018-09-27 15:35:00,0.0200000000000387,721.83,721.77,"Inoculum",0.0700000000001637,0.0600000000001728,0.00999999999999091,0.295000000000073,0.310000000000173,-0.0150000000001
"I2","03.10.2018",5.68888888888889,"IIS-BMP2","08.07",20,1002.27,721.79,105,721.69,"Measured before I2. Wrong order, id correct",2022-10-04 08:07:00,5.68888888884248,2018-10-03 08:07:00,2018-09-27 15:35:00,0.0200000000000387,721.77,721.67,"Inoculum",0.0999999999999091,0.0999999999999091,0,0.394999999999982,0.410000000000082,-0.0150000000001
"I2","04.02.2019",129.899305555556,"IIS-BMP2","13.10",22.1,1009.4,720.49,215,720.3,NA,2023-02-04 13:10:00,128.899305555555,2019-02-04 13:10:00,2018-09-27 15:35:00,0.0900000000000318,720.4,720.21,"Inoculum",0.219999999999914,0.189999999999941,0.0299999999999727,1.78499999999997,1.64999999999998,0.134999999999991
"I2","05.10.2018",7.81527777777778,"IIS-BMP2","11.09",20.1,1009.23,721.69,104,721.58,NA,2022-10-06 11:09:00,7.81527777774318,2018-10-05 11:09:00,2018-09-27 15:35:00,0.0200000000000387,721.67,721.56,"Inoculum",0.110000000000127,0.110000000000127,0,0.505000000000109,0.520000000000209,-0.0150000000001
"I2","06.10.2018",9.23958333333333,"IIS-BMP2","21.20",20.4,1001.38,721.57,68,721.51,NA,2022-10-07 21:20:00,9.23958333334303,2018-10-06 21:20:00,2018-09-27 15:35:00,0.0200000000000387,721.55,721.49,"Inoculum",0.0699999999999363,0.0599999999999454,0.00999999999999091,0.575000000000045,0.580000000000155,-0.00500000000010914
"I2","07.04.2019",191.815277777778,"IIS-BMP2","11.09",20.4,1004.06,720.17,188,719.98,NA,NA,NA,2019-04-07 11:09:00,2018-09-27 15:35:00,0.100000000000023,720.07,719.88,"Inoculum",0.32000000000005,0.190000000000055,0.129999999999995,2.10500000000002,1.84000000000003,0.264999999999986
"I2","08.10.2018",10.8388888888889,"IIS-BMP2","11.43",20.4,1007.72,721.52,55,721.45,NA,2022-10-09 11:43:00,10.8388888888439,2018-10-08 11:43:00,2018-09-27 15:35:00,0.0300000000000296,721.49,721.42,"Inoculum",0.0599999999999454,0.0699999999999363,-0.00999999999999091,0.634999999999991,0.650000000000091,-0.0150000000001
"I2","11.10.2018",13.8597222222222,"IIS-BMP2","12.13",20.5,1009.19,721.45,88,721.35,NA,2022-10-12 12:21:00,13.8652777777461,2018-10-11 12:13:00,2018-09-27 15:35:00,0.0200000000000387,721.43,721.33,"Inoculum",0.0999999999999091,0.0999999999999091,0,0.7349999999999,0.75,-0.0150000000001
"I2","15.10.2018",18.2409722222222,"IIS-BMP2","21.22",20.1,1006.09,721.35,105,721.24,NA,2022-10-16 21:22:00,18.2409722222437,2018-10-15 21:22:00,2018-09-27 15:35:00,0.0300000000000296,721.32,721.21,"Inoculum",0.110000000000127,0.110000000000127,0,0.845000000000027,0.860000000000127,-0.0150000000001
"I2","16.11.2018",49.9388888888889,"IIS-BMP2","14.07",21.5,1000,720.92,173,720.74,"Ambient pressure not measured.",2022-11-17 14:07:00,49.9388888888425,2018-11-16 14:07:00,2018-09-27 15:35:00,0.0600000000000023,720.86,720.68,"Inoculum",0.180000000000064,0.180000000000064,0,1.34500000000003,1.25999999999999,0.0850000000000364
"I2","17.12.2018",80.8354166666667,"IIS-BMP2","11.38",21.4,1010.47,720.72,206,720.52,NA,2022-12-18 11:38:00,80.8354166666468,2018-12-17 11:38:00,2018-09-27 15:35:00,0.0600000000000023,720.66,720.46,"Inoculum",0.220000000000027,0.200000000000045,0.0199999999999818,1.56500000000005,1.46000000000004,0.105000000000018
"I2","19.10.2018",21.8006944444444,"IIS-BMP2","10.48",20.5,1017.29,721.23,88,721.14,NA,2022-10-20 10:48:00,21.8006944444423,2018-10-19 10:48:00,2018-09-27 15:35:00,0.0200000000000387,721.21,721.12,"Inoculum",0.0999999999999091,0.0899999999999181,0.00999999999999091,0.944999999999936,0.950000000000045,-0.00500000000010914
"I2","25.10.2018",27.9395833333333,"IIS-BMP2","14.08",20.6,997.15,721.06,58,721,NA,2022-10-26 14:08:00,27.9395833333474,2018-10-25 14:08:00,2018-09-27 15:35:00,0.0200000000000387,721.04,720.98,"Inoculum",0.1400000000001,0.0599999999999454,0.0800000000001546,1.08500000000004,1.00999999999999,0.0750000000000455
"I2","27.09.2018",0,"IIS-BMP2","15.35",20.8,1007.24,722.085,0,722.085,NA,2022-09-28 15:35:00,0,2018-09-27 15:35:00,2018-09-27 15:35:00,0,722.085,722.085,"Inoculum",0,0,0,0,0,0
"I2","28.09.2018",0.725694444444444,"IIS-BMP2","09.00",20.3,1011.22,722.09,80,721.99,"Difficult to mix. Sludge level near shoulder of bottle.",2022-09-29 09:00:00,0.725694444445253,2018-09-28 09:00:00,2018-09-27 15:35:00,0.0100000000000477,722.08,721.98,"Inoculum",0.0950000000000273,0.100000000000136,-0.00500000000010914,0.0950000000000273,0.100000000000136,-0.00500000000010914
"I2","29.09.2018",1.60416666666667,"IIS-BMP2","06.05",19,1000,722.01,66,721.94,"Pressure not measured.",2022-09-30 06:05:00,1.60416666664241,2018-09-29 06:05:00,2018-09-27 15:35:00,0.0300000000000296,721.98,721.91,"Inoculum",0.0499999999999545,0.0699999999999363,-0.0199999999999818,0.144999999999982,0.170000000000073,-0.0250000000000909
"I2","29.10.2018",31.7576388888889,"IIS-BMP2","09.46",20,1010.42,720.99,57,720.92,NA,2022-10-30 09:46:00,31.7576388889429,2018-10-29 09:46:00,2018-09-27 15:35:00,0.0300000000000296,720.96,720.89,"Inoculum",0.0799999999999272,0.0699999999999363,0.00999999999999091,1.16499999999996,1.07999999999993,0.0850000000000364
"I2","30.09.2018",2.97708333333333,"IIS-BMP2","15.02",20.3,1002.34,721.94,93,721.86,"Easy to mix. No floating layer.",2022-10-01 15:02:00,2.97708333334594,2018-09-30 15:02:00,2018-09-27 15:35:00,0.0300000000000296,721.91,721.83,"Inoculum",0.0799999999999272,0.0799999999999272,0,0.224999999999909,0.25,-0.0250000000000909
"I3","01.10.2018",3.71875,"IIS-BMP2","08.50",20.3,1000.62,740.31,54,740.26,NA,2022-10-02 08:50:00,3.71875000004366,2018-10-01 08:50:00,2018-09-27 15:35:00,0.0200000000000387,740.29,740.24,"Inoculum",0.0399999999999636,0.0499999999999545,-0.00999999999999091,0.274999999999977,0.319999999999936,-0.0449999999999591
"I3","03.10.2018",5.68888888888889,"IIS-BMP2","08.07",20,1002.27,740.24,106,740.13,"Measured after I3. Wrong order, id correct",2022-10-04 08:07:00,5.68888888884248,2018-10-03 08:07:00,2018-09-27 15:35:00,0.0200000000000387,740.22,740.11,"Inoculum",0.129999999999882,0.1099999999999,0.0199999999999818,0.404999999999859,0.429999999999836,-0.0249999999999773
"I3","04.02.2019",129.899305555556,"IIS-BMP2","13.10",22.1,1009.4,738.92,214,738.73,NA,2023-02-04 13:10:00,128.899305555555,2019-02-04 13:10:00,2018-09-27 15:35:00,0.0900000000000318,738.83,738.64,"Inoculum",0.25,0.190000000000055,0.0599999999999454,1.80499999999995,1.6099999999999,0.19500000000005
"I3","05.10.2018",7.81527777777778,"IIS-BMP2","11.09",20.1,1009.23,740.13,102,740.03,NA,2022-10-06 11:09:00,7.81527777774318,2018-10-05 11:09:00,2018-09-27 15:35:00,0.0200000000000387,740.11,740.01,"Inoculum",0.100000000000136,0.100000000000136,0,0.504999999999995,0.529999999999973,-0.0249999999999773
"I3","06.10.2018",9.23958333333333,"IIS-BMP2","21.20",20.4,1001.38,740.03,70,739.97,NA,2022-10-07 21:20:00,9.23958333334303,2018-10-06 21:20:00,2018-09-27 15:35:00,0.0200000000000387,740.01,739.95,"Inoculum",0.0599999999999454,0.0599999999999454,0,0.564999999999941,0.589999999999918,-0.0249999999999773
"I3","07.04.2019",191.815277777778,"IIS-BMP2","11.09",20.4,1004.06,738.51,189,738.33,NA,NA,NA,2019-04-07 11:09:00,2018-09-27 15:35:00,0.100000000000023,738.41,738.23,"Inoculum",0.399999999999977,0.17999999999995,0.220000000000027,2.20499999999993,1.78999999999985,0.415000000000077
"I3","08.10.2018",10.8388888888889,"IIS-BMP2","11.43",20.4,1007.72,739.96,56,739.9,NA,2022-10-09 11:43:00,10.8388888888439,2018-10-08 11:43:00,2018-09-27 15:35:00,0.0300000000000296,739.93,739.87,"Inoculum",0.0699999999999363,0.0599999999999454,0.00999999999999091,0.634999999999877,0.649999999999864,-0.0149999999999864
"I3","11.10.2018",13.8597222222222,"IIS-BMP2","12.13",20.5,1009.19,739.89,86,739.8,NA,2022-10-12 12:22:00,13.8659722222437,2018-10-11 12:13:00,2018-09-27 15:35:00,0.0200000000000387,739.87,739.78,"Inoculum",0.100000000000136,0.0900000000001455,0.00999999999999091,0.735000000000014,0.740000000000009,-0.00499999999999545
"I3","15.10.2018",18.2409722222222,"IIS-BMP2","21.22",20.1,1006.09,739.79,105,739.68,NA,2022-10-16 21:22:00,18.2409722222437,2018-10-15 21:22:00,2018-09-27 15:35:00,0.0300000000000296,739.76,739.65,"Inoculum",0.119999999999891,0.1099999999999,0.00999999999999091,0.854999999999905,0.849999999999909,0.00499999999999545
"I3","16.11.2018",49.9388888888889,"IIS-BMP2","14.07",21.5,1000,739.38,146.26,739.22,"Ambient pressure not measured.",2022-11-17 14:07:00,49.9388888888425,2018-11-16 14:07:00,2018-09-27 15:35:00,0.0600000000000023,739.32,739.16,"Inoculum",0.170000000000073,0.160000000000082,0.00999999999999091,1.31499999999994,1.22999999999979,0.0850000000001501
"I3","17.12.2018",80.8354166666667,"IIS-BMP2","11.38",21.4,1010.47,739.17,210,738.98,NA,2022-12-18 11:38:00,80.8354166666468,2018-12-17 11:38:00,2018-09-27 15:35:00,0.0600000000000023,739.11,738.92,"Inoculum",0.240000000000009,0.190000000000055,0.0499999999999545,1.55499999999995,1.41999999999985,0.135000000000105
