"id","date","day","time.orig","time","vol","pres.init","pres.resid","mass.init","mass.final","notes","date.time","start.time","time.d","xCH4","vol.hs","temperature","pressure","massloss","cmassloss","vBg","vCH4","cvBg","cvCH4","rvBg","rvCH4","method"
"E2","17022017",3,951,"0854",74,30.5,0.3,348.97,348.9,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.7112,226.434,30,150,0.07000000000005,0.240000000000009,63.4371344689071,45.1734216251183,196.160007163236,121.415432027094,75.8716558432111,54.0280125748923,"grav"
"E2","18022017",4,1702,"1608",177,73.6,0.1,348.9,348.72,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.7518,226.434,30,150,0.17999999999995,0.419999999999959,171.033970117023,128.722760399026,367.19397728026,250.13819242612,131.424181946912,98.9118329640332,"grav"
"E2","19022017",5,1647,"1559",185,77.2,0.2,348.72,348.54,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,0.747,226.434,30,150,0.180000000000007,0.599999999999966,170.059202850632,127.174633274742,537.253180130891,377.312825700862,171.128757585541,127.974473735589,"grav"
"E2","20022017",6,1135,"1052",115,43,0.3,348.56,348.45,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.7505,226.434,30,150,0.0900000000000318,0.689999999999998,85.3844365062333,64.1508663505364,622.637616637125,441.463692051399,108.52037826035,81.5333164561098,"grav"
"E2","23022017",9,1542,"1510",50,20.7,0.1,348.46,348.42,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,0.746745454545454,226.434,30,150,0.0299999999999727,0.71999999999997,28.3346366082386,21.1821710637318,650.972253245363,462.64586311513,8.9125986710056,6.6628061013049,"grav"
"E2","07032017",21,1115,"1034",26,10.8,0,348.35,348.32,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.7328,226.434,30,150,0.100000000000023,0.819999999999993,92.9107012532994,68.1644436413908,743.882954498663,530.810306756521,7.86823158108393,5.77257109171976,"grav"
"E3","14022017",0,1230,"1230",0,0,0,359.42,359.42,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,NA,224.254,30,150,0,0,0,0,0,0,NA,NA,"grav"
"E3","15022017",1,1034,"0929",70,30.4,0,359.42,359.34,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.5176,224.254,30,150,0.0800000000000409,0.0800000000000409,58.9951918156965,30.6003291805514,58.9951918156965,30.6003291805514,67.4766292411461,34.9995822239825,"grav"
"E3","16022017",2,1340,"1250",62,26.9,0.2,359.32,359.25,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.631691318101933,224.254,30,150,0.089999999999975,0.170000000000016,74.7852759401852,47.3172604918134,133.780467755882,77.9175896723648,65.6251050297786,41.5215448557046,"grav"
"E3","17022017",3,951,"0854",65,27.9,0.2,359.24,359.18,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.7154,224.254,30,150,0.0699999999999932,0.240000000000009,63.7421402933011,45.6578324235926,197.522608049183,123.575422095957,76.2364468624199,54.6073743272203,"grav"
"E3","18022017",4,1702,"1608",172,73.5,0.2,359.18,359.01,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.7608,224.254,30,150,0.170000000000016,0.410000000000025,163.286881093637,124.358469595632,360.80948914282,247.933891691589,125.471242676007,95.5582690596104,"grav"
"E3","19022017",5,1647,"1559",188,80,0.1,359.01,358.83,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,0.747,224.254,30,150,0.180000000000007,0.590000000000032,170.059202850632,127.174633274742,530.868691993452,375.108524966331,171.128757585541,127.974473735589,"grav"
"E3","20022017",6,1135,"1052",107,45.5,0.3,358.84,358.74,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.7505,224.254,30,150,0.089999999999975,0.680000000000007,85.3844365061794,64.1508663504958,616.253128499631,439.259391316827,108.520378260281,81.5333164560583,"grav"
"E3","23022017",9,1542,"1510",40,16.6,0.2,358.73,358.7,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,0.746745454545454,224.254,30,150,0.0400000000000205,0.720000000000027,37.7795154777052,28.2428947516826,654.032643977337,467.502286068509,11.883464894691,8.88374146841915,"grav"
"E3","07032017",21,1115,"1034",40,16.3,0,358.65,358.61,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.7328,224.254,30,150,0.089999999999975,0.810000000000002,83.6196311279272,61.3479992772207,737.652275105264,528.85028534573,7.08140842297196,5.19531398254516,"grav"
"I1","14022017",0,1230,"1230",0,0,0,354.72,354.72,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,NA,228.444,30,150,0,0,0,0,0,0,NA,NA,"grav"
"I1","15022017",1,929,"0929",46,20.8,0.1,354.72,354.67,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.2439,228.444,30,150,0.0500000000000114,0.0500000000000114,69.4418526638,16.9929366075651,69.4418526638,16.9929366075651,79.4251531659031,19.4359243168338,"grav"
"I1","16022017",2,1344,"1250",25,10.7,0.2,354.67,354.64,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.3971,228.444,30,150,0.0300000000000296,0.0800000000000409,20.0150112325074,7.96892709073653,89.4568638963073,24.9618636983016,17.5634467853812,6.99284278528982,"grav"
"I1","17022017",3,854,"0854",12,4.9,0.1,354.64,354.63,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.4238,228.444,30,150,0.00999999999999091,0.0900000000000318,6.82491310692589,2.89968935558358,96.2817770032332,27.8615530538852,8.16268677240306,3.46806700335578,"grav"
"I1","18022017",4,1706,"1608",16,6.8,0.2,354.64,354.63,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.5337,228.444,30,150,0,0.0900000000000318,0,0,96.2817770032332,27.8615530538852,0,0,"grav"
"I1","20022017",6,1139,"1052",19,7.7,0.1,354.62,354.61,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.557,228.444,30,150,0.0199999999999818,0.110000000000014,15.4149563337347,8.60276153968366,111.696733336968,36.4643145935688,8.65738577245628,4.83150414085198,"grav"
"I1","07032017",21,1055,"1034",44,18.2,0.1,354.57,354.51,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.6123,228.444,30,150,0.100000000000023,0.210000000000036,81.4436583201739,49.9524654475575,193.140391657142,86.4167800411263,5.43410564271386,3.33294181468273,"grav"
"I2","14022017",0,1230,"1230",0,0,0,357.83,357.83,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,NA,227.014,30,150,0,0,0,0,0,0,NA,NA,"grav"
"I2","15022017",1,929,"0929",45,19.7,0.1,357.83,357.78,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.2439,227.014,30,150,0.0500000000000114,0.0500000000000114,69.1921306838013,16.9318277861144,69.1921306838013,16.9318277861144,79.139529932227,19.3660301922199,"grav"
"I2","16022017",2,1344,"1250",25,10.7,0.2,357.79,357.76,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.3693,227.014,30,150,0.0199999999999818,0.0699999999999932,13.0384490606877,4.82838841780505,82.230579744489,21.7602162039195,11.441417822907,4.23697703939017,"grav"
"I2","17022017",3,854,"0854",15,6,0.2,357.76,357.75,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.4345,227.014,30,150,0.00999999999999091,0.0799999999999841,6.88830872766691,3.00037439437285,89.1188884721559,24.7605905982923,8.23850877727604,3.58848764775491,"grav"
"I2","18022017",4,1706,"1608",16,6.4,0,357.76,357.74,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.4844,227.014,30,150,0.00999999999999091,0.089999999999975,7.20012878016962,3.49560756213003,96.3190172523255,28.2561981604224,5.53264964965008,2.68605917260792,"grav"
"I2","20022017",6,1139,"1052",17,7.2,0.2,357.73,357.72,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.5224,227.014,30,150,0.0199999999999818,0.109999999999957,14.9141914202568,7.80744580417261,111.233208672582,36.063643964595,8.37614494741411,4.38483695710162,"grav"
"I2","07032017",21,1055,"1034",34,14.1,0.1,357.67,357.66,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.6012,227.014,30,150,0.0600000000000023,0.169999999999959,48.31656871263,29.098561823748,159.549777385212,65.1622057883429,3.22379107340317,1.94152205663039,"grav"
"I3","14022017",0,1230,"1230",0,0,0,357.615,357.615,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,NA,226.924,30,150,0,0,0,0,0,0,NA,NA,"grav"
"I3","15022017",1,929,"0929",43,18.9,0.1,357.61,357.56,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.2439,226.924,30,150,0.0550000000000068,0.0550000000000068,72.1312643571141,17.6510556044385,72.1312643571141,17.6510556044385,82.5012078429264,20.1886577207239,"grav"
"I3","16022017",2,1344,"1250",26,11,0.2,357.56,357.54,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.3663,226.924,30,150,0.0199999999999818,0.0749999999999886,13.0063736426766,4.777446181277,85.1376379997907,22.4285017857155,11.4132712038113,4.19227452836007,"grav"
"I3","17022017",3,854,"0854",16,6.8,0.1,357.54,357.52,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.4399,226.924,30,150,0.0200000000000387,0.0950000000000273,13.8414995209594,6.10379460192683,98.9791375207501,28.5322963876423,16.5546173672604,7.30021945745402,"grav"
"I3","18022017",4,1706,"1608",15,6,0.1,357.52,357.51,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.4844,226.924,30,150,0.00999999999999091,0.105000000000018,7.20012878016962,3.49560756213003,106.17926630092,32.0279039497724,5.53264964965008,2.68605917260792,"grav"
"I3","20022017",6,1139,"1052",19,7.7,0.1,357.52,357.51,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.5206,226.924,30,150,0,0.105000000000018,0,0,106.17926630092,32.0279039497724,0,0,"grav"
"I3","07032017",21,1055,"1034",52,22.3,0.3,357.49,357.43,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.5987,226.924,30,150,0.0799999999999841,0.185000000000002,64.2592978430096,38.5395330675245,170.438564143929,70.5674370172969,4.28752612797395,2.5714450753978,"grav"
"L1","14022017",0,1230,"1230",0,0,0,358.26,358.26,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,NA,224.874,30,150,0,0,0,0,0,0,NA,NA,"grav"
"L1","15022017",1,1029,"0929",48,20.9,0,358.26,358.2,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.2623,224.874,30,150,0.0600000000000023,0.0600000000000023,73.0668720056872,19.22733788123,73.0668720056872,19.22733788123,83.5713230247733,21.9915540500169,"grav"
"L1","16022017",2,1336,"1250",58,25.3,0.2,358.2,358.14,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.4573,224.874,30,150,0.0600000000000023,0.120000000000005,42.1642909120431,19.3275031645863,115.23116291773,38.5548410458164,36.9997433963084,16.9601490292531,"grav"
"L1","17022017",3,943,"0854",135,58.9,0.3,358.14,357.98,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.438,224.874,30,150,0.159999999999968,0.279999999999973,110.548811408444,48.539422451872,225.779974326174,87.0942634976884,132.217847531693,58.0537942945978,"grav"
"L1","18022017",4,1656,"1608",227,98.1,0.4,357.97,357.69,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.4894,224.874,30,150,0.29000000000002,0.569999999999993,209.754927911528,102.883306188729,435.534902237702,189.977569686417,161.17774610064,79.0565426423531,"grav"
"L1","19022017",5,1643,"1559",188,79.9,0.2,357.69,357.48,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,0.5434,224.874,30,150,0.20999999999998,0.779999999999973,159.74892287258,86.9808783672789,595.283825110282,276.958448053696,160.753633079326,87.5279279167586,"grav"
"L1","20022017",6,1131,"1052",93,39.3,0.1,357.48,357.37,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.5531,224.874,30,150,0.110000000000014,0.889999999999986,84.4626434350425,46.8075731265156,679.746468545325,323.766021180212,107.348814251069,59.4906489869219,"grav"
"L1","23022017",9,1537,"1510",116,48.8,0.2,357.37,357.26,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,0.562666666666667,224.874,30,150,0.110000000000014,1,85.2509745992618,48.0596020982401,764.997443144587,371.825623278452,26.8155097035686,15.1170439103245,"grav"
"L1","07032017",21,1112,"1034",95,39.3,0.4,357.26,357.13,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.5982,224.874,30,150,0.129999999999995,1.13,104.368610683266,62.5429662713938,869.366053827852,434.368589549846,8.83855559773598,5.29651090512862,"grav"
"L2","14022017",0,1230,"1230",0,0,0,360.2,360.2,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,NA,224.744,30,150,0,0,0,0,0,0,NA,NA,"grav"
"L2","15022017",1,1029,"0929",44,19.2,0,360.19,360.14,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.251,224.744,30,150,0.0600000000000023,0.0600000000000023,74.0702710347924,18.6526049776187,74.0702710347924,18.6526049776187,84.7189756077054,21.3341947321453,"grav"
"L2","16022017",2,1336,"1250",54,23.2,0.1,360.15,360.08,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.4573,224.744,30,150,0.0600000000000023,0.120000000000005,42.1642909120431,19.3275031645863,116.234561946836,37.9801081422051,36.9997433963084,16.9601490292531,"grav"
"L2","17022017",3,943,"0854",121,52.6,0.2,360.07,359.95,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.4488,224.744,30,150,0.129999999999995,0.25,90.6735182877295,40.792395917328,206.908080234565,78.772504059533,108.446732835823,48.7882476087644,"grav"
"L2","18022017",4,1656,"1608",222,95.3,0,359.94,359.67,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.4772,224.744,30,150,0.279999999999973,0.529999999999973,200.295588049426,95.7996155262865,407.203668283991,174.57211958582,153.909096473412,73.6133651856204,"grav"
"L2","19022017",5,1643,"1559",178,75.9,0.1,359.67,359.46,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,0.5289,224.744,30,150,0.210000000000036,0.740000000000009,157.560688804614,83.5055210880103,564.764357088605,258.07764067383,158.551636532945,84.0307130445386,"grav"
"L2","20022017",6,1131,"1052",100,42.2,0.1,359.46,359.35,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.5447,224.744,30,150,0.109999999999957,0.849999999999966,83.7823214687969,45.7270845571616,648.546678557402,303.804725230991,106.484150851781,58.1173890223413,"grav"
"L2","23022017",9,1537,"1510",130,54.1,0.3,359.37,359.23,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,0.556048484848485,224.744,30,150,0.120000000000005,0.96999999999997,92.4044274666824,51.4810788918607,740.951106024084,355.285804122852,29.0656128335567,16.1932620367583,"grav"
"L2","07032017",21,1112,"1034",82,34.7,0.3,359.17,359.09,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.5982,224.744,30,150,0.140000000000043,1.11000000000001,112.396965351248,67.3539636769088,853.348071375332,422.639767799761,9.51844448987279,5.70393482090971,"grav"
"L3","14022017",0,1230,"1230",0,0,0,361.51,361.51,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,NA,223.524,30,150,0,0,0,0,0,0,NA,NA,"grav"
"L3","15022017",1,1029,"0929",41,17.8,0,361.49,361.45,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.2432,223.524,30,150,0.0600000000000023,0.0600000000000023,74.5541900575816,18.1916585570292,74.5541900575816,18.1916585570292,85.2724651969162,20.8069803988261,"grav"
"L3","16022017",2,1336,"1250",54,23.1,0.2,361.47,361.4,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.3621,223.524,30,150,0.0500000000000114,0.110000000000014,32.4043271880647,11.7663611444153,106.958517245646,29.9580197014445,28.4352414081738,10.3251432345874,"grav"
"L3","17022017",3,943,"0854",118,50.7,0.1,361.4,361.26,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.4488,223.524,30,150,0.139999999999986,0.25,97.6484043098564,43.9302725263505,204.606921555503,73.888292227795,116.788789207802,52.5411897325122,"grav"
"L3","18022017",4,1656,"1608",209,90.3,0.3,361.23,360.97,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.4803,223.524,30,150,0.289999999999964,0.539999999999964,208.030139008078,100.143993352694,412.637060563581,174.032285580489,159.852401372269,76.9516277630093,"grav"
"L3","19022017",5,1643,"1559",169,71.4,0,360.95,360.75,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,0.5282,223.524,30,150,0.220000000000027,0.759999999999991,164.954490269779,87.3087199564996,577.59155083336,261.341005536989,165.991939894117,87.8578314027669,"grav"
"L3","20022017",6,1131,"1052",96,40.6,0.2,360.74,360.64,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.5465,223.524,30,150,0.110000000000014,0.870000000000005,83.9271847212306,45.9571566349658,661.518735554591,307.298162171954,106.668266547725,58.409801901457,"grav"
"L3","23022017",9,1537,"1510",82,34.6,0.2,360.61,360.51,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,0.557466666666667,223.524,30,150,0.129999999999995,1,100.242605169283,55.9900368992338,761.761340723873,363.288199071188,31.5310946797219,17.6115450272819,"grav"
"L3","07032017",21,1112,"1034",21,9.3,0.2,360.38,360.36,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.5982,223.524,30,150,0.149999999999977,1.14999999999998,120.425320019139,72.1649610823691,882.186660743012,435.453160153557,10.1983333820019,6.11135873668616,"grav"
