"method","descrip","elapsed.time","mean","se","sd","n","rsd"
"gd01","Sludge C4",9.11111111111111,242.777454535209,7.35484990692082,12.7389737208301,3,5.24718151659449
"gd01","Sludge C4",11.9569444444444,250.886512473077,9.33078512765467,16.1613939156059,3,6.44171492373081
"gd01","Sludge C4",16.1291666666667,259.149894066364,12.6393028847557,21.8919147686487,3,8.44758777444937
"gd01","Sludge C4",20.9194444444444,266.698886226221,16.0399518482866,27.7820115521907,3,10.4169957157696
"gd01","Sludge C4",30.96875,277.018159327879,20.0242510029267,34.683020120581,3,12.5201251083075
"gd01","Sludge C4",41.8819444444444,278.23447014817,19.9969542837613,34.6357408161067,3,12.4484003716944
"gd01","Sludge C4",50.8645833333333,283.407063050941,22.2673225381806,38.5681339846524,3,13.6087412816948
"gd01","Sludge C4",60.9166666666667,286.396807744756,28.5883230076315,49.516427952408,3,17.2894482806311
"gd01","Sludge C5",0,0,0,0,3,NA
"gd01","Sludge C5",0.874305555555556,17.7407402162734,1.04426760772232,1.80872455327347,3,10.1953161549276
"gd01","Sludge C5",2.01388888888889,45.0487644318118,0.888207825880729,1.53842108210571,3,3.4150128233469
"gd01","Sludge C5",2.85,71.5746695652214,1.2065697181399,2.08984005469237,3,2.91980398566567
"gd01","Sludge C5",4.15138888888889,119.560831580322,2.76836523268234,4.79494923691304,3,4.01046828926726
"gd01","Sludge C5",5.14513888888889,160.335766342206,2.76854650330165,4.79526320683561,3,2.99076326900203
"gd01","Sludge C5",5.93194444444444,193.005370331561,4.22497684332714,7.31787455344459,3,3.79153934466867
"gd01","Sludge C5",7.13194444444444,210.427768316407,5.64961728939158,9.78542418854578,3,4.65025327542896
"gd01","Sludge C5",9.11111111111111,217.718050839303,6.64738817025743,11.5136140485182,3,5.28831394738893
"gd01","Sludge C5",20.9194444444444,236.54122827055,3.00233576804004,5.20019809162668,3,2.19843201527593
"gd01","Sludge C5",30.96875,246.235593977298,3.73430777321316,6.46801079430459,3,2.62675703777453
"gd01","Sludge C5",50.8645833333333,257.421602852766,10.1018357746517,17.4968928114137,3,6.79697920357569
"gd01","Sludge C5",60.9166666666667,269.181333501648,22.8524894859557,39.5816728691088,3,14.704464219049
"gd01","Sludge C6",0,0,0,0,3,NA
"gd01","Sludge C6",0.874305555555556,11.8865731542592,4.27448905407631,7.4036322180572,3,62.2856741129326
"gd01","Sludge C6",2.01388888888889,39.0510568034193,8.9329956144192,15.472402267964,3,39.6209566001022
"gd01","Sludge C6",2.85,63.440946130872,10.2435856321457,17.7424107665589,3,27.9668129948096
"gd01","Sludge C6",4.15138888888889,99.2398334957631,22.9493965387433,39.7495208081487,3,40.0539978836681
"gd01","Sludge C6",5.14513888888889,135.498268281981,33.2421757072933,57.5771372791639,3,42.492895303534
"gd01","Sludge C6",5.93194444444444,166.053137938864,39.6841963343946,68.73504430871,3,41.393402835914
"gd01","Sludge C6",7.13194444444444,189.479078135046,49.0709680767614,84.9934098855412,3,44.8563560273207
"gd01","Sludge C6",9.11111111111111,202.843803117169,55.8688299342966,96.7676520056267,3,47.705500744201
"gd01","Sludge C6",15.2194444444444,216.855290309274,62.1124282630617,107.5818815331,3,49.6099870930836
"gd01","Sludge C6",20.9194444444444,224.52965798221,62.2811518311907,107.874119325534,3,48.0444856572493
"gd01","Sludge C6",30.96875,236.176738069611,63.5416674931751,110.057396495827,3,46.5995920662552
"gd01","Sludge C6",50.8645833333333,252.335479196509,66.5925544149139,115.341687652426,3,45.7096592281431
"gd01","Sludge C6",60.9166666666667,263.849286989616,69.89304639922,121.058307459218,3,45.8816125070606
"gd02","Cellulose",0,0,0,0,3,NA
"gd02","Cellulose",0.874305555555556,-7.97030239944726,4.19285196856409,7.2622326381682,3,-91.1161493530262
"gd02","Cellulose",2.01388888888889,9.34940205682827,4.19636573435047,7.26831865903609,3,77.7410000645733
"gd02","Cellulose",2.85,68.3204986310935,7.07999883465423,12.2629176991496,3,17.9491045072212
"gd02","Cellulose",4.15138888888889,169.57427978711,29.2484397126995,50.6597836245108,3,29.8746860007963
"gd02","Cellulose",5.14513888888889,256.220000621744,31.7932914826131,55.0675961877328,3,21.4923097549394
"gd02","Cellulose",5.93194444444444,305.742370269367,40.8031075581799,70.6730553974652,3,23.1152310800758
"gd02","Cellulose",9.11111111111111,365.924756596286,57.5836878959974,99.7378731230565,3,27.2563884583229
"gd02","Cellulose",20.9194444444444,326.108574254995,91.3998262745993,158.309142910575,3,48.5449189038456
"gd02","Cellulose",60.9166666666667,290.061484091484,124.624622184354,215.856177497376,3,74.417387118276
"gd02","Ethanol",0,0,0,0,3,NA
"gd02","Ethanol",0.874305555555556,18.7324060095939,4.91946752474883,8.52076769905008,3,45.486776736988
"gd02","Ethanol",2.01388888888889,52.9303747850972,16.1489719773261,27.9708399547348,3,52.8445907823236
"gd02","Ethanol",2.85,111.074948703182,22.6812285721742,39.2850402650886,3,35.3680471823285
"gd02","Ethanol",4.15138888888889,312.006797974662,44.607602794005,77.2626344430681,3,24.7631253372058
"gd02","Ethanol",5.14513888888889,505.760557084329,31.6695287362908,54.8532328230182,3,10.8456921075939
"gd02","Ethanol",5.93194444444444,639.261323412733,51.5671008358174,89.3168386466633,3,13.9718821357501
"gd02","Ethanol",9.11111111111111,686.012479174261,47.1875402227042,81.7312171499237,3,11.9139548668709
"gd02","Ethanol",20.9194444444444,621.387905610414,30.8137543619963,53.3709881269246,3,8.58899692849609
"gd02","Ethanol",60.9166666666667,658.094120247108,87.613609495891,151.751223081382,3,23.0591975239653
"gd02","Preheated sludge",0,0,0,0,3,NA
"gd02","Preheated sludge",0.874305555555556,18.3457138461628,1.12499724158394,1.94855238079822,3,10.621294963705
"gd02","Preheated sludge",2.01388888888889,47.3454662498276,1.93235532921677,3.34693760847993,3,7.06918290933952
"gd02","Preheated sludge",2.85,70.9131492505155,1.76582803118558,3.05850386744274,3,4.31302783724628
"gd02","Preheated sludge",4.15138888888889,126.86118316505,7.81546082092368,13.5367752264038,3,10.670541523164
"gd02","Preheated sludge",5.14513888888889,172.47043989075,7.77475996750153,13.4662792803652,3,7.8078766940557
"gd02","Preheated sludge",5.93194444444444,206.264882820555,10.0560263737824,17.4175486016437,3,8.44426271863085
"gd02","Preheated sludge",7.13194444444444,229.055500459915,8.14194672263886,14.1022653961294,3,6.15670235720768
"gd02","Preheated sludge",9.11111111111111,247.108884464813,8.17221154506062,14.1546856062459,3,5.72811683274849
"gd02","Preheated sludge",15.2194444444444,268.505308579483,5.40472651457836,9.36126092426437,3,3.48643420638116
"gd02","Preheated sludge",20.9194444444444,282.617058765076,6.23939440379301,10.8069481158304,3,3.82388386711421
"gd02","Preheated sludge",30.96875,304.032622929658,15.8321883175273,27.4221545609557,3,9.01947767865034
"gd02","Preheated sludge",50.8645833333333,305.074781320263,21.1498693854281,36.632648349007,3,12.0077602581482
"gd02","Preheated sludge",60.9166666666667,317.74732352377,23.8367912876446,41.2865335996156,3,12.9935110520379
"gd02","Raw sludge",0,0,0,0,3,NA
"gd02","Raw sludge",0.874305555555556,15.6481350490518,1.02187256464422,1.7699352008245,3,11.3108379706357
"gd02","Raw sludge",2.01388888888889,45.6631800449857,1.50138268861834,2.60047109829132,3,5.69489706089115
"gd02","Raw sludge",2.85,71.44925638394,1.94350019725976,3.36624108617404,3,4.71137315703496
"gd02","Raw sludge",4.15138888888889,124.052873873705,7.74452701778819,13.413914275399,3,10.8130620891987
"gd02","Raw sludge",5.14513888888889,173.877587423689,6.16896297386681,10.6849573007485,3,6.14510326435135
"gd02","Raw sludge",5.93194444444444,190.39640327493,9.59451701490746,16.6181909439038,3,8.72820634111839
"gd02","Raw sludge",7.13194444444444,207.884351638296,8.34103630420348,14.447098666657,3,6.94958449387951
"gd02","Raw sludge",9.11111111111111,226.721616774211,8.5007284038736,14.723693496853,3,6.49417276849967
"gd02","Raw sludge",15.2194444444444,240.5804215338,10.8544247755989,18.8004151982717,3,7.81460730611879
"gd02","Raw sludge",20.9194444444444,252.057525817416,16.2906003376723,28.2161474706471,3,11.1943285085985
"gd02","Raw sludge",30.96875,264.253551516295,23.6299834611654,40.9283319367508,3,15.4882807447252
"gd02","Raw sludge",50.8645833333333,244.90874931383,39.090215184797,67.7062387788688,3,27.6454961158243
"gd02","Raw sludge",60.9166666666667,254.29753446055,38.8347373661144,67.2637382167037,3,26.4508023482778
"gd02","Sludge C1",0,0,0,0,3,NA
"gd02","Sludge C1",0.874305555555556,15.5552296888425,2.45504358906865,4.25226023106316,3,27.336531289623
"gd02","Sludge C1",2.01388888888889,38.8726531942093,3.50274114507625,6.06692562903406,3,15.6071817344792
"gd02","Sludge C1",2.85,57.6111774803375,3.98689625216839,6.90550687326158,3,11.9864012076795
"gd02","Sludge C1",4.15138888888889,108.076773727123,8.33257288744597,14.4324395988273,3,13.3538771570541
"gd02","Sludge C1",5.14513888888889,150.433172411313,8.24509738676449,14.2809275872295,3,9.4932037650464
"gd02","Sludge C1",5.93194444444444,187.930100729677,11.9544108975995,20.7056470491974,3,11.0177384936226
"gd02","Sludge C1",7.13194444444444,232.890246982174,22.3601841115817,38.7289749478539,3,16.6297109688833
"gd02","Sludge C1",8.19375,263.54429778719,27.9834762874224,48.4688027022145,3,18.3911407339015
"gd02","Sludge C1",9.11111111111111,275.663038017116,27.2270664927569,47.1586625065111,3,17.1073578981535
"gd02","Sludge C1",11.9569444444444,288.144391632729,28.4510331851946,49.2786350045853,3,17.102062866938
"gd02","Sludge C1",20.9194444444444,280.573698850634,35.3830475015283,61.28523599927,3,21.8428299766956
"gd02","Sludge C1",30.96875,279.212627408371,31.3768221463445,54.3462501375211,3,19.4641089989227
"gd02","Sludge C1",50.8645833333333,274.217739026461,39.9375348857022,69.1738395510908,3,25.2258806438543
"gd02","Sludge C1",60.9166666666667,273.648072608704,38.188440397877,66.1443190309389,3,24.1713082063327
"gd02","Sludge C2",0,0,0,0,3,NA
"gd02","Sludge C2",0.874305555555556,14.7599870714425,4.78919176642547,8.29512346663946,3,56.2000727134021
"gd02","Sludge C2",2.01388888888889,41.9166219599341,2.43147872084719,4.21144468202991,3,10.0471948480376
"gd02","Sludge C2",2.85,60.2433796964659,2.53214784971704,4.38580872798619,3,7.28015053286176
"gd02","Sludge C2",4.15138888888889,98.4475033803047,8.64212000658913,14.9685909365198,3,15.2046424973276
"gd02","Sludge C2",5.14513888888889,133.571624777502,9.31969233300373,16.1421806316726,3,12.0850372663816
"gd02","Sludge C2",5.93194444444444,157.018684197244,16.0613317297787,27.8190425931949,3,17.7170269483656
"gd02","Sludge C2",7.13194444444444,201.993701606008,17.5966758675013,30.4783366468334,3,15.0887559386786
"gd02","Sludge C2",8.19375,227.755952585656,29.4700458889241,51.0436167810028,3,22.4115401602099
"gd02","Sludge C2",9.11111111111111,241.801094476988,32.0751849910434,55.5558500666579,3,22.9758472296514
"gd02","Sludge C2",11.9569444444444,250.991896767556,35.4180919290007,61.3459347281744,3,24.4414005066415
"gd02","Sludge C2",20.9194444444444,219.146752267697,38.4178644829649,66.541693202791,3,30.3639878365651
"gd02","Sludge C2",30.96875,223.193453771889,40.5122500492103,70.169275414167,3,31.4387694747904
"gd02","Sludge C2",50.8645833333333,183.499984582872,40.3137782143533,69.8255121123232,3,38.0520533944725
"gd02","Sludge C2",60.9166666666667,171.167766765408,46.8208934331429,81.0961662819715,3,47.3781762854434
"gd02","Sludge C3",0,0,0,0,3,NA
"gd02","Sludge C3",0.874305555555556,15.88066166694,2.38415992906255,4.12948613050615,3,26.0032372524051
"gd02","Sludge C3",2.01388888888889,42.7394001946351,3.92429378048178,6.79707621162099,3,15.9035367381552
"gd02","Sludge C3",2.85,69.4519481002777,5.0265017624589,8.70615643691333,3,12.5355107740722
"gd02","Sludge C3",4.15138888888889,125.280377113461,8.1088943147161,14.0450169462947,3,11.2108673919258
"gd02","Sludge C3",5.14513888888889,163.733945672454,4.95463601128073,8.58168130454862,3,5.24123526694708
"gd02","Sludge C3",5.93194444444444,192.404507454482,9.7783777463684,16.9366470723109,3,8.8026248950107
"gd02","Sludge C3",7.13194444444444,199.075622986926,11.461010225205,19.8510520161215,3,9.97161366031499
"gd02","Sludge C3",8.19375,209.249786385914,11.5629764489629,20.0276626963261,3,9.57117473916537
"gd02","Sludge C3",11.9569444444444,202.365645243986,13.8561413474642,23.9995408106639,3,11.8594936318012
"gd02","Sludge C3",20.9194444444444,178.61476375331,13.1673869230934,22.8065831537157,3,12.7685879232327
"gd02","Sludge C3",30.96875,186.966211807279,14.2009741933952,24.596808819935,3,13.1557507541998
"gd02","Sludge C3",50.8645833333333,158.213220475914,6.79883983554462,11.7759360276865,3,7.44307965684779
"gd02","Sludge C3",60.9166666666667,165.185088069227,6.69165472790447,11.590285975439,3,7.01654496232835
"gd02","Sludge C4",0,0,0,0,3,NA
"gd02","Sludge C4",0.874305555555556,16.2155048324012,1.0398831146114,1.80113038843991,3,11.1074579981066
"gd02","Sludge C4",2.01388888888889,45.9153770885179,1.15721032031439,2.00434706982758,3,4.36530678156797
"gd02","Sludge C4",2.85,73.5747676575146,1.44951218093265,2.51062874356533,3,3.41235021665597
"gd02","Sludge C4",4.15138888888889,127.60350174861,6.952560432613,12.0421879119788,3,9.43719235519331
"gd02","Sludge C4",5.14513888888889,167.878396413781,5.43124314067472,9.40718906790857,3,5.60357334169552
"gd02","Sludge C4",5.93194444444444,203.07033963718,9.54310081052298,16.5291354655775,3,8.13961088315983
"gd02","Sludge C4",7.13194444444444,228.024227274937,8.82934227850023,15.2928694237784,3,6.70668621774966
"gd02","Sludge C4",9.11111111111111,242.74699699832,9.44285624878437,16.3555067914638,3,6.73767626117202
"gd02","Sludge C4",11.9569444444444,249.78796374428,10.0891025961853,17.4748382993679,3,6.99586883107696
"gd02","Sludge C4",16.1291666666667,256.485437118686,12.6487096313623,21.9082077317052,3,8.54169654925377
"gd02","Sludge C4",20.9194444444444,260.776539895001,17.5690147482545,30.4304261829036,3,11.6691578909499
"gd02","Sludge C4",30.96875,273.424964468654,28.2749440870571,48.973639739952,3,17.9111808005982
"gd02","Sludge C4",41.8819444444444,269.723028305851,28.0173674791728,48.5275039682552,3,17.991605786521
"gd02","Sludge C4",50.8645833333333,268.938678699162,32.1570920049572,55.6977171762527,3,20.7101921693298
"gd02","Sludge C4",60.9166666666667,275.095911667403,34.7539063106754,60.1955314915784,3,21.8816525213781
"gd02","Sludge C5",0,0,0,0,3,NA
"gd02","Sludge C5",0.874305555555556,17.7407402162734,1.04426760772232,1.80872455327347,3,10.1953161549276
"gd02","Sludge C5",2.01388888888889,45.0487644318118,0.888207825880723,1.5384210821057,3,3.41501282334688
"gd02","Sludge C5",2.85,71.0210515349367,1.56179666470511,2.70511117436087,3,3.80888640184407
"gd02","Sludge C5",4.15138888888889,121.993305788522,7.64923637878112,13.2488660471531,3,10.8603221803992
"gd02","Sludge C5",5.14513888888889,162.088864063044,5.34608502445249,9.25969088393482,3,5.71272489165777
"gd02","Sludge C5",5.93194444444444,194.22056898868,9.59300565264708,16.6155731876802,3,8.55500180758332
"gd02","Sludge C5",7.13194444444444,211.172266136569,9.54905148638417,16.5394423385085,3,7.83220384054226
"gd02","Sludge C5",9.11111111111111,217.686219154067,9.08248836575968,15.731331308649,3,7.22660872598242
"gd02","Sludge C5",20.9194444444444,180.785089346789,8.71020417946306,15.0865161831288,3,8.34500026392625
"gd02","Sludge C5",30.96875,192.20956571354,18.5458368518397,32.1223316962696,3,16.712139990027
"gd02","Sludge C5",50.8645833333333,174.077828102462,30.1016114927678,52.137520495173,3,29.9506956534895
"gd02","Sludge C5",60.9166666666667,168.547460645849,24.6915468137267,42.76701359884,3,25.373870027447
"gd02","Sludge C6",0,0,0,0,3,NA
"gd02","Sludge C6",0.874305555555556,11.8865731542592,4.27448905407631,7.4036322180572,3,62.2856741129326
"gd02","Sludge C6",2.01388888888889,39.0510568034193,8.93299561441919,15.472402267964,3,39.6209566001021
"gd02","Sludge C6",2.85,62.8930891497784,10.2930456898808,17.8280780995014,3,28.346640848002
"gd02","Sludge C6",4.15138888888889,101.646994938116,23.997693502211,41.565224410295,3,40.8917395301264
"gd02","Sludge C6",5.14513888888889,137.233122951376,33.5403008830027,58.0935052305079,3,42.3319851513483
"gd02","Sludge C6",5.93194444444444,167.255691019327,40.5831183409993,70.2920228961911,3,42.0266852911264
"gd02","Sludge C6",7.13194444444444,190.215828576456,49.6552899982899,86.0054851416047,3,45.2146836492293
"gd02","Sludge C6",9.11111111111111,202.812302678197,56.2036903228833,97.347647212101,3,47.9988866191037
"gd02","Sludge C6",15.2194444444444,214.452725047902,62.1382610020265,107.626625149486,3,50.1866437581734
"gd02","Sludge C6",20.9194444444444,219.914530185337,62.3517301647132,107.996364585108,3,49.1083351764397
"gd02","Sludge C6",30.96875,232.503934244598,71.352965865765,123.586962150233,3,53.1547831875469
"gd02","Sludge C6",50.8645833333333,227.042609708553,87.1411720563671,150.932937432729,3,66.4778023942189
"gd02","Sludge C6",60.9166666666667,230.605960240284,95.1015765542448,164.720762471853,3,71.4295338681703
"gd03","Cellulose",0,0,0,0,3,NA
"gd03","Cellulose",0.874305555555556,7.79855020085617,6.66125898804118,11.5376390096622,3,147.945947804446
"gd03","Cellulose",2.01388888888889,19.7420666901112,12.2347820391618,21.1912641113594,3,107.340657105439
"gd03","Cellulose",2.85,53.7968491079255,25.7030569816033,44.5190006019749,3,82.7539183803541
"gd03","Cellulose",4.15138888888889,124.175556535948,51.2939653515524,88.8437541105664,3,71.5468942431086
"gd03","Cellulose",5.14513888888889,176.536855967859,70.01952603144,121.277376608346,3,68.6980494489071
"gd03","Cellulose",5.93194444444444,203.708665891783,79.98094960996,138.531068362057,3,68.0045042539572
"gd03","Cellulose",9.11111111111111,230.609639483257,90.0705503660846,156.00676949975,3,67.6497174399671
"gd03","Cellulose",20.9194444444444,256.44051160847,102.289157315195,177.170017533323,3,69.0881547623117
"gd03","Cellulose",60.9166666666667,290.061484091484,124.624622184354,215.856177497376,3,74.417387118276
"gd03","Ethanol",0,0,0,0,3,NA
"gd03","Ethanol",0.874305555555556,57.9467292105666,12.0555038061232,20.8807451030454,3,36.0343808658622
"gd03","Ethanol",2.01388888888889,121.651189588253,18.7383960301757,32.4558539766113,3,26.6794382253581
"gd03","Ethanol",2.85,173.53896357718,25.6506944627939,44.4283060589846,3,25.6013434350295
"gd03","Ethanol",4.15138888888889,303.64615947832,41.606491972867,72.0645580217123,3,23.7330708037023
"gd03","Ethanol",5.14513888888889,442.495390919703,57.2509442452961,99.1615442141459,3,22.409621941608
"gd03","Ethanol",5.93194444444444,515.908900019493,65.8962870993401,114.135717286203,3,22.1232309196236
"gd03","Ethanol",9.11111111111111,546.64422300557,69.2525353629773,119.948909801637,3,21.9427746152939
"gd03","Ethanol",20.9194444444444,605.197889691801,80.2467912896619,138.99151965807,3,22.9662928482536
"gd03","Ethanol",60.9166666666667,658.094120247108,87.613609495891,151.751223081382,3,23.0591975239653
"gd03","Preheated sludge",0,0,0,0,3,NA
"gd03","Preheated sludge",0.874305555555556,32.8746206658365,2.7302103026194,4.7288629594848,3,14.3845399998761
"gd03","Preheated sludge",2.01388888888889,67.5913242427946,5.4790587346337,9.49000810603961,3,14.0402754530309
"gd03","Preheated sludge",2.85,97.0630803809589,6.26000158208556,10.8426407956338,3,11.1707157377222
"gd03","Preheated sludge",4.15138888888889,137.106185055123,10.0335891309235,17.3786861570303,3,12.6753480523459
"gd03","Preheated sludge",5.14513888888889,170.934966512962,12.5521073002627,21.7408875861112,3,12.7188064733746
"gd03","Preheated sludge",5.93194444444444,194.43319808837,14.7483579108978,25.5449052298853,3,13.138139721528
"gd03","Preheated sludge",7.13194444444444,208.244707029691,15.7013115080351,27.1954692773827,3,13.059380795453
"gd03","Preheated sludge",9.11111111111111,222.915249739388,16.5910537728072,28.7365480856093,3,12.8912436987624
"gd03","Preheated sludge",15.2194444444444,246.822811458196,18.8827573106747,32.7058950490812,3,13.2507586538939
"gd03","Preheated sludge",20.9194444444444,262.869623241454,20.0533793218975,34.7334718489776,3,13.213193453347
"gd03","Preheated sludge",30.96875,281.723206168931,21.4871350944269,37.2168096926436,3,13.2104167770713
"gd03","Preheated sludge",50.8645833333333,303.821945562153,22.3769001166501,38.7579279179319,3,12.7567901147559
"gd03","Preheated sludge",60.9166666666667,317.74732352377,23.8367912876446,41.2865335996156,3,12.9935110520379
"gd03","Raw sludge",0,0,0,0,3,NA
"gd03","Raw sludge",0.874305555555556,27.0824951813445,4.4112278274319,7.64047072087373,3,28.2118418916467
"gd03","Raw sludge",2.01388888888889,57.0546188989029,8.63219534241263,14.9514009139181,3,26.2054171992824
"gd03","Raw sludge",2.85,80.3338536289938,12.4047622725158,21.485678511811,3,26.7454846757861
"gd03","Raw sludge",4.15138888888889,113.622561061431,16.8068141713292,29.1102560581108,3,25.6201372211388
"gd03","Raw sludge",5.14513888888889,137.438124554735,18.9428767572154,32.8100249850126,3,23.8725790906335
"gd03","Raw sludge",5.93194444444444,153.689050420892,22.5813003629834,39.1119595296607,3,25.44876126344
"gd03","Raw sludge",7.13194444444444,162.592198353074,24.2617665701451,42.0226123808675,3,25.8454051341467
"gd03","Raw sludge",9.11111111111111,172.749362324828,25.2633271075313,43.7573661184762,3,25.3299725854833
"gd03","Raw sludge",15.2194444444444,193.308450585829,28.571941411451,49.4880541955144,3,25.6005643030809
"gd03","Raw sludge",20.9194444444444,207.617775776038,30.3442551352747,52.5577916121285,3,25.3146877311815
"gd03","Raw sludge",30.96875,223.16907867829,33.6314901171692,58.2514496171877,3,26.1019357888555
"gd03","Raw sludge",50.8645833333333,241.609526261697,34.8442773188478,60.3520586692642,3,24.9791718079421
"gd03","Raw sludge",60.9166666666667,254.29753446055,38.8347373661144,67.2637382167037,3,26.4508023482778
"gd03","Sludge C1",0,0,0,0,3,NA
"gd03","Sludge C1",0.874305555555556,20.2628119800813,3.38997865173102,5.87161526137197,3,28.9772972633012
"gd03","Sludge C1",2.01388888888889,46.9127381658656,6.63126847147784,11.4856939112292,3,24.4831027995428
"gd03","Sludge C1",2.85,65.9750061514996,9.6036452001538,16.6340014245314,3,25.2125803313067
"gd03","Sludge C1",4.15138888888889,94.5190498436735,14.2745362349318,24.7242220133848,3,26.1579248355507
"gd03","Sludge C1",5.14513888888889,121.71222910105,16.9624640180481,29.3798495008183,3,24.1387818773954
"gd03","Sludge C1",5.93194444444444,143.223510014905,20.3042323996337,35.1679621248516,3,24.5546014904897
"gd03","Sludge C1",7.13194444444444,172.110023311368,22.8493199222139,39.5761830236703,3,22.9946997055901
"gd03","Sludge C1",8.19375,187.646641303531,22.9562616331594,39.7614115004762,3,21.189514091094
"gd03","Sludge C1",9.11111111111111,197.171499168974,23.8135323015462,41.2462478539606,3,20.9189705549751
"gd03","Sludge C1",11.9569444444444,210.279498415977,27.5313623218925,47.6857183431052,3,22.6773026863384
"gd03","Sludge C1",20.9194444444444,231.31956921382,29.9065820539759,51.7997195982139,3,22.3931419958391
"gd03","Sludge C1",30.96875,245.227645172399,33.1619223284269,57.4381343494882,3,23.4223732438927
"gd03","Sludge C1",50.8645833333333,259.002566727905,34.8716684839809,60.3995015589534,3,23.3200397671757
"gd03","Sludge C1",60.9166666666667,273.648072608704,38.1884403978771,66.1443190309389,3,24.1713082063327
"gd03","Sludge C2",0,0,0,0,3,NA
"gd03","Sludge C2",0.874305555555556,13.9965606447137,4.49720480133854,7.78938720796106,3,55.6521520228115
"gd03","Sludge C2",2.01388888888889,33.0209122562595,9.41596298682205,16.3089262953638,3,49.389690293224
"gd03","Sludge C2",2.85,44.9269445034356,12.9794202720799,22.4810153640318,3,50.0390480868616
"gd03","Sludge C2",4.15138888888889,60.394050039753,16.9687778574023,29.3907853913706,3,48.6650346715028
"gd03","Sludge C2",5.14513888888889,73.917543883194,21.0475326249041,36.4553958802975,3,49.3190032638328
"gd03","Sludge C2",5.93194444444444,86.5839639539979,24.3517086573156,42.1783966455856,3,48.7138665399923
"gd03","Sludge C2",7.13194444444444,102.142328024629,28.9082259068004,50.0705160272572,3,49.0203395551979
"gd03","Sludge C2",8.19375,116.846771077352,32.5127734123269,56.3137754451246,3,48.1945499442559
"gd03","Sludge C2",9.11111111111111,124.140833787121,33.3930696985449,57.8384933385685,3,46.591030182503
"gd03","Sludge C2",11.9569444444444,133.544613336684,36.2361668610499,62.7628820748821,3,46.9976890169642
"gd03","Sludge C2",20.9194444444444,147.678992848941,39.5736165934788,68.5435145791561,3,46.4138556587182
"gd03","Sludge C2",30.96875,152.325769980582,41.2701837388266,71.4820550733505,3,46.9270925612014
"gd03","Sludge C2",50.8645833333333,164.641578126013,44.9512921829996,77.857921926829,3,47.2893438055109
"gd03","Sludge C2",60.9166666666667,171.167766765408,46.8208934331429,81.0961662819715,3,47.3781762854434
"gd03","Sludge C3",0,0,0,0,3,NA
"gd03","Sludge C3",0.874305555555556,16.9118949994981,1.27493136208162,2.20824589528836,3,13.0573533915264
"gd03","Sludge C3",2.01388888888889,36.857212751376,1.50760854206414,2.61125459277993,3,7.08478584746601
"gd03","Sludge C3",2.85,51.5212792913188,1.97062100511612,3.41321570332358,3,6.62486597823802
"gd03","Sludge C3",4.15138888888889,73.5982701685747,2.26550412407111,3.92396824764799,3,5.33160390680413
"gd03","Sludge C3",5.14513888888889,92.8648691638801,2.2388440719906,3.8777916829121,3,4.17573590295907
"gd03","Sludge C3",5.93194444444444,105.868392202003,2.19536619249849,3.80248578662642,3,3.59171014836143
"gd03","Sludge C3",7.13194444444444,116.293625269529,2.48213500764709,4.29918394449012,3,3.6968354323172
"gd03","Sludge C3",8.19375,120.723029028319,2.6487866961294,4.58783313610862,3,3.80029657393076
"gd03","Sludge C3",11.9569444444444,130.07447059004,3.1416839261141,5.44155618135208,3,4.18341597445543
"gd03","Sludge C3",20.9194444444444,142.729960038082,4.1129648549809,7.12386409857208,3,4.99114838725615
"gd03","Sludge C3",30.96875,149.460448837291,4.74367388655289,8.21628418604732,3,5.49729660921328
"gd03","Sludge C3",50.8645833333333,160.762858899219,5.28139748091575,9.14764877191237,3,5.69015059482547
"gd03","Sludge C3",60.9166666666667,165.185088069227,6.69165472790447,11.590285975439,3,7.01654496232835
"gd03","Sludge C4",0,0,0,0,3,NA
"gd03","Sludge C4",0.874305555555556,29.0807241269428,4.08923359001547,7.08276034192407,3,24.3555157395892
"gd03","Sludge C4",2.01388888888889,59.5405321265271,7.34040349311077,12.7139517981239,3,21.3534399912753
"gd03","Sludge C4",2.85,83.7285267838697,10.6550744059996,18.4551302296182,3,22.04162779223
"gd03","Sludge C4",4.15138888888889,120.621547719792,15.6088068434566,27.0352464983955,3,22.4132810509109
"gd03","Sludge C4",5.14513888888889,151.268973687735,18.8320440907207,32.6180571755055,3,21.5629526533572
"gd03","Sludge C4",5.93194444444444,174.645486104684,21.9283804829393,37.9810691241526,3,21.7475240679203
"gd03","Sludge C4",7.13194444444444,189.479678092943,24.0310417732494,41.622985310078,3,21.9669917792774
"gd03","Sludge C4",9.11111111111111,202.320718998943,25.5285599170819,44.2167628204522,3,21.85478730959
"gd03","Sludge C4",11.9569444444444,212.684345591988,26.4660724533867,45.8405821660649,3,21.5533409562757
"gd03","Sludge C4",16.1291666666667,223.770870601745,27.910391748224,48.3422165670752,3,21.6034448259854
"gd03","Sludge C4",20.9194444444444,234.72852409568,29.321378974773,50.7861181322886,3,21.6361084908399
"gd03","Sludge C4",30.96875,247.700273061657,30.6373283821542,53.0654093660631,3,21.4232341006964
"gd03","Sludge C4",41.8819444444444,257.09984213839,33.1949693449781,57.4953734611935,3,22.3630528058611
"gd03","Sludge C4",50.8645833333333,265.492485312067,33.0960109255293,57.3239724508714,3,21.5915612012488
