"id","date","elapsed.time","mass.tot","mass.vent","mass.leak","cmass.tot","cmass.vent","cmass.leak"
"C3-3","17032017",30.96875,0.120000000000005,0.0600000000000023,0.0600000000000023,1.89500000000004,1.56999999999994,0.325000000000102
"C3-3","06042017",50.8645833333333,0.139999999999986,0.0300000000000296,0.109999999999957,2.03500000000003,1.59999999999997,0.435000000000059
"C3-3","16042017",60.9166666666667,0.0999999999999659,0.0499999999999545,0.0500000000000114,2.13499999999999,1.64999999999992,0.48500000000007
"C4-1","14022017",0,0,0,0,0,0,0
"C4-1","15022017",0.874305555555556,0.25,0.25,0,0.25,0.25,0
"C4-1","16022017",2.01388888888889,0.20999999999998,0.20999999999998,0,0.45999999999998,0.45999999999998,0
"C4-1","17022017",2.85,0.200000000000045,0.200000000000045,0,0.660000000000025,0.660000000000025,0
"C4-1","18022017",4.15138888888889,0.289999999999964,0.279999999999973,0.00999999999999091,0.949999999999989,0.939999999999998,0.00999999999999091
"C4-1","19022017",5.14513888888889,0.230000000000018,0.230000000000018,0,1.18000000000001,1.17000000000002,0.00999999999999091
"C4-1","20022017",5.93194444444444,0.170000000000016,0.170000000000016,0,1.35000000000002,1.34000000000003,0.00999999999999091
"C4-1","21022017",7.13194444444444,0.139999999999986,0.150000000000034,-0.0100000000000477,1.49000000000001,1.49000000000007,-5.6843418860808e-14
"C4-1","23022017",9.11111111111111,0.089999999999975,0.089999999999975,0,1.57999999999998,1.58000000000004,-5.6843418860808e-14
"C4-1","26022017",11.9569444444444,0.0800000000000409,0.0800000000000409,0,1.66000000000003,1.66000000000008,-5.6843418860808e-14
"C4-1","02032017",16.1291666666667,0.089999999999975,0.089999999999975,0,1.75,1.75000000000006,-5.6843418860808e-14
"C4-1","07032017",20.9194444444444,0.0799999999999841,0.0600000000000023,0.0199999999999818,1.82999999999998,1.81000000000006,0.019999999999925
"C4-1","17032017",30.96875,0.120000000000005,0.129999999999995,-0.00999999999999091,1.94999999999999,1.94000000000005,0.00999999999993406
"C4-1","28032017",41.8819444444444,0.0900000000000318,0.0600000000000023,0.0300000000000296,2.04000000000002,2.00000000000006,0.0399999999999636
"C4-1","06042017",50.8645833333333,0.0499999999999545,0.0499999999999545,0,2.08999999999997,2.05000000000001,0.0399999999999636
"C4-1","16042017",60.9166666666667,0.110000000000014,0.0199999999999818,0.0900000000000318,2.19999999999999,2.06999999999999,0.129999999999995
"C4-2","14022017",0,0,0,0,0,0,0
"C4-2","15022017",0.874305555555556,0.21999999999997,0.199999999999989,0.0199999999999818,0.21999999999997,0.199999999999989,0.0199999999999818
"C4-2","16022017",2.01388888888889,0.259999999999991,0.269999999999982,-0.00999999999999091,0.479999999999961,0.46999999999997,0.00999999999999091
