"id","elapsed.time","date","day","time.orig","time","vol","pres.init","pres.resid","mass.init","mass.final","notes","date.time","start.time","mass.tot","mass.vent","mass.leak","cmass.tot","cmass.vent","cmass.leak","temperature","pressure","vBg","cvBg","xCH4","vCH4","cvCH4","rvBg","rvCH4","method"
"B3",5.14513888888889,"19022017",5,1638,"1559",215,100.5,0.3,384.5,384.3,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,0.20999999999998,0.199999999999989,0.00999999999999091,1.14999999999998,1.14999999999998,0,20,101.325,195.693873601426,948.432633919467,0.773883621499921,151.444283608019,589.899030845016,196.92465268068,152.396763379139,"gd"
"B3",5.93194444444444,"20022017",6,1126,"1052",101,47.4,0.2,384.3,384.2,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,0.100000000000023,0.100000000000023,0,1.25,1.25,0,20,101.325,91.9306103895069,1040.36324430897,0.721440540201125,66.322469220425,656.221500065441,116.84031682338,84.2933412863301,"gd"
"B3",7.13194444444444,"21022017",7,1609,"1540",74,34.4,0.1,384.2,384.12,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,0.0799999999999841,0.0799999999999841,0,1.32999999999998,1.32999999999998,0,20,101.325,67.3551006814209,1107.7183449904,0.641740140140716,43.2244717504871,699.445971815928,56.1292505678507,36.0203931254059,"gd"
"B3",9.11111111111111,"23022017",9,1534,"1510",86,40.1,0.1,384.11,384.02,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,0.100000000000023,0.0900000000000318,0.00999999999999091,1.43000000000001,1.42000000000002,0.00999999999999091,20,101.325,78.2775494405702,1185.99589443097,0.672023021285054,52.6043152738422,752.05028708977,39.5507618226039,26.5790224541519,"gd"
"B3",15.2194444444444,"01032017",15,1754,"1746",125,58.1,0.1,383.97,383.86,NA,2017-03-01 17:46:00,2017-02-14 12:30:00,0.159999999999968,0.110000000000014,0.0499999999999545,1.58999999999997,1.53000000000003,0.0599999999999454,20,101.325,113.775507907806,1299.77140233877,0.817887400792441,93.055554436555,845.105841526325,18.626276874402,15.234197179245,"gd"
"B3",20.9194444444444,"07032017",21,1108,"1034",110,50.8,0.3,383.83,383.74,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,0.120000000000005,0.089999999999975,0.0300000000000296,1.70999999999998,1.62,0.089999999999975,20,101.325,100.122446958869,1399.89384929764,0.872040199888588,87.3107986593466,932.416640185672,17.5653415717314,15.317683975324,"gd"
"B3",30.96875,"17032017",31,1228,"1145",64,26.6,0.3,383.67,383.59,NA,2017-03-17 11:45:00,2017-02-14 12:30:00,0.150000000000034,0.0800000000000409,0.0699999999999932,1.86000000000001,1.70000000000005,0.159999999999968,20,101.325,58.2530600487965,1458.14690934644,0.49376697090945,28.7634370065005,961.180077192172,5.7967249305692,2.86223131016244,"gd"
"B3",50.8645833333333,"06042017",51,945,"0915",20,9.3,0.1,383.44,383.42,NA,2017-04-06 09:15:00,2017-02-14 12:30:00,0.169999999999959,0.0199999999999818,0.149999999999977,2.02999999999997,1.72000000000003,0.309999999999945,20,101.325,18.2040812652489,1476.35099061169,0.712767261371974,12.9752731492243,974.155350341396,0.914969529562248,0.652160325824886,"gd"
"B3",60.9166666666667,"16042017",61,1103,"1030",49,23.3,0.2,383.37,383.31,NA,2017-04-16 10:30:00,2017-02-14 12:30:00,0.110000000000014,0.0600000000000023,0.0500000000000114,2.13999999999999,1.78000000000003,0.359999999999957,20,101.325,44.5999990998598,1520.95098971154,0.516113939324374,23.0186812292922,997.174031570689,4.43689110216222,2.28994134509021,"gd"
"C1",0,"14022017",0,1230,"1230",0,0,0,358.26,358.26,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,0,0,0,0,20,101.325,0,0,0,0,0,NA,NA,"gd"
"C1",0.874305555555556,"15022017",1,1029,"0929",48,20.9,0,358.26,358.2,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.0600000000000023,0.0600000000000023,0,0.0600000000000023,0.0600000000000023,0,20,101.325,43.6897950365973,43.6897950365973,0.493766970909968,21.572577754898,21.572577754898,49.9708537352662,24.6739570826475,"gd"
"C1",2.01388888888889,"16022017",2,1336,"1250",58,25.3,0.2,358.2,358.14,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,0.0600000000000023,0.0600000000000023,0,0.120000000000005,0.120000000000005,0,20,101.325,52.7918356692218,96.4816307058191,0.682560324755809,36.0336124988393,57.6061902537374,46.3255596366114,31.6199890300601,"gd"
"C1",2.85,"17022017",3,943,"0854",135,58.9,0.3,358.14,357.98,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,0.159999999999968,0.159999999999968,0,0.279999999999973,0.279999999999973,0,20,101.325,122.87754854043,219.359179246249,0.550544823992741,67.6495983338506,125.255788587588,146.963180978587,80.9098186052698,"gd"
"C1",4.15138888888889,"18022017",4,1656,"1608",227,98.1,0.4,357.97,357.69,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,0.29000000000002,0.28000000000003,0.00999999999999091,0.569999999999993,0.560000000000002,0.00999999999999091,20,101.325,206.616322360575,425.975501606824,0.508238355742131,105.010339946025,230.266128533613,158.76601077867,80.6909762658889,"gd"
"C1",5.14513888888889,"19022017",5,1643,"1559",188,79.9,0.2,357.69,357.48,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,0.20999999999998,0.20999999999998,0,0.779999999999973,0.769999999999982,0.00999999999999091,20,101.325,171.11836389334,597.093865500164,0.610256487112854,104.426091630048,334.692220163661,172.194580018455,105.082859501935,"gd"
"C1",5.93194444444444,"20022017",6,1131,"1052",93,39.3,0.1,357.48,357.37,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,0.110000000000014,0.110000000000014,0,0.889999999999986,0.879999999999995,0.00999999999999091,20,101.325,84.6489778834073,681.742843383571,0.552638016732776,46.7802432559428,381.472463419604,107.585638263113,59.4559137586564,"gd"
"C1",9.11111111111111,"23022017",9,1537,"1510",116,48.8,0.2,357.37,357.26,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,0.110000000000014,0.110000000000014,0,1,0.990000000000009,0.00999999999999091,20,101.325,105.583671338444,787.326514722015,0.758077666294074,80.0406231670078,461.513086586612,33.2111154930884,25.1766049280234,"gd"
"C1",20.9194444444444,"07032017",21,1112,"1034",95,39.3,0.4,357.26,357.13,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,0.129999999999995,0.129999999999995,0,1.13,1.12,0.00999999999999091,20,101.325,86.4693860099322,873.795900731947,0.39002999121792,33.7256538660728,495.238740452685,7.32274264022009,2.85608924765613,"gd"
"C1",60.9166666666667,"16042017",61,1106,"1030",100,43.7,0.2,357.09,356.9,NA,2017-04-16 10:30:00,2017-02-14 12:30:00,0.230000000000018,0.189999999999998,0.0400000000000205,1.36000000000001,1.31,0.0500000000000114,20,101.325,91.0204063262445,964.816307058191,-0.0756337842890038,-6.88421777797665,488.354522674708,2.27566819066935,-0.172117397046433,"gd"
"C1-1",0,"14022017",0,1230,"1230",0,0,0,409.53,409.53,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,0,0,0,0,20,101.325,0,0,0,0,0,NA,NA,"gd"
"C1-1",0.874305555555556,"15022017",1,935,"0929",165,88.7,0.3,409.52,409.33,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.199999999999989,0.189999999999998,0.00999999999999091,0.199999999999989,0.189999999999998,0.00999999999999091,20,101.325,150.183670438303,150.183670438303,0.580039812606846,87.1125080576417,87.1125080576417,171.774809714978,99.6362284376522,"gd"
"C1-1",2.01388888888889,"16022017",2,1250,"1250",207,107.4,0.2,409.33,409.09,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,0.240000000000009,0.240000000000009,0,0.439999999999998,0.430000000000007,0.00999999999999091,20,101.325,188.412241095326,338.595911533629,0.573114902236481,107.981863135504,195.094371193146,165.334324909975,94.7555654571151,"gd"
"C1-1",2.85,"17022017",3,858,"0854",149,79.3,0.5,409.09,408.91,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,0.17999999999995,0.17999999999995,0,0.619999999999948,0.609999999999957,0.00999999999999091,20,101.325,135.620405426104,474.216316959734,0.530511986088352,71.9482506367101,267.042621829856,162.203807154145,86.0510638844373,"gd"
"C1-1",4.15138888888889,"18022017",4,1608,"1608",261,137.9,0.3,408.93,408.64,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,0.270000000000039,0.29000000000002,-0.0199999999999818,0.889999999999986,0.899999999999977,-0.00999999999999091,20,101.325,237.563260511498,711.779577471232,0.615433798943923,146.204459906096,413.247081735952,182.545941908515,112.344942510554,"gd"
"C1-1",5.14513888888889,"19022017",5,1559,"1559",233,124.6,0.4,408.64,408.41,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,0.229999999999961,0.229999999999961,0,1.11999999999995,1.12999999999994,-0.00999999999999091,20,101.325,212.07754674015,923.857124211381,0.724046246287777,153.553951639126,566.801033375078,213.41136778883,154.519699762642,"gd"
"C1-1",5.93194444444444,"20022017",6,1052,"1052",204,108.9,0.3,408.41,408.21,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,0.200000000000045,0.200000000000045,0,1.31999999999999,1.32999999999998,-0.00999999999999091,20,101.325,185.681628905539,1109.53875311692,0.729943754740485,135.537145389638,702.338178764716,235.994303286828,172.262567838552,"gd"
"C1-1",7.13194444444444,"21022017",7,1540,"1540",261,139.1,0.5,408.22,407.97,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,0.239999999999952,0.25,-0.0100000000000477,1.55999999999995,1.57999999999998,-0.0200000000000387,20,101.325,237.563260511498,1347.10201362842,0.749686850567695,178.098052583458,880.436231348174,197.969383759582,148.415043819548,"gd"
"C1-1",8.19375,"22022017",8,1709,"1709",118,62.1,0.4,407.98,407.87,NA,2017-02-22 17:09:00,2017-02-14 12:30:00,0.100000000000023,0.110000000000014,-0.00999999999999091,1.65999999999997,1.69,-0.0300000000000296,20,101.325,107.404079464968,1454.50609309339,0.77215717064868,82.9328301157961,963.36906146397,101.152305055301,78.1054776760931,"gd"
"C1-1",9.11111111111111,"23022017",9,1510,"1510",74,38.4,0.3,407.86,407.79,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,0.0799999999999841,0.0699999999999932,0.00999999999999091,1.73999999999995,1.75999999999999,-0.0200000000000387,20,101.325,67.3551006814209,1521.86119377481,0.760118675525023,51.1978699198162,1014.56693138379,73.4226684188085,55.8099414720177,"gd"
"C1-1",11.9569444444444,"26022017",12,1128,"1128",138,74,0.4,407.78,407.64,NA,2017-02-26 11:28:00,2017-02-14 12:30:00,0.150000000000034,0.139999999999986,0.0100000000000477,1.88999999999999,1.89999999999998,-0.00999999999999091,20,101.325,125.608160730217,1647.46935450502,0.700071592359022,87.9347050956912,1102.50163647948,44.1375674601057,30.8994571346499,"gd"
"C1-1",20.9194444444444,"07032017",21,1034,"1034",149,80.9,0,407.59,407.45,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,0.189999999999998,0.139999999999986,0.0500000000000114,2.07999999999998,2.03999999999996,0.0400000000000205,20,101.325,135.620405426104,1783.08975993113,0.765680083227646,103.841843314027,1206.3434797935,15.1319838690214,11.5862586682317,"gd"
"C1-1",30.96875,"17032017",31,1145,"1145",39,21,0.1,407.36,407.3,NA,2017-03-17 11:45:00,2017-02-14 12:30:00,0.149999999999977,0.0600000000000023,0.089999999999975,2.22999999999996,2.09999999999997,0.129999999999995,20,101.325,35.4979584672353,1818.58771839836,0.241074328070151,8.55764648535089,1214.90112627886,3.53237925456561,0.851565955283345,"gd"
"C1-1",50.8645833333333,"06042017",51,918,"0915",121,60.8,0.2,407.3,407.17,NA,2017-04-06 09:15:00,2017-02-14 12:30:00,0.129999999999995,0.129999999999995,0,2.35999999999996,2.22999999999996,0.129999999999995,20,101.325,110.134691654756,1928.72241005312,0.647610150159623,71.3243442003202,1286.22547047918,5.5355656538516,3.58488850430929,"gd"
"C1-1",60.9166666666667,"16042017",61,1036,"1030",61,33.5,0.1,407.12,407.02,NA,2017-04-16 10:30:00,2017-02-14 12:30:00,0.150000000000034,0.100000000000023,0.0500000000000114,2.50999999999999,2.32999999999998,0.180000000000007,20,101.325,55.5224478590091,1984.24485791213,0.152700944781637,8.47833024465987,1294.70380072384,5.52347667820195,0.843440107240775,"gd"
"C1-2",0,"14022017",0,1230,"1230",0,0,0,410.615,410.615,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,0,0,0,0,20,101.325,0,0,0,0,0,NA,NA,"gd"
"C1-2",0.874305555555556,"15022017",1,935,"0929",155,81.4,0.4,410.61,410.41,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.204999999999984,0.199999999999989,0.00499999999999545,0.204999999999984,0.199999999999989,0.00499999999999545,20,101.325,141.081629805679,141.081629805679,0.458444343416337,64.6780751443713,64.6780751443713,161.364215186797,73.9765116822038,"gd"
"C1-2",2.01388888888889,"16022017",2,1250,"1250",210,108.2,0.5,410.43,410.17,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,0.240000000000009,0.259999999999991,-0.0199999999999818,0.444999999999993,0.45999999999998,-0.0149999999999864,20,101.325,191.142853285113,332.224483090792,0.504195556170103,96.3733772200282,161.051452364399,167.730474546352,84.5689599005732,"gd"
"C1-2",2.85,"17022017",3,858,"0854",146,76.8,0.5,410.18,410,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,0.170000000000016,0.180000000000007,-0.00999999999999091,0.615000000000009,0.639999999999986,-0.0249999999999773,20,101.325,132.889793236317,465.114276327109,0.508766990804569,67.6099402134824,228.661392577882,158.937958687954,80.8623869662912,"gd"
"C1-2",4.15138888888889,"18022017",4,1608,"1608",244,126.5,0.5,410.02,409.76,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,0.240000000000009,0.259999999999991,-0.0199999999999818,0.855000000000018,0.899999999999977,-0.0449999999999591,20,101.325,222.089791436037,687.204067763146,0.655324562233854,145.540895349429,374.20228792731,170.655976343593,111.835052989956,"gd"
"C1-2",5.14513888888889,"19022017",5,1559,"1559",245,122.13,0.3,409.76,409.51,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,0.25,0.25,0,1.10500000000002,1.14999999999998,-0.0449999999999591,20,101.325,222.999995499299,910.204063262445,0.694889686639653,154.960396993152,529.162684920462,224.402511194263,155.934990684933,"gd"
"C1-2",5.93194444444444,"20022017",6,1052,"1052",190,99.2,0.7,409.51,409.33,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,0.180000000000007,0.180000000000007,0,1.28500000000003,1.32999999999998,-0.0449999999999591,20,101.325,172.938772019864,1083.14283528231,0.758872585678759,131.238493086824,660.401178007286,219.798615806359,166.799143905584,"gd"
"C1-2",7.13194444444444,"21022017",7,1540,"1540",292,151.6,0.6,409.32,409.06,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,0.269999999999982,0.259999999999991,0.00999999999999091,1.55500000000001,1.58999999999997,-0.0349999999999682,20,101.325,265.779586472634,1348.92242175494,0.808767388696647,214.953862120347,875.355040127633,221.482988727195,179.128218433622,"gd"
"C1-2",8.19375,"22022017",8,1709,"1709",232,120.2,0.4,409.05,408.84,NA,2017-02-22 17:09:00,2017-02-14 12:30:00,0.220000000000027,0.210000000000036,0.00999999999999091,1.77500000000003,1.80000000000001,-0.0249999999999773,20,101.325,211.167342676887,1560.08976443183,0.795836337063206,168.054644503345,1043.40968463098,198.875718413811,158.272523273261,"gd"
"C1-2",9.11111111111111,"23022017",9,1510,"1510",75,38.1,0.4,408.82,408.75,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,0.089999999999975,0.0699999999999932,0.0199999999999818,1.86500000000001,1.87,-0.00499999999999545,20,101.325,68.2653047446833,1628.35506917651,0.771167338827568,52.6439733942104,1096.05365802519,74.4148666406844,57.3863146765049,"gd"
"C1-2",11.9569444444444,"26022017",12,1128,"1128",70,37.4,0.3,408.71,408.65,NA,2017-02-26 11:28:00,2017-02-14 12:30:00,0.100000000000023,0.0600000000000023,0.0400000000000205,1.96500000000003,1.93000000000001,0.035000000000025,20,101.325,63.7142844283711,1692.06935360488,0.837910284491815,53.3868541915689,1149.44051221676,22.3886211754159,18.7596559384722,"gd"
"C1-2",20.9194444444444,"07032017",21,1034,"1034",84,46.2,0.2,408.5,408.43,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,0.21999999999997,0.0699999999999932,0.149999999999977,2.185,2,0.185000000000002,20,101.325,76.4571413140454,1768.52649491893,0.858767455012026,65.6589046637576,1215.09941688051,8.53078285233421,7.32595867935928,"gd"
"C1-2",30.96875,"17032017",31,1145,"1145",61,33.3,0.3,408.35,408.29,NA,2017-03-17 11:45:00,2017-02-14 12:30:00,0.139999999999986,0.0600000000000023,0.0799999999999841,2.32499999999999,2.06,0.264999999999986,20,101.325,55.5224478590091,1824.04894277794,0.727127936155483,40.3719229220217,1255.47133980254,5.52500344944877,4.01738435544961,"gd"
"C1-2",50.8645833333333,"06042017",51,918,"0915",85,47,0.1,408.24,408.16,NA,2017-04-06 09:15:00,2017-02-14 12:30:00,0.129999999999995,0.0799999999999841,0.0500000000000114,2.45499999999998,2.13999999999999,0.314999999999998,20,101.325,77.3673453773078,1901.41628815525,0.764296741479851,59.1316099688225,1314.60294977136,3.88862050063955,2.97205997749056,"gd"
"C1-2",60.9166666666667,"16042017",61,1036,"1030",42,23.4,0.1,408.05,407.93,NA,2017-04-16 10:30:00,2017-02-14 12:30:00,0.230000000000018,0.120000000000005,0.110000000000014,2.685,2.25999999999999,0.425000000000011,20,101.325,38.2285706570227,1939.64485881227,-0.914092039197586,-34.9444321074868,1279.65851766387,3.80304951613905,-3.47633728737693,"gd"
"C1-3",0,"14022017",0,1230,"1230",0,0,0,384.725,384.725,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,0,0,0,0,20,101.325,0,0,0,0,0,NA,NA,"gd"
"C1-3",0.874305555555556,"15022017",1,935,"0929",159,77.7,0.1,384.71,384.54,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.185000000000002,0.169999999999959,0.0150000000000432,0.185000000000002,0.169999999999959,0.0150000000000432,20,101.325,144.722446058729,144.722446058729,0.652163407407306,94.3826835499805,94.3826835499805,165.528452998069,107.951599930081,"gd"
"C1-3",2.01388888888889,"16022017",2,1250,"1250",182,85.9,0.5,384.51,384.29,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,0.25,0.21999999999997,0.0300000000000296,0.435000000000002,0.38999999999993,0.0450000000000728,20,101.325,165.657139513765,310.379585572494,0.529865919887268,87.7760726143545,182.158756164335,145.366411273505,77.0247072301465,"gd"
"C1-3",2.85,"17022017",3,858,"0854",140,70,0.5,384.27,384.12,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,0.170000000000016,0.149999999999977,0.0200000000000387,0.605000000000018,0.539999999999907,0.0650000000001114,20,101.325,127.428568856742,437.808154429236,0.650195749810986,82.8535138751504,265.012270039485,152.406261755572,99.0939036380536,"gd"
"C1-3",4.15138888888889,"18022017",4,1608,"1608",243,118.4,0.6,384.12,383.87,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,0.25,0.25,0,0.855000000000018,0.789999999999907,0.0650000000001114,20,101.325,221.179587372774,658.98774180201,0.687532660001166,152.068190044364,417.080460083849,169.95656660448,116.850690322243,"gd"
"C1-3",5.14513888888889,"19022017",5,1559,"1559",225,109.4,0.3,383.85,383.62,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,0.25,0.230000000000018,0.0199999999999818,1.10500000000002,1.01999999999992,0.0850000000000932,20,101.325,204.79591423405,863.78365603606,0.693300568885669,141.985123843928,559.065583927777,206.083938851874,142.878112044204,"gd"
"C1-3",5.93194444444444,"20022017",6,1052,"1052",185,90.5,0.3,383.61,383.43,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,0.189999999999998,0.180000000000007,0.00999999999999091,1.29500000000002,1.19999999999993,0.0950000000000841,20,101.325,168.387751703552,1032.17140773961,0.736442968448027,124.007975714853,683.07355964263,214.014441706192,157.609430740855,"gd"
"C1-3",7.13194444444444,"21022017",7,1540,"1540",190,93,0.4,383.34,383.16,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,0.269999999999982,0.17999999999995,0.0900000000000318,1.565,1.37999999999988,0.185000000000116,20,101.325,172.938772019864,1205.11017975948,0.758872585679021,131.238493086869,814.312052729499,144.115643349887,109.365410905724,"gd"
"C1-3",8.19375,"22022017",8,1709,"1709",102,49.7,0.3,383.14,383.05,NA,2017-02-22 17:09:00,2017-02-14 12:30:00,0.110000000000014,0.089999999999975,0.0200000000000387,1.67500000000001,1.46999999999986,0.205000000000155,20,101.325,92.8408144527694,1297.95099421225,0.815826221588411,75.7419708641936,890.054023593693,87.4367382681412,71.3331838093125,"gd"
"C1-3",9.11111111111111,"23022017",9,1510,"1510",80,38.7,0.4,383.04,382.96,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,0.0900000000000318,0.0800000000000409,0.00999999999999091,1.76500000000004,1.5499999999999,0.215000000000146,20,101.325,72.8163250609956,1370.76731927324,0.712767261370729,51.9010925968066,941.955116190499,79.3758577500633,56.5765127474652,"gd"
"C1-3",11.9569444444444,"26022017",12,1128,"1128",80,39,0.1,382.94,382.86,NA,2017-02-26 11:28:00,2017-02-14 12:30:00,0.0999999999999659,0.0799999999999841,0.0199999999999818,1.86500000000001,1.62999999999988,0.235000000000127,20,101.325,72.8163250609956,1443.58364433424,0.712767261371351,51.9010925968519,993.856208787351,25.5869956290468,18.2375728012364,"gd"
"C1-3",20.9194444444444,"07032017",21,1034,"1034",85,42.4,0.2,382.74,382.66,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,0.199999999999989,0.0799999999999841,0.120000000000005,2.065,1.70999999999987,0.355000000000132,20,101.325,77.3673453773078,1520.95098971154,0.764296741479851,59.1316099688225,1052.98781875617,8.63233979105247,6.59766917364826,"gd"
"C1-3",30.96875,"17032017",31,1145,"1145",60,30.1,0.3,382.61,382.55,NA,2017-03-17 11:45:00,2017-02-14 12:30:00,0.110000000000014,0.0600000000000023,0.0500000000000114,2.17500000000001,1.76999999999987,0.405000000000143,20,101.325,54.6122437957467,1575.56323350729,0.712767261371144,38.9258194476276,1091.9136382038,5.43442962240862,3.87348351907841,"gd"
"C1-3",50.8645833333333,"06042017",51,918,"0915",51,25.9,0.1,382.46,382.41,NA,2017-04-06 09:15:00,2017-02-14 12:30:00,0.139999999999986,0.0499999999999545,0.0900000000000318,2.315,1.81999999999982,0.495000000000175,20,101.325,46.4204072263847,1621.98364073368,0.729943754741461,33.8842863474549,1125.79792455126,2.33317230038373,1.70308454940087,"gd"
"C1-3",60.9166666666667,"16042017",61,1036,"1030",43,21.4,0.1,382.36,382.32,NA,2017-04-16 10:30:00,2017-02-14 12:30:00,0.0900000000000318,0.0400000000000205,0.0500000000000114,2.40500000000003,1.85999999999984,0.545000000000186,20,101.325,39.1387747202851,1661.12241545396,0.773883621499458,30.2888567215857,1156.08678127284,3.89359831414236,3.01319196401267,"gd"
"C2",0,"14022017",0,1230,"1230",0,0,0,360.2,360.2,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,0,0,0,0,20,101.325,0,0,0,0,0,NA,NA,"gd"
"C2",0.874305555555556,"15022017",1,1029,"0929",44,19.2,0,360.19,360.14,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.0600000000000023,0.0500000000000114,0.00999999999999091,0.0600000000000023,0.0500000000000114,0.00999999999999091,20,101.325,40.0489787835476,40.0489787835476,0.593312557483041,23.7615620266507,23.7615620266507,45.806615923994,27.1776404435083,"gd"
"C2",2.01388888888889,"16022017",2,1336,"1250",54,23.2,0.1,360.15,360.08,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,0.0600000000000023,0.0699999999999932,-0.00999999999999091,0.120000000000005,0.120000000000005,0,20,101.325,49.151019416172,89.1999981997196,0.45321136156546,22.2758004319337,46.0373624585844,43.1306934547762,19.5473203059016,"gd"
"C2",2.85,"17022017",3,943,"0854",121,52.6,0.2,360.07,359.95,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,0.129999999999995,0.120000000000005,0.00999999999999091,0.25,0.240000000000009,0.00999999999999091,20,101.325,110.134691654756,199.334689854475,0.720006940394654,79.2977423696493,125.335104828234,131.72255480303,94.8411536646968,"gd"
"C2",4.15138888888889,"18022017",4,1656,"1608",222,95.3,0,359.94,359.67,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,0.279999999999973,0.269999999999982,0.00999999999999091,0.529999999999973,0.509999999999991,0.0199999999999818,20,101.325,202.065302044263,401.399991898738,0.523361604756185,105.753220743429,231.088325571662,155.268962083105,81.261813164641,"gd"
"C2",5.14513888888889,"19022017",5,1643,"1559",178,75.9,0.1,359.67,359.46,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,0.210000000000036,0.210000000000036,0,0.740000000000009,0.720000000000027,0.0199999999999818,20,101.325,162.016323260715,563.416315159453,0.555283906432631,89.9650568860618,321.053382457724,163.03529384726,90.5308748538987,"gd"
"C2",5.93194444444444,"20022017",6,1131,"1052",100,42.2,0.1,359.46,359.35,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,0.109999999999957,0.109999999999957,0,0.849999999999966,0.829999999999984,0.0199999999999818,20,101.325,91.0204063262445,654.436721485698,0.625167145187089,56.9029675767471,377.956350034471,115.683482003347,72.3215121893343,"gd"
"C2",9.11111111111111,"23022017",9,1537,"1510",130,54.1,0.3,359.37,359.23,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,0.120000000000005,0.139999999999986,-0.0199999999999818,0.96999999999997,0.96999999999997,0,20,101.325,118.326528224118,772.763249709815,0.645382556613986,76.3658773005382,454.322227335009,37.2193535698405,24.0207215624235,"gd"
"C2",20.9194444444444,"07032017",21,1112,"1034",82,34.7,0.3,359.17,359.09,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,0.140000000000043,0.0800000000000409,0.0600000000000023,1.11000000000001,1.05000000000001,0.0600000000000023,20,101.325,74.6367331875205,847.399982897336,0.734133143366951,54.7932995455948,509.115526880604,6.32068312103208,4.64022296786971,"gd"
"C2",60.9166666666667,"16042017",61,1106,"1030",78,33.9,0.2,359.01,358.88,NA,2017-04-16 10:30:00,2017-02-14 12:30:00,0.20999999999998,0.129999999999995,0.0799999999999841,1.31999999999999,1.18000000000001,0.139999999999986,20,101.325,70.9959169344707,918.395899831807,0.128766486808116,9.14189480137265,518.257421681977,1.7750211887221,0.228563242481711,"gd"
"C2-1",0,"14022017",0,1230,"1230",0,0,0,396.285,396.285,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,0,0,0,0,20,101.325,0,0,0,0,0,NA,NA,"gd"
"C2-1",0.874305555555556,"15022017",1,941,"0929",178,90.8,0.4,396.28,396.09,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.19500000000005,0.189999999999998,0.0050000000000523,0.19500000000005,0.189999999999998,0.0050000000000523,20,101.325,162.016323260715,162.016323260715,0.6537110032693,105.911853224765,105.911853224765,185.308582601612,121.138259446912,"gd"
"C2-1",2.01388888888889,"16022017",2,1257,"1250",220,108.3,0.5,396.07,395.79,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,0.299999999999955,0.279999999999973,0.0199999999999818,0.495000000000005,0.46999999999997,0.0250000000000341,20,101.325,200.244893917738,362.261217178453,0.473857853595467,94.8876156253112,200.799468850077,175.71764000094,83.2651837297064,"gd"
"C2-1",2.85,"17022017",3,904,"0854",150,72.4,0.4,395.79,395.61,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,0.180000000000007,0.180000000000007,0,0.675000000000011,0.649999999999977,0.0250000000000341,20,101.325,136.530609489367,498.79182666782,0.537567029002204,73.3943541110589,274.193822961136,163.292423309542,87.7806228570804,"gd"
