"id","date","day","time.orig","time","vol","pres.init","pres.resid","mass.init","mass.final","notes","date.time","start.time","time.d","temp.vol","temp.grav","pres.vol","pres.grav","mass.tot","mass.vent","mass.leak","cmass.tot","cmass.leak","cmass.vent","vBg","cvBg","xCH4","xCH4.lim.flag","vCH4","cvCH4","rvBg","rvCH4","method"
"A1","14022017",0,1230,"1230",0,0,0,385.27,385.27,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,20,30,101.325,150,0,0,0,0,0,0,0,0,0.668842792630456,"",0,0,NA,NA,"gdt"
"A1","15022017",1,1016,"0929",187,92.2,0.3,385.26,385.04,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,20,30,101.325,150,0.229999999999961,0.21999999999997,0.00999999999999091,0.229999999999961,0.00999999999999091,0.21999999999997,170.208159830077,170.208159830077,0.668842792630456,"",113.84250094924,113.84250094924,194.678117676975,130.209055891108,"gdt"
"A1","16022017",2,1325,"1250",201,99.1,0.3,385.04,384.8,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,20,30,101.325,150,0.240000000000009,0.240000000000009,0,0.46999999999997,0.00999999999999091,0.45999999999998,182.951016715751,353.159176545828,0.668842792630456,"",122.365468934744,236.207969883984,160.542025637222,107.37737676175,"gdt"
"A1","17022017",3,932,"0854",165,77.7,0.4,384.8,384.62,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,20,30,101.325,150,0.180000000000007,0.180000000000007,0,0.649999999999977,0.00999999999999091,0.639999999999986,150.183670438303,503.342846984132,0.668842792630456,"",100.449265543447,336.657235427431,179.621665640496,120.138656463923,"gdt"
"A1","18022017",4,1644,"1608",257,125.5,0.4,384.6,384.36,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,20,30,101.325,150,0.259999999999991,0.240000000000009,0.0199999999999818,0.909999999999968,0.0299999999999727,0.879999999999995,233.922444258448,737.26529124258,0.668842792630456,"",156.457340876763,493.114576304194,179.748302952063,120.223356917043,"gdt"
"A1","19022017",5,1634,"1559",230,108.7,0.3,384.36,384.12,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,20,30,101.325,150,0.240000000000009,0.240000000000009,0,1.14999999999998,0.0299999999999727,1.12,209.346934550362,946.612225792942,0.668842792630456,"",140.02018833329,633.134764637483,210.663581937471,140.900818448593,"gdt"
"A1","20022017",6,1121,"1052",171,82.3,0.3,384.13,383.97,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,20,30,101.325,150,0.149999999999977,0.159999999999968,-0.00999999999999091,1.29999999999995,0.0199999999999818,1.27999999999997,155.644894817878,1102.25712061082,0.668842792630456,"",104.101966108663,737.236730746146,197.818754225723,132.30964801101,"gdt"
"A1","21022017",7,1605,"1540",124,58.7,0.3,383.98,383.86,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,20,30,101.325,150,0.110000000000014,0.120000000000005,-0.00999999999999091,1.40999999999997,0.00999999999999091,1.39999999999998,112.865303844543,1215.12242445536,0.668842792630456,"",75.4891450144692,812.725875760615,94.0544198704526,62.907620845391,"gdt"
"A1","23022017",9,1531,"1510",102,48.5,0.1,383.85,383.75,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,20,30,101.325,150,0.110000000000014,0.100000000000023,0.00999999999999091,1.51999999999998,0.0199999999999818,1.5,92.8408144527694,1307.96323890813,0.668842792630456,"",62.0959096086762,874.821785369292,46.9090430919256,31.3747753812259,"gdt"
"A1","01032017",15,1750,"1746",158,76.4,0.2,383.74,383.59,NA,2017-03-01 17:46:00,2017-02-14 12:30:00,15.2194444444444,20,30,101.325,150,0.160000000000025,0.150000000000034,0.00999999999999091,1.68000000000001,0.0299999999999727,1.65000000000003,143.812241995466,1451.7754809036,0.668842792630456,"",96.1877815506946,971.009566919986,23.5436139692441,15.7469765158027,"gdt"
"A1","07032017",21,1104,"1034",103,49.2,0.3,383.57,383.48,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,20,30,101.325,150,0.109999999999957,0.089999999999975,0.0199999999999818,1.78999999999996,0.0499999999999545,1.74000000000001,93.7510185160318,1545.52649941963,0.668842792630456,"",62.7046930362123,1033.7142599562,16.4475471080758,11.0008233396864,"gdt"
"A2","14022017",0,1230,"1230",0,0,0,391.09,391.09,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,20,30,101.325,150,0,0,0,0,0,0,0,0,0.654724924123918,"",0,0,NA,NA,"gdt"
"A2","15022017",1,1016,"0929",174,86.1,0.2,391.09,390.87,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,20,30,101.325,150,0.21999999999997,0.21999999999997,0,0.21999999999997,0,0.21999999999997,158.375507007665,158.375507007665,0.654724924123918,"",103.692391808681,103.692391808681,181.14434479034,118.599717398332,"gdt"
"A2","16022017",2,1325,"1250",202,98.8,0.4,390.89,390.65,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,20,30,101.325,150,0.220000000000027,0.240000000000009,-0.0199999999999818,0.439999999999998,-0.0199999999999818,0.45999999999998,183.861220779014,342.236727786679,0.654724924123918,"",120.378523823871,224.070915632552,161.340742182681,105.633805183653,"gdt"
"A2","17022017",3,932,"0854",169,79.9,0.4,390.67,390.44,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,20,30,101.325,150,0.20999999999998,0.230000000000018,-0.0200000000000387,0.649999999999977,-0.0400000000000205,0.689999999999998,153.824486691353,496.061214478032,0.654724924123918,"",100.712725377397,324.783641009948,183.976130262083,120.453757926455,"gdt"
"A2","18022017",4,1644,"1608",255,123.9,0.5,390.48,390.2,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,20,30,101.325,150,0.240000000000009,0.28000000000003,-0.0400000000000205,0.889999999999986,-0.0800000000000409,0.970000000000027,232.102036131923,728.163250609956,0.654724924123918,"",151.96298799548,476.746629005429,178.349483473837,116.769852034948,"gdt"
"A2","19022017",5,1634,"1559",214,101,0.4,390.19,389.99,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,20,30,101.325,150,0.20999999999998,0.199999999999989,0.00999999999999091,1.09999999999997,-0.07000000000005,1.17000000000002,194.783669538163,922.946920148119,0.654724924123918,"",127.529723258952,604.276352264381,196.00872406356,128.331796990141,"gdt"
"A2","20022017",6,1121,"1052",150,71.8,0.5,389.99,389.85,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,20,30,101.325,150,0.139999999999986,0.139999999999986,0,1.23999999999995,-0.07000000000005,1.31,136.530609489367,1059.47752963749,0.654724924123918,"",89.3899929385179,693.666345202899,173.52522300502,113.611288465548,"gdt"
"A2","21022017",7,1605,"1540",104,48.9,0.2,389.85,389.76,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,20,30,101.325,150,0.0900000000000318,0.0900000000000318,0,1.32999999999998,-0.07000000000005,1.40000000000003,94.6612225792942,1154.13875221678,0.654724924123918,"",61.9770617707058,755.643406973605,78.8843521494119,51.6475514755881,"gdt"
"A2","23022017",9,1531,"1510",85,40.9,0.1,389.74,389.66,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,20,30,101.325,150,0.0999999999999659,0.0799999999999841,0.0199999999999818,1.42999999999995,-0.0500000000000682,1.48000000000002,77.3673453773078,1231.50609759409,0.654724924123918,"",50.6543293318268,806.297736305432,39.0908692432713,25.5937663992388,"gdt"
"A2","01032017",15,1750,"1746",130,63,0.4,389.64,389.51,NA,2017-03-01 17:46:00,2017-02-14 12:30:00,15.2194444444444,20,30,101.325,150,0.150000000000034,0.129999999999995,0.0200000000000387,1.57999999999998,-0.0300000000000296,1.61000000000001,118.326528224118,1349.83262581821,0.654724924123918,"",77.4713272133822,883.769063518814,19.3713279493781,12.6828912218361,"gdt"
"A2","07032017",21,1104,"1034",96,45.4,0.1,389.49,389.4,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,20,30,101.325,150,0.110000000000014,0.0900000000000318,0.0199999999999818,1.69,-0.0100000000000477,1.70000000000005,87.3795900731947,1437.2122158914,0.654724924123918,"",57.2095954806515,940.978658999465,15.3297526444201,10.0367711369564,"gdt"
"A3","14022017",0,1230,"1230",0,0,0,391.14,391.14,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,20,30,101.325,150,0,0,0,0,0,0,0,0,0.677889395793543,"",0,0,NA,NA,"gdt"
"A3","15022017",1,1016,"0929",179,88.8,0.3,391.13,390.92,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,20,30,101.325,150,0.21999999999997,0.20999999999998,0.00999999999999091,0.21999999999997,0.00999999999999091,0.20999999999998,162.926527323978,162.926527323978,0.677889395793543,"",110.446165166391,110.446165166391,186.34964205443,126.324446258621,"gdt"
"A3","16022017",2,1325,"1250",201,99.7,0.2,390.93,390.7,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,20,30,101.325,150,0.220000000000027,0.230000000000018,-0.00999999999999091,0.439999999999998,0,0.439999999999998,182.951016715751,345.877544039729,0.677889395793543,"",124.020554181255,234.466719347646,160.542025637222,108.829736758688,"gdt"
"A3","17022017",3,932,"0854",163,79.1,0.5,390.7,390.51,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,20,30,101.325,150,0.189999999999998,0.189999999999998,0,0.629999999999995,0,0.629999999999995,148.363262311778,494.240806351507,0.677889395793543,"",100.57388224649,335.040601594137,177.444433329702,120.287699696799,"gdt"
"A3","18022017",4,1644,"1608",268,129.9,0.2,390.51,390.24,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,20,30,101.325,150,0.269999999999982,0.269999999999982,0,0.899999999999977,0,0.899999999999977,243.934688954335,738.175495305843,0.677889395793543,"",165.36073890834,500.401340502477,187.441810082307,127.064815383143,"gdt"
"A3","19022017",5,1634,"1559",228,110.5,0.4,390.25,390.04,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,20,30,101.325,150,0.199999999999989,0.20999999999998,-0.00999999999999091,1.09999999999997,-0.00999999999999091,1.10999999999996,207.526526423837,945.70202172968,0.677889395793543,"",140.680031608588,641.081372111065,208.831724703233,141.564811681598,"gdt"
"A3","20022017",6,1121,"1052",161,75.2,0.3,390.04,389.88,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,20,30,101.325,150,0.160000000000025,0.160000000000025,0,1.25999999999999,-0.00999999999999091,1.26999999999998,146.542854185254,1092.24487591493,0.677889395793543,"",99.3398468815028,740.421218992567,186.250406025389,126.257175206853,"gdt"
"A3","21022017",7,1605,"1540",77,37.3,0.3,389.89,389.81,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,20,30,101.325,150,0.0699999999999932,0.0799999999999841,-0.00999999999999091,1.32999999999998,-0.0199999999999818,1.34999999999997,70.0857128712082,1162.33058878614,0.677889395793543,"",47.5103615520231,787.93158054459,58.4047607260068,39.5919679600192,"gdt"
"A3","23022017",9,1531,"1510",100,47,0.2,389.81,389.73,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,20,30,101.325,150,0.0799999999999841,0.0799999999999841,0,1.40999999999997,-0.0199999999999818,1.42999999999995,91.0204063262445,1253.35099511239,0.677889395793543,"",61.7017682493806,849.633348793971,45.9892579332604,31.1756302733713,"gdt"
"A3","01032017",15,1750,"1746",143,69.5,0.3,389.7,389.56,NA,2017-03-01 17:46:00,2017-02-14 12:30:00,15.2194444444444,20,30,101.325,150,0.170000000000016,0.139999999999986,0.0300000000000296,1.57999999999998,0.0100000000000477,1.56999999999994,130.15918104653,1383.51017615892,0.677889395793543,"",88.2335285966143,937.866877390585,21.3084607443159,14.4447795792547,"gdt"
"A3","07032017",21,1104,"1034",99,47.1,0.2,389.55,389.45,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,20,30,101.325,150,0.110000000000014,0.100000000000023,0.00999999999999091,1.69,0.0200000000000387,1.66999999999996,90.110202262982,1473.6203784219,0.677889395793543,"",61.0847505668868,998.951627957472,15.8088074145583,10.7166229064714,"gdt"
"B1","14022017",0,1230,"1230",0,0,0,388.55,388.55,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,20,30,101.325,150,0,0,0,0,0,0,0,0,0.580216799765872,"",0,0,NA,NA,"gdt"
"B1","15022017",1,1023,"0929",183,90.1,0.2,388.53,388.31,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,20,30,101.325,150,0.240000000000009,0.21999999999997,0.0200000000000387,0.240000000000009,0.0200000000000387,0.21999999999997,166.567343577027,166.567343577027,0.580216799765872,"",96.6451710357653,96.6451710357653,190.513879865703,110.539353686658,"gdt"
"B1","16022017",2,1331,"1250",211,102.7,0.3,388.31,388.06,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,20,30,101.325,150,0.25,0.25,0,0.490000000000009,0.0200000000000387,0.46999999999997,192.053057348376,358.620400925403,0.580216799765872,"",111.432410319926,208.077581355691,168.529191091811,97.7834679224214,"gdt"
"B1","17022017",3,937,"0854",169,82.6,0.3,388.06,387.87,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,20,30,101.325,150,0.189999999999998,0.189999999999998,0,0.680000000000007,0.0200000000000387,0.659999999999968,153.824486691353,512.444887616756,0.580216799765872,"",89.2515513936848,297.329132749376,183.976130262083,106.746041533975,"gdt"
"B1","18022017",4,1650,"1608",260,125.5,0.2,387.86,387.59,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,20,30,101.325,150,0.28000000000003,0.270000000000039,0.00999999999999091,0.960000000000036,0.0300000000000296,0.930000000000007,236.653056448236,749.097944064992,0.580216799765872,"",137.310079067207,434.639211816584,181.846532169402,105.510412943852,"gdt"
"B1","19022017",5,1638,"1559",222,106.4,0.3,387.6,387.39,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,20,30,101.325,150,0.199999999999989,0.210000000000036,-0.0100000000000477,1.16000000000003,0.0199999999999818,1.14000000000004,202.065302044263,951.163246109255,0.580216799765872,"",117.241682895846,551.88089471243,203.336153000516,117.979051970663,"gdt"
"B1","20022017",6,1126,"1052",114,54.6,0.2,387.39,387.25,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,20,30,101.325,150,0.139999999999986,0.139999999999986,0,1.30000000000001,0.0199999999999818,1.28000000000003,103.763263211919,1054.92650932117,0.580216799765872,"",60.2051885140833,612.086083226513,131.879169483815,76.5185096736804,"gdt"
"B1","21022017",7,1609,"1540",84,39.9,0.2,387.3,387.19,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,20,30,101.325,150,0.0600000000000023,0.110000000000014,-0.0500000000000114,1.36000000000001,-0.0300000000000296,1.39000000000004,76.4571413140454,1131.38365063522,0.580216799765872,"",44.3617178524824,656.447801078996,63.7142844283711,36.968098210402,"gdt"
"B1","23022017",9,1534,"1510",89,41.9,0.2,387.18,387.11,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,20,30,101.325,150,0.0799999999999841,0.0699999999999932,0.00999999999999091,1.44,-0.0200000000000387,1.46000000000004,81.0081616303576,1212.39181226558,0.580216799765872,"",47.0022962960826,703.450097375078,40.9304395606017,23.7485286548628,"gdt"
"B1","01032017",15,1754,"1746",120,57.7,0.3,387.02,386.92,NA,2017-03-01 17:46:00,2017-02-14 12:30:00,15.2194444444444,20,30,101.325,150,0.189999999999998,0.0999999999999659,0.0900000000000318,1.63,0.0699999999999932,1.56,109.224487591493,1321.61629985707,0.580216799765872,"",63.3738826464034,766.823980021482,17.8812257994259,10.3749876092338,"gdt"
"B1","07032017",21,1108,"1034",80,38.1,0.3,386.85,386.78,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,20,30,101.325,150,0.140000000000043,0.07000000000005,0.0699999999999932,1.77000000000004,0.139999999999986,1.63000000000005,72.8163250609956,1394.43262491807,0.580216799765872,"",42.2492550976023,809.073235119084,12.7747938703501,7.41215001712321,"gdt"
"B2","14022017",0,1230,"1230",0,0,0,387.4,387.4,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,20,30,101.325,150,0,0,0,0,0,0,0,0,0.658688137102898,"",0,0,NA,NA,"gdt"
"B2","15022017",1,1023,"0929",181,89.1,0.3,387.39,387.16,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,20,30,101.325,150,0.239999999999952,0.229999999999961,0.00999999999999091,0.239999999999952,0.00999999999999091,0.229999999999961,164.746935450502,164.746935450502,0.658688137102898,"",108.516852005303,108.516852005303,188.431760960066,124.117765597805,"gdt"
"B2","16022017",2,1331,"1250",219,106.8,0.5,387.16,386.91,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,20,30,101.325,150,0.25,0.25,0,0.489999999999952,0.00999999999999091,0.479999999999961,199.334689854475,364.081625304978,0.658688137102898,"",131.299395520228,239.816247525531,174.918923455481,115.217019834935,"gdt"
"B2","17022017",3,937,"0854",172,83.4,0.2,386.92,386.71,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,20,30,101.325,150,0.200000000000045,0.210000000000036,-0.00999999999999091,0.689999999999998,0,0.689999999999998,156.55509888114,520.636724186118,0.658688137102898,"",103.120986435978,342.93723396151,187.241978728274,123.334070155987,"gdt"
"B2","18022017",4,1650,"1608",262,126.5,0.3,386.71,386.44,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,20,30,101.325,150,0.269999999999982,0.269999999999982,0,0.95999999999998,0,0.95999999999998,238.473464574761,759.110188760879,0.658688137102898,"",157.079642129223,500.016876090733,183.245351647628,120.701539309542,"gdt"
"B2","19022017",5,1638,"1559",228,109,0.4,386.44,386.26,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,20,30,101.325,150,0.180000000000007,0.180000000000007,0,1.13999999999999,0,1.13999999999999,207.526526423837,966.636715184716,0.658688137102898,"",136.695261089553,636.712137180285,208.831724703233,137.554979712758,"gdt"
"B2","20022017",6,1126,"1052",118,55.3,0.4,386.24,386.11,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,20,30,101.325,150,0.149999999999977,0.129999999999995,0.0199999999999818,1.28999999999996,0.0199999999999818,1.26999999999998,107.404079464968,1074.04079464968,0.658688137102898,"",70.7457930200317,707.457930200317,136.506508763949,89.9152179601462,"gdt"
"B2","21022017",7,1609,"1540",83,39.7,0.2,386.11,386.03,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,20,30,101.325,150,0.0800000000000409,0.0800000000000409,0,1.37,0.0199999999999818,1.35000000000002,75.5469372507829,1149.58773190047,0.658688137102898,"",49.7618713615477,757.219801561865,62.9557810423191,41.4682261346231,"gdt"
"B2","23022017",9,1534,"1510",100,47.7,0.2,386.05,385.95,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,20,30,101.325,150,0.0799999999999841,0.100000000000023,-0.0200000000000387,1.44999999999999,-5.6843418860808e-14,1.45000000000005,91.0204063262445,1240.60813822671,0.658688137102898,"",59.9540618813828,817.173863443248,45.9892579332604,30.292578634804,"gdt"
"B2","01032017",15,1754,"1746",162,76.7,0.1,385.93,385.77,NA,2017-03-01 17:46:00,2017-02-14 12:30:00,15.2194444444444,20,30,101.325,150,0.180000000000007,0.160000000000025,0.0199999999999818,1.63,0.019999999999925,1.61000000000007,147.453058248516,1388.06119647523,0.658688137102898,"",97.1255802478401,914.299443691088,24.139654829225,15.9005042697692,"gdt"
"B2","07032017",21,1108,"1034",117,55.9,0.2,385.75,385.65,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,20,30,101.325,150,0.120000000000005,0.100000000000023,0.0199999999999818,1.75,0.0399999999999068,1.71000000000009,106.493875401706,1494.55507187693,0.658688137102898,"",70.1462524012179,984.445696092306,18.683136035387,12.3063600703891,"gdt"
"B3","14022017",0,1230,"1230",0,0,0,385.45,385.45,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,20,30,101.325,150,0,0,0,0,0,0,0,0,0.618339433317138,"",0,0,NA,NA,"gdt"
"B3","15022017",1,1023,"0929",179,86.2,0.3,385.44,385.22,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,20,30,101.325,150,0.229999999999961,0.21999999999997,0.00999999999999091,0.229999999999961,0.00999999999999091,0.21999999999997,162.926527323978,162.926527323978,0.618339433317138,"",100.743896577838,100.743896577838,186.34964205443,115.227332066788,"gdt"
"B3","16022017",2,1331,"1250",218,104.2,0.3,385.23,384.97,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,20,30,101.325,150,0.25,0.259999999999991,-0.00999999999999091,0.479999999999961,0,0.479999999999961,198.424485791213,361.351013115191,0.618339433317138,"",122.693684100383,223.437580678221,174.120206910022,107.665390069806,"gdt"
"B3","17022017",3,937,"0854",169,81.1,0.2,384.98,384.78,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,20,30,101.325,150,0.190000000000055,0.200000000000045,-0.00999999999999091,0.670000000000016,-0.00999999999999091,0.680000000000007,153.824486691353,515.175499806544,0.618339433317138,"",95.115745931031,318.553326609252,183.976130262083,113.759696130137,"gdt"
"B3","18022017",4,1650,"1608",261,123.4,0.4,384.78,384.51,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,20,30,101.325,150,0.269999999999982,0.269999999999982,0,0.939999999999998,-0.00999999999999091,0.949999999999989,237.563260511498,752.738760318042,0.618339433317138,"",146.894731881651,465.448058490903,182.545941908515,112.875354274055,"gdt"
"B3","19022017",5,1638,"1559",215,100.5,0.3,384.5,384.3,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,20,30,101.325,150,0.20999999999998,0.199999999999989,0.00999999999999091,1.14999999999998,0,1.14999999999998,195.693873601426,948.432633919467,0.618339433317138,"",121.005238906341,586.453297397244,196.92465268068,121.766278144746,"gdt"
"B3","20022017",6,1126,"1052",101,47.4,0.2,384.3,384.2,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,20,30,101.325,150,0.100000000000023,0.100000000000023,0,1.25,0,1.25,91.9306103895069,1040.36324430897,0.618339433317138,"",56.8443215327463,643.297618929991,116.84031682338,72.2469752931639,"gdt"
"B3","21022017",7,1609,"1540",74,34.4,0.1,384.2,384.12,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,20,30,101.325,150,0.0799999999999841,0.0799999999999841,0,1.32999999999998,0,1.32999999999998,67.3551006814209,1107.7183449904,0.618339433317138,"",41.6483147863686,684.945933716359,56.1292505678507,34.7069289886405,"gdt"
"B3","23022017",9,1534,"1510",86,40.1,0.1,384.11,384.02,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,20,30,101.325,150,0.100000000000023,0.0900000000000318,0.00999999999999091,1.43000000000001,0.00999999999999091,1.42000000000002,78.2775494405702,1185.99589443097,0.618339433317138,"",48.4020955625365,733.348029278896,39.5507618226039,24.45579565265,"gdt"
"B3","01032017",15,1754,"1746",125,58.1,0.1,383.97,383.86,NA,2017-03-01 17:46:00,2017-02-14 12:30:00,15.2194444444444,20,30,101.325,150,0.159999999999968,0.110000000000014,0.0499999999999545,1.58999999999997,0.0599999999999454,1.53000000000003,113.775507907806,1299.77140233877,0.618339433317138,"",70.3518830850821,803.699912363978,18.626276874402,11.5173614873259,"gdt"
"B3","07032017",21,1108,"1034",110,50.8,0.3,383.83,383.74,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,20,30,101.325,150,0.120000000000005,0.089999999999975,0.0300000000000296,1.70999999999998,0.089999999999975,1.62,100.122446958869,1399.89384929764,0.618339433317138,"",61.9096571148723,865.60956947885,17.5653415717314,10.8613433534864,"gdt"
"C1-1","14022017",0,1230,"1230",0,0,0,409.53,409.53,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,20,30,101.325,150,0,0,0,0,0,0,0,0,0.662198483794796,"",0,0,NA,NA,"gdt"
"C1-1","15022017",1,935,"0929",165,88.7,0.3,409.52,409.33,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,20,30,101.325,150,0.199999999999989,0.189999999999998,0.00999999999999091,0.199999999999989,0.00999999999999091,0.189999999999998,150.183670438303,150.183670438303,0.662198483794796,"",99.4513988549818,99.4513988549818,171.774809714978,113.749018547398,"gdt"
"C1-1","16022017",2,1250,"1250",207,107.4,0.2,409.33,409.09,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,20,30,101.325,150,0.240000000000009,0.240000000000009,0,0.439999999999998,0.00999999999999091,0.430000000000007,188.412241095326,338.595911533629,0.662198483794796,"",124.766300381704,224.217699236686,165.334324909975,109.484139274622,"gdt"
"C1-1","17022017",3,858,"0854",149,79.3,0.5,409.09,408.91,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,20,30,101.325,150,0.17999999999995,0.17999999999995,0,0.619999999999948,0.00999999999999091,0.609999999999957,135.620405426104,474.216316959734,0.662198483794796,"",89.8076268448017,314.025326081488,162.203807154145,107.411115163218,"gdt"
"C1-1","18022017",4,1608,"1608",261,137.9,0.3,408.93,408.64,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,20,30,101.325,150,0.270000000000039,0.29000000000002,-0.0199999999999818,0.889999999999986,-0.00999999999999091,0.899999999999977,237.563260511498,711.779577471232,0.662198483794796,"",157.314030916062,471.33935699755,182.545941908515,120.881645954712,"gdt"
"C1-1","19022017",5,1559,"1559",233,124.6,0.4,408.64,408.41,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,20,30,101.325,150,0.229999999999961,0.229999999999961,0,1.11999999999995,-0.00999999999999091,1.12999999999994,212.07754674015,923.857124211381,0.662198483794796,"",140.437429898247,611.776786895797,213.41136778883,141.320684174337,"gdt"
"C1-1","20022017",6,1052,"1052",204,108.9,0.3,408.41,408.21,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,20,30,101.325,150,0.200000000000045,0.200000000000045,0,1.31999999999999,-0.00999999999999091,1.32999999999998,185.681628905539,1109.53875311692,0.662198483794796,"",122.958093129796,734.734880025593,235.994303286828,156.275069820746,"gdt"
"C1-1","21022017",7,1540,"1540",261,139.1,0.5,408.22,407.97,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,20,30,101.325,150,0.239999999999952,0.25,-0.0100000000000477,1.55999999999995,-0.0200000000000387,1.57999999999998,237.563260511498,1347.10201362842,0.662198483794796,"",157.314030916062,892.048910941655,197.969383759582,131.095025763385,"gdt"
"C1-1","22022017",8,1709,"1709",118,62.1,0.4,407.98,407.87,NA,2017-02-22 17:09:00,2017-02-14 12:30:00,8.19375,20,30,101.325,150,0.100000000000023,0.110000000000014,-0.00999999999999091,1.65999999999997,-0.0300000000000296,1.69,107.404079464968,1454.50609309339,0.662198483794796,"",71.1228185750779,963.171729516733,101.152305055301,66.9829030399688,"gdt"
"C1-1","23022017",9,1510,"1510",74,38.4,0.3,407.86,407.79,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,20,30,101.325,150,0.0799999999999841,0.0699999999999932,0.00999999999999091,1.73999999999995,-0.0200000000000387,1.75999999999999,67.3551006814209,1521.86119377481,0.662198483794796,"",44.6024455470827,1007.77417506382,73.4226684188085,48.6203797031031,"gdt"
