"method","descrip","time.d","mean","se","sd","n"
"gdt","C3",7.13194444444444,161.119166507236,10.5344245603578,18.2461585670412,3
"gdt","C3",8.19375,168.355259919117,11.1132483394911,19.2487107611291,3
"gdt","C3",11.9569444444444,174.592794442512,12.3141395814576,21.3287154065795,3
"gdt","C3",20.9194444444444,178.130791180393,13.1317087182583,22.7447866902186,3
"gdt","C4",0,0,0,0,3
"gdt","C4",0.874305555555556,24.4082245838168,1.57823617928834,2.73358524887079,3
"gdt","C4",2.01388888888889,56.5963477396079,2.62295090440005,4.54308423217962,3
"gdt","C4",2.85,84.0619614553805,4.17094150928014,7.22428260947121,3
"gdt","C4",4.15138888888889,128.531560503258,6.28555237683008,10.886896070305,3
"gdt","C4",5.14513888888889,165.481922963133,7.36946993096445,12.7642963452815,3
"gdt","C4",5.93194444444444,195.337769192903,8.93809140903742,15.4812284431477,3
"gdt","C4",7.13194444444444,215.684629248504,11.3314958748692,19.6267265810306,3
"gdt","C4",9.11111111111111,230.535278938873,12.6948509070283,21.9881267654849,3
"gdt","C4",11.9569444444444,240.57292551146,13.7228671527668,23.7687031341101,3
"gdt","C4",16.1291666666667,250.849325543687,15.4620972135166,26.7811379653799,3
"gdt","C4",20.9194444444444,260.069942689277,17.5214099417275,30.3479722393145,3
"gdt","C5",0,0,0,0,3
"gdt","C5",0.874305555555556,19.463926031759,0.848433593803754,1.46953009131636,3
"gdt","C5",2.01388888888889,43.5036272249238,1.5544557215008,2.69239628775552,3
"gdt","C5",2.85,66.0422695412141,2.1705370658296,3.75948047772834,3
"gdt","C5",4.15138888888889,100.612745613701,3.35957488614072,5.81895439462816,3
"gdt","C5",5.14513888888889,129.739537109253,4.43753437196674,7.68603499257964,3
"gdt","C5",5.93194444444444,153.515370897962,5.82981298302375,10.0975322852218,3
"gdt","C5",7.13194444444444,166.536252308791,6.49872355167492,11.2561193758454,3
"gdt","C5",9.11111111111111,175.216018498453,6.65501898283248,11.5268310036012,3
"gdt","C5",20.9194444444444,180.295236083836,8.68660310730764,15.0456379270425,3
"gdt","C6",0,0,0,0,3
"gdt","C6",0.874305555555556,21.201611370226,6.25483291415505,10.8336884001707,3
"gdt","C6",2.01388888888889,49.0944819185762,13.8183309958959,23.9340513606955,3
"gdt","C6",2.85,72.983060219925,18.9979874791192,32.9054795553918,3
"gdt","C6",4.15138888888889,107.889373856731,28.9116382011814,50.0764262944954,3
"gdt","C6",5.14513888888889,138.683620776674,37.0503898429369,64.1731576482006,3
"gdt","C6",5.93194444444444,163.470617110884,43.9067078266949,76.0486487489176,3
"gdt","C6",7.13194444444444,181.883761033129,50.2298900996648,87.0007217112203,3
"gdt","C6",9.11111111111111,194.305658856672,54.5501542316536,94.4836386899425,3
"gdt","C6",15.2194444444444,209.684016606348,59.4916411513036,103.042545099713,3
"gdt","C6",20.9194444444444,219.318652225649,62.1827826116694,107.703738839422,3
"gdt","Cellulose",0,0,0,0,3
"gdt","Cellulose",0.874305555555556,-4.27786640512356,4.52877755260349,7.84407281728668,3
"gdt","Cellulose",2.01388888888889,6.92307336438851,9.35183776691942,16.1978581564459,3
"gdt","Cellulose",2.85,56.1150287408403,20.6861917343196,35.8295350989528,3
"gdt","Cellulose",4.15138888888889,148.097036804263,39.911646026362,69.1289987313635,3
"gdt","Cellulose",5.14513888888889,224.349085302863,55.9704956929819,96.9437422650597,3
"gdt","Cellulose",5.93194444444444,263.730776839406,63.5932509737421,110.146741705,3
"gdt","Cellulose",9.11111111111111,310.568683925024,77.2891839256613,133.868793434781,3
"gdt","Cellulose",20.9194444444444,325.2249540972,91.152170324124,157.880190221555,3
"gdt","Ethanol",0,0,0,0,3
"gdt","Ethanol",0.874305555555556,32.884911131033,4.1852580270927,7.24907954571004,3
"gdt","Ethanol",2.01388888888889,85.1261434265979,12.0162955021621,20.8128343285061,3
"gdt","Ethanol",2.85,141.897491636175,16.1638080829186,27.9965368434075,3
"gdt","Ethanol",4.15138888888889,297.868709461568,18.9848436482944,32.8827137725972,3
"gdt","Ethanol",5.14513888888889,469.647044507861,20.0696067832666,34.7615786365467,3
"gdt","Ethanol",5.93194444444444,572.210464938146,23.8163748995085,41.2511713780568,3
"gdt","Ethanol",9.11111111111111,611.573698908493,28.3805359844282,49.1565302710665,3
