"id","date","day","time.orig","time","vol","pres.init","pres.resid","mass.init","mass.final","notes","date.time","start.time","time.d","xCH4","vol.hs","temperature","pressure","vBg","vCH4","cvBg","cvCH4","rvBg","rvCH4"
"A1","14022017",0,1230,"1230",0,0,0,385.27,385.27,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,190.544,20,101.325,0,0,0,0,NA,NA
"A1","15022017",1,1016,"0929",187,92.2,0.3,385.26,385.04,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.4615,190.544,20,101.325,170.208159830077,78.5510657615806,170.208159830077,78.5510657615806,194.678117676975,89.8439513079238
"A1","16022017",2,1325,"1250",201,99.1,0.3,385.04,384.8,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.5443,190.544,20,101.325,182.951016715751,99.5802383983835,353.159176545828,178.131304159964,160.542025637222,87.3830245543402
"A1","17022017",3,932,"0854",165,77.7,0.4,384.8,384.62,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.5829,190.544,20,101.325,150.183670438303,87.542061498487,503.342846984132,265.673365658451,179.621665640496,104.701468901845
"A1","18022017",4,1644,"1608",257,125.5,0.4,384.6,384.36,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.6854,190.544,20,101.325,233.922444258448,160.33044329474,737.26529124258,426.003808953192,179.748302952063,123.199486843344
"A1","19022017",5,1634,"1559",230,108.7,0.3,384.36,384.12,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,0.727,190.544,20,101.325,209.346934550362,152.195221418113,946.612225792942,578.199030371305,210.663581937471,153.152424068542
"A1","20022017",6,1121,"1052",171,82.3,0.3,384.13,383.97,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.7242,190.544,20,101.325,155.644894817878,112.718032827107,1102.25712061082,690.917063198412,197.818754225723,143.260341810269
"A1","21022017",7,1605,"1540",124,58.7,0.3,383.98,383.86,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,0.720420850708924,190.544,20,101.325,112.865303844543,81.310518211207,1215.12242445536,772.227581409619,94.0544198704526,67.7587651760058
"A1","23022017",9,1531,"1510",102,48.5,0.1,383.85,383.75,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,0.714187878787879,190.544,20,101.325,92.8408144527694,66.3057843389624,1307.96323890813,838.533365748582,46.9090430919256,33.5018699817915
"A1","01032017",15,1750,"1746",158,76.4,0.2,383.74,383.59,NA,2017-03-01 17:46:00,2017-02-14 12:30:00,15.2194444444444,0.694950959132611,190.544,20,101.325,143.812241995466,99.9424555097604,1451.7754809036,938.475821258342,23.5436139692441,16.3616571093741
"A1","07032017",21,1104,"1034",103,49.2,0.3,383.57,383.48,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.677,190.544,20,101.325,93.7510185160318,63.4694395353535,1545.52649941963,1001.9452607937,16.4475471080758,11.1349893921673
"A2","14022017",0,1230,"1230",0,0,0,391.09,391.09,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,193.374,20,101.325,0,0,0,0,NA,NA
"A2","15022017",1,1016,"0929",174,86.1,0.2,391.09,390.87,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.4637,193.374,20,101.325,158.375507007665,73.4387225994544,158.375507007665,73.4387225994544,181.14434479034,83.9966326792807
"A2","16022017",2,1325,"1250",202,98.8,0.4,390.89,390.65,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.5483,193.374,20,101.325,183.861220779014,100.811107353133,342.236727786679,174.249829952588,161.340742182681,88.4631289387641
"A2","17022017",3,932,"0854",169,79.9,0.4,390.67,390.44,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.5829,193.374,20,101.325,153.824486691353,89.6642932923897,496.061214478032,263.914123244977,183.976130262083,107.239686329768
"A2","18022017",4,1644,"1608",255,123.9,0.5,390.48,390.2,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.6897,193.374,20,101.325,232.102036131923,160.080774320188,728.163250609956,423.994897565165,178.349483473837,123.007638751905
"A2","19022017",5,1634,"1559",214,101,0.4,390.19,389.99,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,0.7333,193.374,20,101.325,194.783669538163,142.834864872335,922.946920148119,566.8297624375,196.00872406356,143.733197355809
"A2","20022017",6,1121,"1052",150,71.8,0.5,389.99,389.85,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.723,193.374,20,101.325,136.530609489367,98.7116306608121,1059.47752963749,665.541393098312,173.52522300502,125.45873623263
"A2","21022017",7,1605,"1540",104,48.9,0.2,389.85,389.76,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,0.7193329441201,193.374,20,101.325,94.6612225792942,68.0929359319718,1154.13875221678,733.634329030284,78.8843521494119,56.7441132766432
"A2","23022017",9,1531,"1510",85,40.9,0.1,389.74,389.66,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,0.713284848484849,193.374,20,101.325,77.3673453773078,55.1849552251279,1231.50609759409,788.819284255412,39.0908692432713,27.8829247453278
"A2","01032017",15,1750,"1746",130,63,0.4,389.64,389.51,NA,2017-03-01 17:46:00,2017-02-14 12:30:00,15.2194444444444,0.694618515429525,193.374,20,101.325,118.326528224118,82.1917973709664,1349.83262581821,871.011081626378,19.3713279493781,13.4556830620955
"A2","07032017",21,1104,"1034",96,45.4,0.1,389.49,389.4,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.6772,193.374,20,101.325,87.3795900731947,59.1734583975674,1437.2122158914,930.184540023946,15.3297526444201,10.3813084908013
"A3","14022017",0,1230,"1230",0,0,0,391.14,391.14,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,190.314,20,101.325,0,0,0,0,NA,NA
"A3","15022017",1,1016,"0929",179,88.8,0.3,391.13,390.92,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.4597,190.314,20,101.325,162.926527323978,74.8973246108325,162.926527323978,74.8973246108325,186.34964205443,85.6649304524216
"A3","16022017",2,1325,"1250",201,99.7,0.2,390.93,390.7,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.5577,190.314,20,101.325,182.951016715751,102.031782022375,345.877544039729,176.929106633207,160.542025637222,89.5342876978789
"A3","17022017",3,932,"0854",163,79.1,0.5,390.7,390.51,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.6059,190.314,20,101.325,148.363262311778,89.8933006347066,494.240806351507,266.822407267914,177.444433329702,107.513582154466
"A3","18022017",4,1644,"1608",268,129.9,0.2,390.51,390.24,NA,2017-02-18 16:08:00,2017-02-14 12:30:00,4.15138888888889,0.699,190.314,20,101.325,243.934688954335,170.51034757908,738.175495305843,437.332754846994,187.441810082307,131.021825247532
"A3","19022017",5,1634,"1559",228,110.5,0.4,390.25,390.04,NA,2017-02-19 15:59:00,2017-02-14 12:30:00,5.14513888888889,0.7355,190.314,20,101.325,207.526526423837,152.635760184732,945.70202172968,589.968515031726,208.831724703233,153.595733519228
"A3","20022017",6,1121,"1052",161,75.2,0.3,390.04,389.88,NA,2017-02-20 10:52:00,2017-02-14 12:30:00,5.93194444444444,0.732,190.314,20,101.325,146.542854185254,107.269369263606,1092.24487591493,697.237884295332,186.250406025389,136.335297210584
"A3","21022017",7,1605,"1540",77,37.3,0.3,389.89,389.81,NA,2017-02-21 15:40:00,2017-02-14 12:30:00,7.13194444444444,0.727332110091743,190.314,20,101.325,70.0857128712082,50.9755894298999,1162.33058878614,748.213473725232,58.4047607260068,42.4796578582499
"A3","23022017",9,1531,"1510",100,47,0.2,389.81,389.73,NA,2017-02-23 15:10:00,2017-02-14 12:30:00,9.11111111111111,0.719633333333333,190.314,20,101.325,91.0204063262445,65.5013184059097,1253.35099511239,813.714792131142,45.9892579332604,33.0954029840386
"A3","01032017",15,1750,"1746",143,69.5,0.3,389.7,389.56,NA,2017-03-01 17:46:00,2017-02-14 12:30:00,15.2194444444444,0.69587247706422,190.314,20,101.325,130.15918104653,90.5741917274988,1383.51017615892,904.28898385864,21.3084607443159,14.8279713605728
"A3","07032017",21,1104,"1034",99,47.1,0.2,389.55,389.45,NA,2017-03-07 10:34:00,2017-02-14 12:30:00,20.9194444444444,0.6737,190.314,20,101.325,90.110202262982,60.707243264571,1473.6203784219,964.996227123211,15.8088074145583,10.6503935551879
"B1","14022017",0,1230,"1230",0,0,0,388.55,388.55,NA,2017-02-14 12:30:00,2017-02-14 12:30:00,0,0,196.174,20,101.325,0,0,0,0,NA,NA
"B1","15022017",1,1023,"0929",183,90.1,0.2,388.53,388.31,NA,2017-02-15 09:29:00,2017-02-14 12:30:00,0.874305555555556,0.4095,196.174,20,101.325,166.567343577027,68.2093271947927,166.567343577027,68.2093271947927,190.513879865703,78.0154338050052
"B1","16022017",2,1331,"1250",211,102.7,0.3,388.31,388.06,NA,2017-02-16 12:50:00,2017-02-14 12:30:00,2.01388888888889,0.5184,196.174,20,101.325,192.053057348376,99.560304929398,358.620400925403,167.769632124191,168.529191091811,87.3655326619946
"B1","17022017",3,937,"0854",169,82.6,0.3,388.06,387.87,NA,2017-02-17 08:54:00,2017-02-14 12:30:00,2.85,0.5786,196.174,20,101.325,153.824486691353,89.0028479996169,512.444887616756,256.772480123808,183.976130262083,106.448588969641
