"method","time.d","id","descrip","descrip2","m.inoc","m.sub","m.water","m.tot","vol.hs","m.sub.vs","m.ino.vs","isr","conc.sub.vs","conc.ino.vs","cvCH4","vol.mi.mn","vol.mi.se","n","rsd.inoc","cvCH4.tot","cvCH4.inoc","fv.inoc","se.inoc","cvCH4.se"
"gdv",15.8541666666667,"L2","L","Cellulose",80.012,0.8511,0,80.86,79.0236,0.828950258023342,1.52071049629108,1.83450150545494,973.975159233159,19.0060302990936,348.723702393283,0.902984526969486,0.0138492332451677,3,2.65647692845938,435.88164374451,87.1579413512265,0.199957815618209,1.33675674708718,0
"gdv",18.9097222222222,"L2","L","Cellulose",80.012,0.8511,0,80.86,79.0236,0.828950258023342,1.52071049629108,1.83450150545494,973.975159233159,19.0060302990936,351.173462902571,0.963841338924439,0.015575834032775,3,2.79902249732637,444.205430096737,93.0319671941651,0.209434556380603,1.50341183993612,0
"gdv",22.8611111111111,"L2","L","Cellulose",80.012,0.8511,0,80.86,79.0236,0.828950258023342,1.52071049629108,1.83450150545494,973.975159233159,19.0060302990936,353.71556535418,1.06277510446818,0.0138086873168339,3,2.25046182565189,456.296825008379,102.581259654199,0.224812565049769,1.33284316990152,0
"gdv",27.1458333333333,"L2","L","Cellulose",80.012,0.8511,0,80.86,79.0236,0.828950258023342,1.52071049629108,1.83450150545494,973.975159233159,19.0060302990936,357.811059893654,1.13789927112004,0.0114689091319048,3,1.74573741525441,467.64346008852,109.832400194865,0.234863543636589,1.10700292156266,0
"gdv",0,"L3","L","Cellulose",80.008,0.852,0,80.9764,79.0116,0.829826835666651,1.52063447216988,1.83247203731157,973.975159233159,19.0060302990936,0,0,0,3,NA,0,0,NA,0,0
"gdv",0.840277777777778,"L3","L","Cellulose",80.008,0.852,0,80.9764,79.0116,0.829826835666651,1.52063447216988,1.83247203731157,973.975159233159,19.0060302990936,-1.69184332318996,0.185277045730887,0.00109026772835532,3,1.01922992776288,16.1716978852936,17.8635412084836,1.10461754450215,0.105118485762364,0
"gdv",1.84375,"L3","L","Cellulose",80.008,0.852,0,80.9764,79.0116,0.829826835666651,1.52063447216988,1.83247203731157,973.975159233159,19.0060302990936,12.8366351875421,0.293557708779613,0.00236942392008014,3,1.39800880423442,41.1400885763093,28.3034533887672,0.687977453822641,0.228448708633863,0
"gdv",2.85069444444444,"L3","L","Cellulose",80.008,0.852,0,80.9764,79.0116,0.829826835666651,1.52063447216988,1.83247203731157,973.975159233159,19.0060302990936,92.1951351578468,0.400813615580472,0.00292979920547291,3,1.26606504434857,130.839698549919,38.644563392072,0.295358089481749,0.282477457653153,0
"gdv",3.80902777777778,"L3","L","Cellulose",80.008,0.852,0,80.9764,79.0116,0.829826835666651,1.52063447216988,1.83247203731157,973.975159233159,19.0060302990936,185.443663492961,0.468144749468103,0.00505619736754088,3,1.87070147505168,230.579978089673,45.136314596712,0.195751231180872,0.487494765889587,0
"gdv",4.86111111111111,"L3","L","Cellulose",80.008,0.852,0,80.9764,79.0116,0.829826835666651,1.52063447216988,1.83247203731157,973.975159233159,19.0060302990936,251.706755243703,0.532895702300144,0.00862897647114638,3,2.80464368559009,303.086052124814,51.3792968811111,0.169520492681572,0.831965320751345,0
"gdv",5.85902777777778,"L3","L","Cellulose",80.008,0.852,0,80.9764,79.0116,0.829826835666651,1.52063447216988,1.83247203731157,973.975159233159,19.0060302990936,285.061706817123,0.571248380174331,0.0101021177662965,3,3.06300758873573,340.138788488349,55.0770816712268,0.161925318532477,0.973998674791627,0
"gdv",6.83958333333333,"L3","L","Cellulose",80.008,0.852,0,80.9764,79.0116,0.829826835666651,1.52063447216988,1.83247203731157,973.975159233159,19.0060302990936,306.040450034538,0.633363999647819,0.00875595765046442,3,2.39447829809694,367.106427544308,61.0659775097692,0.166344070623495,0.844208248743323,0
"gdv",8.91666666666667,"L3","L","Cellulose",80.008,0.852,0,80.9764,79.0116,0.829826835666651,1.52063447216988,1.83247203731157,973.975159233159,19.0060302990936,326.940938962729,0.692144096677639,0.0128283461831002,3,3.21021987659318,393.674216927277,66.7332779645487,0.169513966358828,1.23684879459573,0
"gdv",10.8784722222222,"L3","L","Cellulose",80.008,0.852,0,80.9764,79.0116,0.829826835666651,1.52063447216988,1.83247203731157,973.975159233159,19.0060302990936,338.463794318403,0.741282544708639,0.0123341400208043,3,2.8819452631383,409.93477029546,71.4709759770574,0.174347191689899,1.18919976116671,0
"gdv",13.125,"L3","L","Cellulose",80.008,0.852,0,80.9764,79.0116,0.829826835666651,1.52063447216988,1.83247203731157,973.975159233159,19.0060302990936,344.562086851365,0.820418116433264,0.0132127189450647,3,2.78944358499444,423.662942401378,79.1008555500135,0.186707043815679,1.27390820821971,0
"gdv",15.8541666666667,"L3","L","Cellulose",80.008,0.852,0,80.9764,79.0116,0.829826835666651,1.52063447216988,1.83247203731157,973.975159233159,19.0060302990936,349.57432244019,0.902984526969486,0.0138492332451677,3,2.65647692845938,436.635842902751,87.0615204625613,0.199391602585296,1.3352779228804,0
"gdv",18.9097222222222,"L3","L","Cellulose",80.008,0.852,0,80.9764,79.0116,0.829826835666651,1.52063447216988,1.83247203731157,973.975159233159,19.0060302990936,354.325025106081,0.963841338924439,0.015575834032775,3,2.79902249732637,447.254073107663,92.9290480015812,0.207776862390276,1.50174864891314,0
"gdv",22.8611111111111,"L3","L","Cellulose",80.008,0.852,0,80.9764,79.0116,0.829826835666651,1.52063447216988,1.83247203731157,973.975159233159,19.0060302990936,358.292330214236,1.06277510446818,0.0138086873168339,3,2.25046182565189,460.760106506358,102.467776292122,0.222388559350478,1.33136867519799,0
"gdv",27.1458333333333,"L3","L","Cellulose",80.008,0.852,0,80.9764,79.0116,0.829826835666651,1.52063447216988,1.83247203731157,973.975159233159,19.0060302990936,363.000273896995,1.13789927112004,0.0114689091319048,3,1.74573741525441,472.711168954556,109.710895057561,0.232088645800768,1.10577826889422,0
"gdtc",0,"C1","C","Substrate C",80.006,0.9704,0,80.9884,79.0116,0.788940518043249,1.52059646010929,1.92739050071951,813.005480258912,19.0060302990936,0,0,0,3,NA,0,0,NA,0,0
"gdtc",0.840277777777778,"C1","C","Substrate C",80.006,0.9704,0,80.9884,79.0116,0.788940518043249,1.52059646010929,1.92739050071951,813.005480258912,19.0060302990936,80.8566937384502,0.1460677766952,0.00408935559360547,3,4.8490993828986,95.6693421891355,14.8126484506853,0.154831716323513,0.414699177110921,0
"gdtc",1.84375,"C1","C","Substrate C",80.006,0.9704,0,80.9884,79.0116,0.788940518043249,1.52059646010929,1.92739050071951,813.005480258912,19.0060302990936,191.082995438075,0.24110508703575,0.00691594627974766,3,4.96827772744743,215.533322366683,24.4503269286073,0.113441052455965,0.701342097918666,0
"gdtc",2.85069444444444,"C1","C","Substrate C",80.006,0.9704,0,80.9884,79.0116,0.788940518043249,1.52059646010929,1.92739050071951,813.005480258912,19.0060302990936,298.099455914161,0.317206740849425,0.00897270990285436,3,4.89938813775002,330.267207383363,32.1677514692025,0.0973991687641674,0.909917303104482,0
"gdtc",3.80902777777778,"C1","C","Substrate C",80.006,0.9704,0,80.9884,79.0116,0.788940518043249,1.52059646010929,1.92739050071951,813.005480258912,19.0060302990936,361.885752689026,0.379760008722174,0.0126863857213821,3,5.78614496765653,400.396994744617,38.5112420555902,0.0961826451273782,1.28651901228535,0
"gdtc",4.86111111111111,"C1","C","Substrate C",80.006,0.9704,0,80.9884,79.0116,0.788940518043249,1.52059646010929,1.92739050071951,813.005480258912,19.0060302990936,398.749283997902,0.431206059346101,0.0162750513394833,3,6.53729584842204,442.47764018578,43.728356187878,0.098826137676738,1.65044350960223,0
"gdtc",5.85902777777778,"C1","C","Substrate C",80.006,0.9704,0,80.9884,79.0116,0.788940518043249,1.52059646010929,1.92739050071951,813.005480258912,19.0060302990936,420.590116095038,0.475609230468414,0.0188913961539896,3,6.87977773946804,468.821372092933,48.2312559978952,0.102877681925163,1.91576551860306,0
"gdtc",6.83958333333333,"C1","C","Substrate C",80.006,0.9704,0,80.9884,79.0116,0.788940518043249,1.52059646010929,1.92739050071951,813.005480258912,19.0060302990936,436.97069697132,0.515748244917685,0.0202359614081236,3,6.7958957968858,489.272427126118,52.3017301547977,0.106896949950781,2.05211710058171,0
"gdtc",8.91666666666667,"C1","C","Substrate C",80.006,0.9704,0,80.9884,79.0116,0.788940518043249,1.52059646010929,1.92739050071951,813.005480258912,19.0060302990936,458.086396109777,0.587810594836048,0.0245872357772085,3,7.24490881211124,517.69592734173,59.6095312319538,0.115143906072503,2.49337730868515,0
"gdtc",10.8784722222222,"C1","C","Substrate C",80.006,0.9704,0,80.9884,79.0116,0.788940518043249,1.52059646010929,1.92739050071951,813.005480258912,19.0060302990936,473.042710005101,0.64541243512634,0.025198692123533,3,6.76240689934974,538.493610426325,65.4509004212245,0.121544432754563,2.55538474185054,0
"gdtc",13.125,"C1","C","Substrate C",80.006,0.9704,0,80.9884,79.0116,0.788940518043249,1.52059646010929,1.92739050071951,813.005480258912,19.0060302990936,483.070030319341,0.712857852891516,0.0272806076379311,3,6.62844609182399,555.360531407931,72.2905010885905,0.13016859679481,2.76651058573298,0
"gdtc",15.8541666666667,"C1","C","Substrate C",80.006,0.9704,0,80.9884,79.0116,0.788940518043249,1.52059646010929,1.92739050071951,813.005480258912,19.0060302990936,492.350059030645,0.778580166288509,0.0298995887122953,3,6.6515445701603,571.305421772787,78.9553627421424,0.138201668902669,3.03209993631581,0
"gdtc",18.9097222222222,"C1","C","Substrate C",80.006,0.9704,0,80.9884,79.0116,0.788940518043249,1.52059646010929,1.92739050071951,813.005480258912,19.0060302990936,499.704019154136,0.836634255011909,0.0308794984460935,3,6.39286042861308,584.546613336646,84.8425941825103,0.145142563906445,3.13147201363884,0
"gdtc",22.8611111111111,"C1","C","Substrate C",80.006,0.9704,0,80.9884,79.0116,0.788940518043249,1.52059646010929,1.92739050071951,813.005480258912,19.0060302990936,507.754133449946,0.898077870895715,0.03329617407786,3,6.42156622153403,598.827689054734,91.0735556047887,0.15208641362017,3.37654568671454,0
"gdtc",27.1458333333333,"C1","C","Substrate C",80.006,0.9704,0,80.9884,79.0116,0.788940518043249,1.52059646010929,1.92739050071951,813.005480258912,19.0060302990936,514.609999266236,0.962410918028931,0.0328424750244373,3,5.91065981515884,612.207531839157,97.5975325729204,0.159419032757934,3.33053632905325,0
"gdtc",0,"C2","C","Substrate C",80.048,0.9698,0,81.0178,160,0.788452714755093,1.52139471338185,1.92959537700928,813.005480258912,19.0060302990936,0,0,0,3,NA,0,0,NA,0,0
"gdtc",0.840277777777778,"C2","C","Substrate C",80.048,0.9698,0,81.0178,160,0.788452714755093,1.52139471338185,1.92959537700928,813.005480258912,19.0060302990936,78.1552465535468,0.1460677766952,0.00408935559360547,3,4.8490993828986,92.9848402249051,14.8295936713583,0.159483993686385,0.415173580394874,0
"gdtc",1.84375,"C2","C","Substrate C",80.048,0.9698,0,81.0178,160,0.788452714755093,1.52139471338185,1.92959537700928,813.005480258912,19.0060302990936,188.117300437122,0.24110508703575,0.00691594627974766,3,4.96827772744743,212.595597798344,24.4782973612217,0.115140189235905,0.70214441201233,0
"gdtc",2.85069444444444,"C2","C","Substrate C",80.048,0.9698,0,81.0178,160,0.788452714755093,1.52139471338185,1.92959537700928,813.005480258912,19.0060302990936,295.678524576081,0.317206740849425,0.00897270990285436,3,4.89938813775002,327.883074977562,32.2045504014808,0.09821961808698,0.910958220908384,0
"gdtc",3.80902777777778,"C2","C","Substrate C",80.048,0.9698,0,81.0178,160,0.788452714755093,1.52139471338185,1.92959537700928,813.005480258912,19.0060302990936,356.578805583356,0.379760008722174,0.0126863857213821,3,5.78614496765653,395.134103332106,38.5552977487496,0.0975752217376801,1.2879907510251,0
"gdtc",4.86111111111111,"C2","C","Substrate C",80.048,0.9698,0,81.0178,160,0.788452714755093,1.52139471338185,1.92959537700928,813.005480258912,19.0060302990936,393.559174698089,0.431206059346101,0.0162750513394833,3,6.53729584842204,437.337554799498,43.7783801014096,0.100102037021449,1.65233156693185,0
"gdtc",5.85902777777778,"C2","C","Substrate C",80.048,0.9698,0,81.0178,160,0.788452714755093,1.52139471338185,1.92959537700928,813.005480258912,19.0060302990936,415.128053069193,0.475609230468414,0.0188913961539896,3,6.87977773946804,463.414484161464,48.2864310922708,0.104197069238446,1.91795709626579,0
"gdtc",6.83958333333333,"C2","C","Substrate C",80.048,0.9698,0,81.0178,160,0.788452714755093,1.52139471338185,1.92959537700928,813.005480258912,19.0060302990936,430.953736926361,0.515748244917685,0.0202359614081236,3,6.7958957968858,483.315298674543,52.3615617481824,0.108338308122627,2.05446466031972,0
"gdtc",8.91666666666667,"C2","C","Substrate C",80.048,0.9698,0,81.0178,160,0.788452714755093,1.52139471338185,1.92959537700928,813.005480258912,19.0060302990936,451.773210257957,0.587810594836048,0.0245872357772085,3,7.24490881211124,511.450932986138,59.6777227281809,0.116683182841702,2.49622965672117,0
"gdtc",10.8784722222222,"C2","C","Substrate C",80.048,0.9698,0,81.0178,160,0.788452714755093,1.52139471338185,1.92959537700928,813.005480258912,19.0060302990936,465.482855740933,0.64541243512634,0.025198692123533,3,6.76240689934974,531.008630007613,65.52577426668,0.123398699312553,2.55830802450989,0
"gdtc",13.125,"C2","C","Substrate C",80.048,0.9698,0,81.0178,160,0.788452714755093,1.52139471338185,1.92959537700928,813.005480258912,19.0060302990936,475.448187866432,0.712857852891516,0.0272806076379311,3,6.62844609182399,547.821387096249,72.3731992298165,0.132110941512221,2.7696753899559,0
"gdtc",15.8541666666667,"C2","C","Substrate C",80.048,0.9698,0,81.0178,160,0.788452714755093,1.52139471338185,1.92959537700928,813.005480258912,19.0060302990936,484.21598893546,0.778580166288509,0.0298995887122953,3,6.6515445701603,563.261674218465,79.0456852830057,0.140335635994909,3.0355685667025,0
"gdtc",18.9097222222222,"C2","C","Substrate C",80.048,0.9698,0,81.0178,160,0.788452714755093,1.52139471338185,1.92959537700928,813.005480258912,19.0060302990936,491.360487361822,0.836634255011909,0.0308794984460935,3,6.39286042861308,576.300138899448,84.9396515376266,0.147387872749492,3.13505432266879,0
"gdtc",22.8611111111111,"C2","C","Substrate C",80.048,0.9698,0,81.0178,160,0.788452714755093,1.52139471338185,1.92959537700928,813.005480258912,19.0060302990936,499.533332556016,0.898077870895715,0.03329617407786,3,6.42156622153403,590.711073546851,91.1777409908345,0.1543525169477,3.38040835259527,0
"gdtc",27.1458333333333,"C2","C","Substrate C",80.048,0.9698,0,81.0178,160,0.788452714755093,1.52139471338185,1.92959537700928,813.005480258912,19.0060302990936,506.383474528643,0.962410918028931,0.0328424750244373,3,5.91065981515884,604.092655719439,97.7091811907953,0.161745355229372,3.33434636162393,0
"gdtc",0,"C3","C","Substrate C",80.019,0.9694,0,80.9884,160,0.78812751256299,1.52084353850317,1.92969223160018,813.005480258912,19.0060302990936,0,0,0,3,NA,0,0,NA,0,0
"gdtc",0.840277777777778,"C3","C","Substrate C",80.019,0.9694,0,80.9884,160,0.78812751256299,1.52084353850317,1.92969223160018,813.005480258912,19.0060302990936,83.2128825210519,0.1460677766952,0.00408935559360547,3,4.8490993828986,98.043220552728,14.8303380316761,0.151263268873347,0.415194419720962,0
"gdtc",1.84375,"C3","C","Substrate C",80.019,0.9694,0,80.9884,160,0.78812751256299,1.52084353850317,1.92969223160018,813.005480258912,19.0060302990936,194.98376837353,0.24110508703575,0.00691594627974766,3,4.96827772744743,219.463294404505,24.4795260309755,0.111542689165396,0.702179655623807,0
"gdtc",2.85069444444444,"C3","C","Substrate C",80.019,0.9694,0,80.9884,160,0.78812751256299,1.52084353850317,1.92969223160018,813.005480258912,19.0060302990936,303.443577498657,0.317206740849425,0.00897270990285436,3,4.89938813775002,335.649744383361,32.2061668847038,0.0959517098512062,0.911003945772188,0
"gdtc",3.80902777777778,"C3","C","Substrate C",80.019,0.9694,0,80.9884,160,0.78812751256299,1.52084353850317,1.92969223160018,813.005480258912,19.0060302990936,366.699708890249,0.379760008722174,0.0126863857213821,3,5.78614496765653,405.256941893216,38.5572330029665,0.0951426836091713,1.28805540075361,0
"gdtc",4.86111111111111,"C3","C","Substrate C",80.019,0.9694,0,80.9884,160,0.78812751256299,1.52084353850317,1.92969223160018,813.005480258912,19.0060302990936,404.043171868654,0.431206059346101,0.0162750513394833,3,6.53729584842204,447.823749392977,43.7805775243228,0.0977629649692926,1.65241450447402,0
"gdtc",5.85902777777778,"C3","C","Substrate C",80.019,0.9694,0,80.9884,160,0.78812751256299,1.52084353850317,1.92969223160018,813.005480258912,19.0060302990936,426.575284609652,0.475609230468414,0.0188913961539896,3,6.87977773946804,474.864139403071,48.2888547934181,0.101689832494237,1.91805336668192,0
"gdtc",6.83958333333333,"C3","C","Substrate C",80.019,0.9694,0,80.9884,160,0.78812751256299,1.52084353850317,1.92969223160018,813.005480258912,19.0060302990936,442.736628380914,0.515748244917685,0.0202359614081236,3,6.7958957968858,495.100818378367,52.3641899974527,0.10576470095316,2.05456778263052,0
"gdtc",8.91666666666667,"C3","C","Substrate C",80.019,0.9694,0,80.9884,160,0.78812751256299,1.52084353850317,1.92969223160018,813.005480258912,19.0060302990936,464.728393860069,0.587810594836048,0.0245872357772085,3,7.24490881211124,524.409112066727,59.6807182066575,0.11380564683831,2.49635495309422,0
"gdtc",10.8784722222222,"C3","C","Substrate C",80.019,0.9694,0,80.9884,160,0.78812751256299,1.52084353850317,1.92969223160018,813.005480258912,19.0060302990936,479.674980971423,0.64541243512634,0.025198692123533,3,6.76240689934974,545.204044255135,65.5290632837119,0.120191814375182,2.55843643685999,0
"gdtc",13.125,"C3","C","Substrate C",80.019,0.9694,0,80.9884,160,0.78812751256299,1.52084353850317,1.92969223160018,813.005480258912,19.0060302990936,490.27262521667,0.712857852891516,0.0272806076379311,3,6.62844609182399,562.649457164873,72.3768319482024,0.128635744736876,2.76981441173218,0
"gdtc",15.8541666666667,"C3","C","Substrate C",80.019,0.9694,0,80.9884,160,0.78812751256299,1.52084353850317,1.92969223160018,813.005480258912,19.0060302990936,500.80795953722,0.778580166288509,0.0298995887122953,3,6.6515445701603,579.857612459038,79.0496529218181,0.136325972485879,3.03572093478711,0
"gdtc",18.9097222222222,"C3","C","Substrate C",80.019,0.9694,0,80.9884,160,0.78812751256299,1.52084353850317,1.92969223160018,813.005480258912,19.0060302990936,508.87002776718,0.836634255011909,0.0308794984460935,3,6.39286042861308,593.813942786829,84.943915019649,0.143048030534613,3.13521168436621,0
"gdtc",22.8611111111111,"C3","C","Substrate C",80.019,0.9694,0,80.9884,160,0.78812751256299,1.52084353850317,1.92969223160018,813.005480258912,19.0060302990936,517.285772041936,0.898077870895715,0.03329617407786,3,6.42156622153403,608.468089631009,91.1823175890725,0.149855545661183,3.38057802965397,0
"gdtc",27.1458333333333,"C3","C","Substrate C",80.019,0.9694,0,80.9884,160,0.78812751256299,1.52084353850317,1.92969223160018,813.005480258912,19.0060302990936,524.71033432903,0.962410918028931,0.0328424750244373,3,5.91065981515884,622.424419958799,97.7140856297693,0.156989479359176,3.33451372663558,0
"gdtc",0,"L1","L","Cellulose",80.03,0.8515,0,80.8631,79.14,0.829339848087035,1.52105260483646,1.83405223847008,973.975159233159,19.0060302990936,0,0,0,3,NA,0,0,NA,0,0
"gdtc",0.840277777777778,"L1","L","Cellulose",80.03,0.8515,0,80.8631,79.14,0.829339848087035,1.52105260483646,1.83405223847008,973.975159233159,19.0060302990936,1.92915509072885,0.1460677766952,0.00408935559360547,3,4.8490993828986,16.0244673995257,14.0953123087968,0.879611905804373,0.394616427645594,0
"gdtc",1.84375,"L1","L","Cellulose",80.03,0.8515,0,80.8631,79.14,0.829339848087035,1.52105260483646,1.83405223847008,973.975159233159,19.0060302990936,18.6644253769092,0.24110508703575,0.00691594627974766,3,4.96827772744743,41.9306896954255,23.2662643185162,0.554874353069717,0.667378014025102,0
"gdtc",2.85069444444444,"L1","L","Cellulose",80.03,0.8515,0,80.8631,79.14,0.829339848087035,1.52105260483646,1.83405223847008,973.975159233159,19.0060302990936,94.6479651240905,0.317206740849425,0.00897270990285436,3,4.89938813775002,125.257920172959,30.6099550488684,0.24437540561588,0.86585249120946,0
"gdtc",3.80902777777778,"L1","L","Cellulose",80.03,0.8515,0,80.8631,79.14,0.829339848087035,1.52105260483646,1.83405223847008,973.975159233159,19.0060302990936,187.963370352963,0.379760008722174,0.0126863857213821,3,5.78614496765653,224.609618050018,36.6462476970552,0.163155291457263,1.22421640733179,0
"gdtc",4.86111111111111,"L1","L","Cellulose",80.03,0.8515,0,80.8631,79.14,0.829339848087035,1.52105260483646,1.83405223847008,973.975159233159,19.0060302990936,251.6370421823,0.431206059346101,0.0162750513394833,3,6.53729584842204,293.247753411319,41.6107112290195,0.1418960955198,1.57051703436558,0
"gdtc",5.85902777777778,"L1","L","Cellulose",80.03,0.8515,0,80.8631,79.14,0.829339848087035,1.52105260483646,1.83405223847008,973.975159233159,19.0060302990936,283.140182714289,0.475609230468414,0.0188913961539896,3,6.87977773946804,329.035730603593,45.8955478893047,0.139484996979241,1.82299022251385,0
"gdtc",6.83958333333333,"L1","L","Cellulose",80.03,0.8515,0,80.8631,79.14,0.829339848087035,1.52105260483646,1.83405223847008,973.975159233159,19.0060302990936,303.036457155424,0.515748244917685,0.0202359614081236,3,6.7958957968858,352.805357246223,49.7689000907993,0.141066168833898,1.95273866947025,0
"gdtc",8.91666666666667,"L1","L","Cellulose",80.03,0.8515,0,80.8631,79.14,0.829339848087035,1.52105260483646,1.83405223847008,973.975159233159,19.0060302990936,323.858296434519,0.587810594836048,0.0245872357772085,3,7.24490881211124,380.581100738734,56.7228043042157,0.149042619809846,2.37262984986041,0
"gdtc",10.8784722222222,"L1","L","Cellulose",80.03,0.8515,0,80.8631,79.14,0.829339848087035,1.52105260483646,1.83405223847008,973.975159233159,19.0060302990936,335.980137845247,0.64541243512634,0.025198692123533,3,6.76240689934974,398.261429769544,62.2812919242973,0.15638293660608,2.43163443225111,0
"gdtc",13.125,"L1","L","Cellulose",80.03,0.8515,0,80.8631,79.14,0.829339848087035,1.52105260483646,1.83405223847008,973.975159233159,19.0060302990936,342.825483206395,0.712857852891516,0.0272806076379311,3,6.62844609182399,411.615152602482,68.7896693960869,0.167121324278653,2.63253602766052,0
"gdtc",15.8541666666667,"L1","L","Cellulose",80.03,0.8515,0,80.8631,79.14,0.829339848087035,1.52105260483646,1.83405223847008,973.975159233159,19.0060302990936,348.587196990605,0.778580166288509,0.0298995887122953,3,6.6515445701603,423.718966978257,75.131769987652,0.177315097606918,2.88526361076753,0
"gdtc",18.9097222222222,"L1","L","Cellulose",80.03,0.8515,0,80.8631,79.14,0.829339848087035,1.52105260483646,1.83405223847008,973.975159233159,19.0060302990936,353.721461260775,0.836634255011909,0.0308794984460935,3,6.39286042861308,434.45536013594,80.7338988751647,0.185827834762824,2.97982336956456,0
"gdtc",22.8611111111111,"L1","L","Cellulose",80.03,0.8515,0,80.8631,79.14,0.829339848087035,1.52105260483646,1.83405223847008,973.975159233159,19.0060302990936,359.329864824022,0.898077870895715,0.03329617407786,3,6.42156622153403,445.992976663598,86.6631118395765,0.194314969908023,3.2130287934404,0
"gdtc",27.1458333333333,"L1","L","Cellulose",80.03,0.8515,0,80.8631,79.14,0.829339848087035,1.52105260483646,1.83405223847008,973.975159233159,19.0060302990936,364.392368328025,0.962410918028931,0.0328424750244373,3,5.91065981515884,457.263518734598,92.8711504065729,0.20310203329489,3.16924754341465,0
"gdtc",0,"L2","L","Cellulose",80.012,0.8511,0,80.86,79.0236,0.828950258023342,1.52071049629108,1.83450150545494,973.975159233159,19.0060302990936,0,0,0,3,NA,0,0,NA,0,0
"gdtc",0.840277777777778,"L2","L","Cellulose",80.012,0.8511,0,80.86,79.0236,0.828950258023342,1.52071049629108,1.83450150545494,973.975159233159,19.0060302990936,2.27621453818193,0.1460677766952,0.00408935559360547,3,4.8490993828986,16.3749796158415,14.0987650776595,0.860994358980461,0.394713092358248,0
"gdtc",1.84375,"L2","L","Cellulose",80.012,0.8511,0,80.86,79.0236,0.828950258023342,1.52071049629108,1.83450150545494,973.975159233159,19.0060302990936,18.4578231714259,0.24110508703575,0.00691594627974766,3,4.96827772744743,41.7297867629508,23.271963591525,0.557682303140514,0.667541494051369,0
"gdtc",2.85069444444444,"L2","L","Cellulose",80.012,0.8511,0,80.86,79.0236,0.828950258023342,1.52071049629108,1.83450150545494,973.975159233159,19.0060302990936,99.6956910106217,0.317206740849425,0.00897270990285436,3,4.89938813775002,130.313144233164,30.6174532225425,0.23495291593732,0.866064589278368,0
"gdtc",3.80902777777778,"L2","L","Cellulose",80.012,0.8511,0,80.86,79.0236,0.828950258023342,1.52071049629108,1.83450150545494,973.975159233159,19.0060302990936,189.794896819713,0.379760008722174,0.0126863857213821,3,5.78614496765653,226.45012133262,36.655224512908,0.161868866738504,1.22451628974659,0
"gdtc",4.86111111111111,"L2","L","Cellulose",80.012,0.8511,0,80.86,79.0236,0.828950258023342,1.52071049629108,1.83450150545494,973.975159233159,19.0060302990936,250.329135662763,0.431206059346101,0.0162750513394833,3,6.53729584842204,291.950039795986,41.6209041332233,0.142561734748548,1.57090174611909,0
"gdtc",5.85902777777778,"L2","L","Cellulose",80.012,0.8511,0,80.86,79.0236,0.828950258023342,1.52071049629108,1.83450150545494,973.975159233159,19.0060302990936,279.585546349647,0.475609230468414,0.0188913961539896,3,6.87977773946804,325.492336751016,45.9067904013696,0.141038006791803,1.82343677976206,0
"gdtc",6.83958333333333,"L2","L","Cellulose",80.012,0.8511,0,80.86,79.0236,0.828950258023342,1.52071049629108,1.83450150545494,973.975159233159,19.0060302990936,297.791056560915,0.515748244917685,0.0202359614081236,3,6.7958957968858,347.572147974957,49.7810914140421,0.143225202894073,1.9532170097246,0
"gdtc",8.91666666666667,"L2","L","Cellulose",80.012,0.8511,0,80.86,79.0236,0.828950258023342,1.52071049629108,1.83450150545494,973.975159233159,19.0060302990936,319.412429483805,0.587810594836048,0.0245872357772085,3,7.24490881211124,376.149128530345,56.7366990465398,0.15083565198786,2.37321104609706,0
"gdtc",10.8784722222222,"L2","L","Cellulose",80.012,0.8511,0,80.86,79.0236,0.828950258023342,1.52071049629108,1.83450150545494,973.975159233159,19.0060302990936,333.132798198807,0.64541243512634,0.025198692123533,3,6.76240689934974,395.429346465126,62.296548266319,0.157541540159344,2.4322300821714,0
"gdtc",13.125,"L2","L","Cellulose",80.012,0.8511,0,80.86,79.0236,0.828950258023342,1.52071049629108,1.83450150545494,973.975159233159,19.0060302990936,339.300230017126,0.712857852891516,0.0272806076379311,3,6.62844609182399,408.106750038681,68.8065200215547,0.168599318719999,2.63318089016709,0
"gdtc",15.8541666666667,"L2","L","Cellulose",80.012,0.8511,0,80.86,79.0236,0.828950258023342,1.52071049629108,1.83450150545494,973.975159233159,19.0060302990936,344.102126514828,0.778580166288509,0.0298995887122953,3,6.6515445701603,419.252300680431,75.1501741656036,0.179248090096674,2.88597038108505,0
"gdtc",18.9097222222222,"L2","L","Cellulose",80.012,0.8511,0,80.86,79.0236,0.828950258023342,1.52071049629108,1.83450150545494,973.975159233159,19.0060302990936,347.531275383468,0.836634255011909,0.0308794984460935,3,6.39286042861308,428.284950726589,80.7536753431205,0.188551279250231,2.9805533031142,0
"gdtc",22.8611111111111,"L2","L","Cellulose",80.012,0.8511,0,80.86,79.0236,0.828950258023342,1.52071049629108,1.83450150545494,973.975159233159,19.0060302990936,351.372775261589,0.898077870895715,0.03329617407786,3,6.42156622153403,438.057115981204,86.6843407196148,0.19788364931694,3.21381585267896,0
