"method","time.d","id","exper","descrip","descrip1","substrate","tare","m.inoc","m.sub","m.tot1","m.tot2","m.tot","m.tot.sd","m.gained","c.sub.vs","c.inoc.vs","m.sub.vs","m.inoc.vs","ISR","vol.tot","vol.hs","notes","cvCH4","vol.mi.mn","vol.mi.se","n","rsd.inoc","cvCH4.tot","cvCH4.inoc","fv.inoc","se.inoc","cvCH4.se","descrip2","m.water","conc.sub.vs","conc.inoc.vs","m.ino.vs","isr","conc.ino.vs","exper.id"
"gdv.hc",7.13194444444444,"C6-2","1B","C6","Sludge C6",NA,255.87,99.26,38.63,393.73,393.73,393.73,0,NA,NA,NA,3.20296782,3.225721702,NA,NA,189.514,NA,250.236543298858,0.820406592828876,0.104756905525855,3,22.116385265607,275.660950592526,25.4244072936687,0.0922307176225708,3.24641739375838,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-2"
"gdv.hc",9.11111111111111,"C6-2","1B","C6","Sludge C6",NA,255.87,99.26,38.63,393.73,393.73,393.73,0,NA,NA,NA,3.20296782,3.225721702,NA,NA,189.514,NA,265.448274139567,0.893324864473161,0.10358830684814,3,20.0845423279276,293.132419292048,27.6841451524811,0.0944424544352408,3.21020251079088,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-2"
"gdv.hc",15.2194444444444,"C6-2","1B","C6","Sludge C6",NA,255.87,99.26,38.63,393.73,393.73,393.73,0,NA,NA,NA,3.20296782,3.225721702,NA,NA,189.514,NA,285.651849705114,1.11837367759005,0.100330271063158,3,15.5383777802259,320.310259491319,34.6584097862052,0.108202621549637,3.10923595408744,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-2"
"gdv.hc",20.9194444444444,"C6-2","1B","C6","Sludge C6",NA,255.87,99.26,38.63,393.73,393.73,393.73,0,NA,NA,NA,3.20296782,3.225721702,NA,NA,189.514,NA,300.497821971147,1.32837829992559,0.0977998696081667,3,12.751965546595,341.664276790731,41.1664548195848,0.120488027622505,3.0308187914628,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-2"
"gdv.hc",0,"C6-3","1B","C6","Sludge C6",NA,257.28,100.51,39.01,396.75,396.75,396.75,0,NA,NA,NA,3.23447514,3.266343827,NA,NA,187.884,NA,0,0,0,3,NA,0,0,NA,0,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-3"
"gdv.hc",0.874305555555556,"C6-3","1B","C6","Sludge C6",NA,257.28,100.51,39.01,396.75,396.75,396.75,0,NA,NA,NA,3.23447514,3.266343827,NA,NA,187.884,NA,31.9849204530718,0.368795116187996,0.0440880744797451,3,20.7060185059156,43.4450787550013,11.4601583019295,0.263784958626878,1.37001899045642,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-3"
"gdv.hc",2.01388888888889,"C6-3","1B","C6","Sludge C6",NA,257.28,100.51,39.01,396.75,396.75,396.75,0,NA,NA,NA,3.23447514,3.266343827,NA,NA,187.884,NA,68.5595675464137,0.531636186176344,0.0482385429234096,3,15.715936837814,85.0799458952126,16.5203783487989,0.19417476321795,1.49899310997082,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-3"
"gdv.hc",2.85,"C6-3","1B","C6","Sludge C6",NA,257.28,100.51,39.01,396.75,396.75,396.75,0,NA,NA,NA,3.23447514,3.266343827,NA,NA,187.884,NA,103.667504065861,0.625169425664719,0.0532892145353372,3,14.7639381072584,123.094389805834,19.4268857399723,0.157821049120239,1.6559406769615,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-3"
"gdv.hc",4.15138888888889,"C6-3","1B","C6","Sludge C6",NA,257.28,100.51,39.01,396.75,396.75,396.75,0,NA,NA,NA,3.23447514,3.266343827,NA,NA,187.884,NA,150.932167974544,0.677014019972125,0.0795162498977442,3,20.3431806118147,171.970103405205,21.037935430661,0.122334842010825,2.47093513825006,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-3"
"gdv.hc",5.14513888888889,"C6-3","1B","C6","Sludge C6",NA,257.28,100.51,39.01,396.75,396.75,396.75,0,NA,NA,NA,3.23447514,3.266343827,NA,NA,187.884,NA,185.416291648796,0.732368199402981,0.0912252185113195,3,21.5747643769874,208.174335701036,22.7580440522395,0.109322044792894,2.83478657763705,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-3"
"gdv.hc",5.93194444444444,"C6-3","1B","C6","Sludge C6",NA,257.28,100.51,39.01,396.75,396.75,396.75,0,NA,NA,NA,3.23447514,3.266343827,NA,NA,187.884,NA,214.827986187435,0.776195093389815,0.105491009702404,3,23.5399308888111,238.947933152497,24.1199469650616,0.100942270756819,3.27809023914423,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-3"
"gdv.hc",7.13194444444444,"C6-3","1B","C6","Sludge C6",NA,257.28,100.51,39.01,396.75,396.75,396.75,0,NA,NA,NA,3.23447514,3.266343827,NA,NA,187.884,NA,235.176671194047,0.820406592828876,0.104756905525855,3,22.116385265607,260.670472529997,25.4938013359504,0.0978008789738033,3.25527825030793,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-3"
"gdv.hc",9.11111111111111,"C6-3","1B","C6","Sludge C6",NA,257.28,100.51,39.01,396.75,396.75,396.75,0,NA,NA,NA,3.23447514,3.266343827,NA,NA,187.884,NA,249.202670080736,0.893324864473161,0.10358830684814,3,20.0845423279276,276.962377063118,27.7597069823815,0.100229162085994,3.2189645214916,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-3"
"gdv.hc",15.2194444444444,"C6-3","1B","C6","Sludge C6",NA,257.28,100.51,39.01,396.75,396.75,396.75,0,NA,NA,NA,3.23447514,3.266343827,NA,NA,187.884,NA,267.552332313789,1.11837367759005,0.100330271063158,3,15.5383777802259,302.305339670209,34.7530073564194,0.114959952061489,3.11772238402735,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-3"
"gdv.hc",20.9194444444444,"C6-3","1B","C6","Sludge C6",NA,257.28,100.51,39.01,396.75,396.75,396.75,0,NA,NA,NA,3.23447514,3.266343827,NA,NA,187.884,NA,280.938851814768,1.32837829992559,0.0977998696081667,3,12.751965546595,322.217667432909,41.2788156181411,0.128108480043963,3.03909118754792,0,"Conf. 6",NA,82.914,32.4977,NA,NA,NA,"1B-C6-3"
"gdv.hc",0,"L1","1B","Cellulose","Cellulose",NA,255.78,101.53,1,358.26,358.26,358.26,0,NA,NA,NA,0.952,3.299491481,NA,NA,224.874,NA,0,0,0,3,NA,0,0,NA,0,0,"Cellulose",NA,952,32.4977,NA,NA,NA,"1B-L1"
"gdv.hc",0.874305555555556,"L1","1B","Cellulose","Cellulose",NA,255.78,101.53,1,358.26,358.26,358.26,0,NA,NA,NA,0.952,3.299491481,NA,NA,224.874,NA,-11.8143220889194,0.368795116187996,0.0440880744797451,3,20.7060185059156,27.517367140668,39.3316892295874,1.42934056984903,4.70195609446273,0,"Cellulose",NA,952,32.4977,NA,NA,NA,"1B-L1"
"gdv.hc",2.01388888888889,"L1","1B","Cellulose","Cellulose",NA,255.78,101.53,1,358.26,358.26,358.26,0,NA,NA,NA,0.952,3.299491481,NA,NA,224.874,NA,-1.66381822127355,0.531636186176344,0.0482385429234096,3,15.715936837814,55.0347342813359,56.6985525026095,1.0302321478063,5.14460006619094,0,"Cellulose",NA,952,32.4977,NA,NA,NA,"1B-L1"
"gdv.hc",2.85,"L1","1B","Cellulose","Cellulose",NA,255.78,101.53,1,358.26,358.26,358.26,0,NA,NA,NA,0.952,3.299491481,NA,NA,224.874,NA,61.7405860950827,0.625169425664719,0.0532892145353372,3,14.7639381072584,128.414379989766,66.6737938946837,0.519208159553448,5.68324994934116,0,"Cellulose",NA,952,32.4977,NA,NA,NA,"1B-L1"
"gdv.hc",4.15138888888889,"L1","1B","Cellulose","Cellulose",NA,255.78,101.53,1,358.26,358.26,358.26,0,NA,NA,NA,0.952,3.299491481,NA,NA,224.874,NA,189.21201152565,0.677014019972125,0.0795162498977442,3,20.3431806118147,261.414987836333,72.2029763106826,0.276200599316393,8.48034123121635,0,"Cellulose",NA,952,32.4977,NA,NA,NA,"1B-L1"
"gdv.hc",5.14513888888889,"L1","1B","Cellulose","Cellulose",NA,255.78,101.53,1,358.26,358.26,358.26,0,NA,NA,NA,0.952,3.299491481,NA,NA,224.874,NA,279.619319797791,0.732368199402981,0.0912252185113195,3,21.5747643769874,357.725772828657,78.1064530308662,0.218341699042964,9.72909289438473,0,"Cellulose",NA,952,32.4977,NA,NA,NA,"1B-L1"
"gdv.hc",5.93194444444444,"L1","1B","Cellulose","Cellulose",NA,255.78,101.53,1,358.26,358.26,358.26,0,NA,NA,NA,0.952,3.299491481,NA,NA,224.874,NA,325.39372480798,0.776195093389815,0.105491009702404,3,23.5399308888111,408.17427925322,82.7805544452394,0.202806885815274,11.2505275368541,0,"Cellulose",NA,952,32.4977,NA,NA,NA,"1B-L1"
"gdv.hc",9.11111111111111,"L1","1B","Cellulose","Cellulose",NA,255.78,101.53,1,358.26,358.26,358.26,0,NA,NA,NA,0.952,3.299491481,NA,NA,224.874,NA,363.350439574883,0.893324864473161,0.10358830684814,3,20.0845423279276,458.622785677782,95.2723461028992,0.207735745100627,11.0476058763568,0,"Cellulose",NA,952,32.4977,NA,NA,NA,"1B-L1"
"gdv.hc",20.9194444444444,"L1","1B","Cellulose","Cellulose",NA,255.78,101.53,1,358.26,358.26,358.26,0,NA,NA,NA,0.952,3.299491481,NA,NA,224.874,NA,376.573318413113,1.32837829992559,0.0977998696081667,3,12.751965546595,518.243747815891,141.670429402778,0.273366403357185,10.4302739089466,0,"Cellulose",NA,952,32.4977,NA,NA,NA,"1B-L1"
"gdv.hc",0,"L2","1B","Cellulose","Cellulose",NA,257.59,101.68,0.98,360.2,360.2,360.2,0,NA,NA,NA,0.93296,3.304366136,NA,NA,224.744,NA,0,0,0,3,NA,0,0,NA,0,0,"Cellulose",NA,952,32.4977,NA,NA,NA,"1B-L2"
"gdv.hc",0.874305555555556,"L2","1B","Cellulose","Cellulose",NA,257.59,101.68,0.98,360.2,360.2,360.2,0,NA,NA,NA,0.93296,3.304366136,NA,NA,224.744,NA,-8.4926239391893,0.368795116187996,0.0440880744797451,3,20.7060185059156,31.7010471871134,40.1936711263027,1.26789726815843,4.80500280087087,0,"Cellulose",NA,952,32.4977,NA,NA,NA,"1B-L2"
"gdv.hc",2.01388888888889,"L2","1B","Cellulose","Cellulose",NA,257.59,101.68,0.98,360.2,360.2,360.2,0,NA,NA,NA,0.93296,3.304366136,NA,NA,224.744,NA,5.46095283502833,0.531636186176344,0.0482385429234096,3,15.715936837814,63.4020943742269,57.9411415391985,0.913867942550992,5.2573476295364,0,"Cellulose",NA,952,32.4977,NA,NA,NA,"1B-L2"
"gdv.hc",2.85,"L2","1B","Cellulose","Cellulose",NA,257.59,101.68,0.98,360.2,360.2,360.2,0,NA,NA,NA,0.93296,3.304366136,NA,NA,224.744,NA,63.9526991837224,0.625169425664719,0.0532892145353372,3,14.7639381072584,132.087696612968,68.1349974292452,0.515831520848522,5.80780240734124,0,"Cellulose",NA,952,32.4977,NA,NA,NA,"1B-L2"
"gdv.hc",4.15138888888889,"L2","1B","Cellulose","Cellulose",NA,257.59,101.68,0.98,360.2,360.2,360.2,0,NA,NA,NA,0.93296,3.304366136,NA,NA,224.744,NA,206.240561015621,0.677014019972125,0.0795162498977442,3,20.3431806118147,280.025916819477,73.7853558038562,0.263494738779565,8.66619393071796,0,"Cellulose",NA,952,32.4977,NA,NA,NA,"1B-L2"
"gdv.hc",5.14513888888889,"L2","1B","Cellulose","Cellulose",NA,257.59,101.68,0.98,360.2,360.2,360.2,0,NA,NA,NA,0.93296,3.304366136,NA,NA,224.744,NA,311.161370566295,0.732368199402981,0.0912252185113195,3,21.5747643769874,390.979581974389,79.8182114080937,0.204149308782376,9.9423128732539,0,"Cellulose",NA,952,32.4977,NA,NA,NA,"1B-L2"
"gdv.hc",5.93194444444444,"L2","1B","Cellulose","Cellulose",NA,257.59,101.68,0.98,360.2,360.2,360.2,0,NA,NA,NA,0.93296,3.304366136,NA,NA,224.744,NA,364.503419410289,0.776195093389815,0.105491009702404,3,23.5399308888111,449.098168484072,84.5947490737828,0.188365829589846,11.4970908361993,0,"Cellulose",NA,952,32.4977,NA,NA,NA,"1B-L2"
"gdv.hc",9.11111111111111,"L2","1B","Cellulose","Cellulose",NA,257.59,101.68,0.98,360.2,360.2,360.2,0,NA,NA,NA,0.93296,3.304366136,NA,NA,224.744,NA,415.139955642951,0.893324864473161,0.10358830684814,3,20.0845423279276,512.500262858299,97.360307215348,0.189971233716747,11.2897220034288,0,"Cellulose",NA,952,32.4977,NA,NA,NA,"1B-L2"
"gdv.hc",20.9194444444444,"L2","1B","Cellulose","Cellulose",NA,257.59,101.68,0.98,360.2,360.2,360.2,0,NA,NA,NA,0.93296,3.304366136,NA,NA,224.744,NA,441.694135506136,1.32837829992559,0.0977998696081667,3,12.751965546595,586.469372961584,144.775237455447,0.246858990648316,10.6588607676196,0,"Cellulose",NA,952,32.4977,NA,NA,NA,"1B-L2"
"gdv.hc",0,"L3","1B","Cellulose","Cellulose",NA,257.69,102.85,1.03,361.51,361.51,361.51,0,NA,NA,NA,0.98056,3.342388445,NA,NA,223.524,NA,0,0,0,3,NA,0,0,NA,0,0,"Cellulose",NA,952,32.4977,NA,NA,NA,"1B-L3"
"gdv.hc",0.874305555555556,"L3","1B","Cellulose","Cellulose",NA,257.69,102.85,1.03,361.51,361.51,361.51,0,NA,NA,NA,0.98056,3.342388445,NA,NA,223.524,NA,-13.0750558703511,0.368795116187996,0.0440880744797451,3,20.7060185059156,25.607510928147,38.6825667984982,1.51059456372151,4.62435593970974,0,"Cellulose",NA,952,32.4977,NA,NA,NA,"1B-L3"
"gdv.hc",2.01388888888889,"L3","1B","Cellulose","Cellulose",NA,257.69,102.85,1.03,361.51,361.51,361.51,0,NA,NA,NA,0.98056,3.342388445,NA,NA,223.524,NA,-8.8157074217209,0.531636186176344,0.0482385429234096,3,15.715936837814,46.9471033682736,55.7628107899945,1.18777958146995,5.05969460275014,0,"Cellulose",NA,952,32.4977,NA,NA,NA,"1B-L3"
"gdv.hc",2.85,"L3","1B","Cellulose","Cellulose",NA,257.69,102.85,1.03,361.51,361.51,361.51,0,NA,NA,NA,0.98056,3.342388445,NA,NA,223.524,NA,41.1245394323778,0.625169425664719,0.0532892145353372,3,14.7639381072584,106.697962200609,65.5734227682308,0.614570526145032,5.58945471461148,0,"Cellulose",NA,952,32.4977,NA,NA,NA,"1B-L3"
"gdv.hc",4.15138888888889,"L3","1B","Cellulose","Cellulose",NA,257.69,102.85,1.03,361.51,361.51,361.51,0,NA,NA,NA,0.98056,3.342388445,NA,NA,223.524,NA,159.456245703657,0.677014019972125,0.0795162498977442,3,20.3431806118147,230.467598353299,71.0113526496421,0.308118595225625,8.34038335439238,0,"Cellulose",NA,952,32.4977,NA,NA,NA,"1B-L3"
"gdv.hc",5.14513888888889,"L3","1B","Cellulose","Cellulose",NA,257.69,102.85,1.03,361.51,361.51,361.51,0,NA,NA,NA,0.98056,3.342388445,NA,NA,223.524,NA,247.544405533881,0.732368199402981,0.0912252185113195,3,21.5747643769874,324.361805089846,76.8173995559645,0.2368262796376,9.5685258667386,0,"Cellulose",NA,952,32.4977,NA,NA,NA,"1B-L3"
"gdv.hc",5.93194444444444,"L3","1B","Cellulose","Cellulose",NA,257.69,102.85,1.03,361.51,361.51,361.51,0,NA,NA,NA,0.98056,3.342388445,NA,NA,223.524,NA,289.894547934396,0.776195093389815,0.105491009702404,3,23.5399308888111,371.30890845812,81.4143605237237,0.219263149009274,11.06485105235,0,"Cellulose",NA,952,32.4977,NA,NA,NA,"1B-L3"
"gdv.hc",9.11111111111111,"L3","1B","Cellulose","Cellulose",NA,257.69,102.85,1.03,361.51,361.51,361.51,0,NA,NA,NA,0.98056,3.342388445,NA,NA,223.524,NA,333.091858683457,0.893324864473161,0.10358830684814,3,20.0845423279276,426.791848802434,93.6999901189776,0.219544938315708,10.8652783708608,0,"Cellulose",NA,952,32.4977,NA,NA,NA,"1B-L3"
"gdv.hc",20.9194444444444,"L3","1B","Cellulose","Cellulose",NA,257.69,102.85,1.03,361.51,361.51,361.51,0,NA,NA,NA,0.98056,3.342388445,NA,NA,223.524,NA,351.478297507155,1.32837829992559,0.0977998696081667,3,12.751965546595,490.810626122789,139.332328615635,0.283882053891753,10.2581347283185,0,"Cellulose",NA,952,32.4977,NA,NA,NA,"1B-L3"
"gdv.hc",0,"E1","1B","Ethanol","Ethanol",NA,255.81,100.67,0.61,357.05,357.05,357.05,0,NA,NA,NA,0.61,3.271543459,NA,NA,226.124,NA,0,0,0,3,NA,0,0,NA,0,0,"Ethanol",NA,1000,32.4977,NA,NA,NA,"1B-E1"
"gdv.hc",0.874305555555556,"E1","1B","Ethanol","Ethanol",NA,255.81,100.67,0.61,357.05,357.05,357.05,0,NA,NA,NA,0.61,3.271543459,NA,NA,226.124,NA,40.3776825117296,0.368795116187996,0.0440880744797451,3,20.7060185059156,101.240968325903,60.863285814173,0.601172497859259,7.27597779979663,0,"Ethanol",NA,1000,32.4977,NA,NA,NA,"1B-E1"
"gdv.hc",2.01388888888889,"E1","1B","Ethanol","Ethanol",NA,255.81,100.67,0.61,357.05,357.05,357.05,0,NA,NA,NA,0.61,3.271543459,NA,NA,226.124,NA,114.744535238016,0.531636186176344,0.0482385429234096,3,15.715936837814,202.481936651741,87.7374014137255,0.433309770069166,7.96094117393384,0,"Ethanol",NA,1000,32.4977,NA,NA,NA,"1B-E1"
"gdv.hc",2.85,"E1","1B","Ethanol","Ethanol",NA,255.81,100.67,0.61,357.05,357.05,357.05,0,NA,NA,NA,0.61,3.271543459,NA,NA,226.124,NA,178.051459423399,0.625169425664719,0.0532892145353372,3,14.7639381072584,281.224912016297,103.173452592897,0.36687166813628,8.79446758569245,0,"Ethanol",NA,1000,32.4977,NA,NA,NA,"1B-E1"
"gdv.hc",4.15138888888889,"E1","1B","Ethanol","Ethanol",NA,255.81,100.67,0.61,357.05,357.05,357.05,0,NA,NA,NA,0.61,3.271543459,NA,NA,226.124,NA,338.23034874973,0.677014019972125,0.0795162498977442,3,20.3431806118147,449.959859226113,111.729510476383,0.248309950733266,13.1227883232884,0,"Ethanol",NA,1000,32.4977,NA,NA,NA,"1B-E1"
"gdv.hc",5.14513888888889,"E1","1B","Ethanol","Ethanol",NA,255.81,100.67,0.61,357.05,357.05,357.05,0,NA,NA,NA,0.61,3.271543459,NA,NA,226.124,NA,520.328034423545,0.732368199402981,0.0912252185113195,3,21.5747643769874,641.192799397148,120.864764973603,0.188499878799701,15.0551520451386,0,"Ethanol",NA,1000,32.4977,NA,NA,NA,"1B-E1"
"gdv.hc",5.93194444444444,"E1","1B","Ethanol","Ethanol",NA,255.81,100.67,0.61,357.05,357.05,357.05,0,NA,NA,NA,0.61,3.271543459,NA,NA,226.124,NA,625.585124774918,0.776195093389815,0.105491009702404,3,23.5399308888111,753.682764203693,128.097639428775,0.169962277914259,17.4094753225263,0,"Ethanol",NA,1000,32.4977,NA,NA,NA,"1B-E1"
"gdv.hc",9.11111111111111,"E1","1B","Ethanol","Ethanol",NA,255.81,100.67,0.61,357.05,357.05,357.05,0,NA,NA,NA,0.61,3.271543459,NA,NA,226.124,NA,673.748851109716,0.893324864473161,0.10358830684814,3,20.0845423279276,821.176743087606,147.42789197789,0.179532473634805,17.0954669678726,0,"Ethanol",NA,1000,32.4977,NA,NA,NA,"1B-E1"
"gdv.hc",20.9194444444444,"E1","1B","Ethanol","Ethanol",NA,255.81,100.67,0.61,357.05,357.05,357.05,0,NA,NA,NA,0.61,3.271543459,NA,NA,226.124,NA,691.942742058198,1.32837829992559,0.0977998696081667,3,12.751965546595,911.168714932803,219.225972874605,0.240598661128057,16.1401850384494,0,"Ethanol",NA,1000,32.4977,NA,NA,NA,"1B-E1"
"gdv.hc",0,"E2","1B","Ethanol","Ethanol",NA,248.2,100.36,0.61,349.14,349.14,349.14,0,NA,NA,NA,0.61,3.261469172,NA,NA,226.434,NA,0,0,0,3,NA,0,0,NA,0,0,"Ethanol",NA,1000,32.4977,NA,NA,NA,"1B-E2"
"gdv.hc",0.874305555555556,"E2","1B","Ethanol","Ethanol",NA,248.2,100.36,0.61,349.14,349.14,349.14,0,NA,NA,NA,0.61,3.261469172,NA,NA,226.434,NA,47.833665425014,0.368795116187996,0.0440880744797451,3,20.7060185059156,108.509530770305,60.6758653452906,0.559175446751591,7.25357238489708,0,"Ethanol",NA,1000,32.4977,NA,NA,NA,"1B-E2"
"gdv.hc",2.01388888888889,"E2","1B","Ethanol","Ethanol",NA,248.2,100.36,0.61,349.14,349.14,349.14,0,NA,NA,NA,0.61,3.261469172,NA,NA,226.434,NA,117.495221363603,0.531636186176344,0.0482385429234096,3,15.715936837814,204.962447010583,87.4672256469801,0.426747567287113,7.93642650457932,0,"Ethanol",NA,1000,32.4977,NA,NA,NA,"1B-E2"
"gdv.hc",2.85,"E2","1B","Ethanol","Ethanol",NA,248.2,100.36,0.61,349.14,349.14,349.14,0,NA,NA,NA,0.61,3.261469172,NA,NA,226.434,NA,186.503005180393,0.625169425664719,0.0532892145353372,3,14.7639381072584,289.358748720903,102.85574354051,0.355460977057646,8.76738618158433,0,"Ethanol",NA,1000,32.4977,NA,NA,NA,"1B-E2"
"gdv.hc",4.15138888888889,"E2","1B","Ethanol","Ethanol",NA,248.2,100.36,0.61,349.14,349.14,349.14,0,NA,NA,NA,0.61,3.261469172,NA,NA,226.434,NA,394.992356090361,0.677014019972125,0.0795162498977442,3,20.3431806118147,506.377810261513,111.385454171152,0.2199651167843,13.0823784257994,0,"Ethanol",NA,1000,32.4977,NA,NA,NA,"1B-E2"
"gdv.hc",5.14513888888889,"E2","1B","Ethanol","Ethanol",NA,248.2,100.36,0.61,349.14,349.14,349.14,0,NA,NA,NA,0.61,3.261469172,NA,NA,226.434,NA,602.904293946316,0.732368199402981,0.0912252185113195,3,21.5747643769874,723.39687180219,120.492577855874,0.166564969455414,15.0087916881902,0,"Ethanol",NA,1000,32.4977,NA,NA,NA,"1B-E2"
"gdv.hc",5.93194444444444,"E2","1B","Ethanol","Ethanol",NA,248.2,100.36,0.61,349.14,349.14,349.14,0,NA,NA,NA,0.61,3.261469172,NA,NA,226.434,NA,704.203222945347,0.776195093389815,0.105491009702404,3,23.5399308888111,831.906402572563,127.703179627216,0.153506667615865,17.3558651372677,0,"Ethanol",NA,1000,32.4977,NA,NA,NA,"1B-E2"
"gdv.hc",9.11111111111111,"E2","1B","Ethanol","Ethanol",NA,248.2,100.36,0.61,349.14,349.14,349.14,0,NA,NA,NA,0.61,3.261469172,NA,NA,226.434,NA,721.102338951943,0.893324864473161,0.10358830684814,3,20.0845423279276,868.076246162642,146.973907210699,0.169309905507036,17.0428237299661,0,"Ethanol",NA,1000,32.4977,NA,NA,NA,"1B-E2"
"gdv.hc",20.9194444444444,"E2","1B","Ethanol","Ethanol",NA,248.2,100.36,0.61,349.14,349.14,349.14,0,NA,NA,NA,0.61,3.261469172,NA,NA,226.434,NA,770.09149608512,1.32837829992559,0.0977998696081667,3,12.751965546595,988.642391463041,218.550895377922,0.221061626797632,16.0904834653699,0,"Ethanol",NA,1000,32.4977,NA,NA,NA,"1B-E2"
"gdv.hc",0,"E3","1B","Ethanol","Ethanol",NA,256.31,102.54,0.61,359.42,359.42,359.42,0,NA,NA,NA,0.61,3.332314158,NA,NA,224.254,NA,0,0,0,3,NA,0,0,NA,0,0,"Ethanol",NA,1000,32.4977,NA,NA,NA,"1B-E3"
"gdv.hc",0.874305555555556,"E3","1B","Ethanol","Ethanol",NA,256.31,102.54,0.61,359.42,359.42,359.42,0,NA,NA,NA,0.61,3.332314158,NA,NA,224.254,NA,42.3311510117955,0.368795116187996,0.0440880744797451,3,20.7060185059156,104.32500546084,61.9938544490444,0.594237730208553,7.41113304451322,0,"Ethanol",NA,1000,32.4977,NA,NA,NA,"1B-E3"
"gdv.hc",2.01388888888889,"E3","1B","Ethanol","Ethanol",NA,256.31,102.54,0.61,359.42,359.42,359.42,0,NA,NA,NA,0.61,3.332314158,NA,NA,224.254,NA,132.32346524268,0.531636186176344,0.0482385429234096,3,15.715936837814,221.690636604192,89.367171361512,0.40311658052148,8.10881998584658,0,"Ethanol",NA,1000,32.4977,NA,NA,NA,"1B-E3"
"gdv.hc",2.85,"E3","1B","Ethanol","Ethanol",NA,256.31,102.54,0.61,359.42,359.42,359.42,0,NA,NA,NA,0.61,3.332314158,NA,NA,224.254,NA,207.885060796043,0.625169425664719,0.0532892145353372,3,14.7639381072584,312.975016382371,105.089955586328,0.335777458536616,8.95782960402209,0,"Ethanol",NA,1000,32.4977,NA,NA,NA,"1B-E3"
"gdv.hc",4.15138888888889,"E3","1B","Ethanol","Ethanol",NA,256.31,102.54,0.61,359.42,359.42,359.42,0,NA,NA,NA,0.61,3.332314158,NA,NA,224.254,NA,420.860706088298,0.677014019972125,0.0795162498977442,3,20.3431806118147,534.665652986563,113.804946898265,0.212852548620933,13.3665512533028,0,"Ethanol",NA,1000,32.4977,NA,NA,NA,"1B-E3"
"gdv.hc",5.14513888888889,"E3","1B","Ethanol","Ethanol",NA,256.31,102.54,0.61,359.42,359.42,359.42,0,NA,NA,NA,0.61,3.332314158,NA,NA,224.254,NA,646.287021557306,0.732368199402981,0.0912252185113195,3,21.5747643769874,769.396915273342,123.109893716036,0.160008301660917,15.3348096822143,0,"Ethanol",NA,1000,32.4977,NA,NA,NA,"1B-E3"
"gdv.hc",5.93194444444444,"E3","1B","Ethanol","Ethanol",NA,256.31,102.54,0.61,359.42,359.42,359.42,0,NA,NA,NA,0.61,3.332314158,NA,NA,224.254,NA,756.285423668839,0.776195093389815,0.105491009702404,3,23.5399308888111,886.762546416694,130.477122747855,0.147138738859798,17.7328657948927,0,"Ethanol",NA,1000,32.4977,NA,NA,NA,"1B-E3"
"gdv.hc",9.11111111111111,"E3","1B","Ethanol","Ethanol",NA,256.31,102.54,0.61,359.42,359.42,359.42,0,NA,NA,NA,0.61,3.332314158,NA,NA,224.254,NA,788.758603896167,0.893324864473161,0.10358830684814,3,20.0845423279276,938.925049147114,150.166445250947,0.159934432878698,17.4130245642759,0,"Ethanol",NA,1000,32.4977,NA,NA,NA,"1B-E3"
"gdv.hc",20.9194444444444,"E3","1B","Ethanol","Ethanol",NA,256.31,102.54,0.61,359.42,359.42,359.42,0,NA,NA,NA,0.61,3.332314158,NA,NA,224.254,NA,832.992465742319,1.32837829992559,0.0977998696081667,3,12.751965546595,1056.29068029047,223.298214548147,0.211398451879499,16.4399977534777,0,"Ethanol",NA,1000,32.4977,NA,NA,NA,"1B-E3"
"gdv.hc",0,"C1-1","1B","HS1","Sludge C1",NA,257.39,101.39,50.86,409.53,409.53,409.53,0,NA,NA,NA,3.259129144,3.294941803,NA,NA,175.154,NA,0,0,0,3,NA,0,0,NA,0,0,"Conf. 1",NA,64.0804,32.4977,NA,NA,NA,"1B-C1-1"
"gdv.hc",0.874305555555556,"C1-1","1B","HS1","Sludge C1",NA,257.39,101.39,50.86,409.53,409.53,409.53,0,NA,NA,NA,3.259129144,3.294941803,NA,NA,175.154,NA,25.913847599188,0.368795116187996,0.0440880744797451,3,20.7060185059156,37.3868930595494,11.4730454603614,0.306873466112504,1.37155960196628,0,"Conf. 1",NA,64.0804,32.4977,NA,NA,NA,"1B-C1-1"
