"id","descrip","elapsed.time","xCH4_gd1","xCH4_gd2","xCH4_gd3","xCH4_gd4","xCH4_gd5","xCH4_gd6","xCH4_gd7","xCH4_gd8","xCH4_gd9","xCH4_gd10","xCH4_gd11","xCH4_gd12","xCH4"
"I3","I",0.840277777777778,0.437862526663726,0.437862526663726,0.523461392125661,0.45663398013156,0.45663398013156,0.523461392125661,0.437862526663726,0.437862526663726,0.523461392125661,0.45663398013156,0.45663398013156,0.535487106829325,0.347303634232122
"I3","I",1.84375,0.574705565302594,0.491860050018523,0.523461392125661,0.526705501639644,0.484283823753669,0.523461392125661,0.574705565302594,0.491860050018523,0.523461392125661,0.526705501639644,0.484283823753669,0.535487106829325,0.473582057364675
"I3","I",10.8784722222222,0.875578691623351,0.548651731478305,0.523461392125661,0.588887402294169,0.518751651188013,0.523461392125661,0.875578691623351,0.548651731478305,0.523461392125661,0.588887402294169,0.518751651188013,0.535487106829325,0.633299798792757
"I3","I",13.125,0.519507438565474,0.545997357629766,0.523461392125661,0.583449129211174,0.524644101358094,0.523461392125661,0.519507438565474,0.545997357629766,0.523461392125661,0.583449129211174,0.524644101358094,0.535487106829325,0.637093829864914
"I3","I",15.8541666666667,0.505298173977092,0.542600018692405,0.523461392125661,0.640286187562682,0.534297252281543,0.523461392125661,0.505298173977092,0.542600018692405,0.523461392125661,0.640286187562682,0.534297252281543,0.535487106829325,0.63975395475217
"I3","I",18.9097222222222,0.620741989996406,0.54801594512643,0.523461392125661,0.517214579961308,0.533113272724346,0.523461392125661,0.620741989996406,0.54801594512643,0.523461392125661,0.517214579961308,0.533113272724346,0.535487106829325,0.646010483401281
"I3","I",2.85069444444444,0.313345218657789,0.448142132134261,0.523461392125661,0.488545451027559,0.485327487575846,0.523461392125661,0.313345218657789,0.448142132134261,0.523461392125661,0.488545451027559,0.485327487575846,0.535487106829325,0.52568306010929
"I3","I",22.8611111111111,0.13725413765088,0.519589522463762,0.523461392125661,0.478746115997892,0.529350839732896,0.523461392125661,0.13725413765088,0.519589522463762,0.523461392125661,0.478746115997892,0.529350839732896,0.535487106829325,0.648012611192433
"I3","I",27.1458333333333,0.5803745383369,0.523461392125661,0.523461392125661,0.625684943261404,0.535487106829325,0.523461392125661,0.5803745383369,0.523461392125661,0.523461392125661,0.625684943261404,0.535487106829325,0.535487106829325,0.652707182320442
"I3","I",3.80902777777778,0.556340323553303,0.465245626310468,0.523461392125661,0.472548908071893,0.483307505936046,0.523461392125661,0.556340323553303,0.465245626310468,0.523461392125661,0.472548908071893,0.483307505936046,0.535487106829325,0.554280091833388
"I3","I",4.86111111111111,0.43241648769536,0.461002003365606,0.523461392125661,0.586527803205575,0.496650165547188,0.523461392125661,0.43241648769536,0.461002003365606,0.523461392125661,0.586527803205575,0.496650165547188,0.535487106829325,0.574178762414057
"I3","I",5.85902777777778,0.876549868079413,0.498140886097521,0.523461392125661,0.577427520131632,0.503869504049558,0.523461392125661,0.876549868079413,0.498140886097521,0.523461392125661,0.577427520131632,0.503869504049558,0.535487106829325,0.588449228978761
"I3","I",6.83958333333333,0.253971806578693,0.480374161766692,0.523461392125661,0.558138876663371,0.507818361885025,0.523461392125661,0.253971806578693,0.480374161766692,0.523461392125661,0.558138876663371,0.507818361885025,0.535487106829325,0.597262952101662
"I3","I",8.91666666666667,0.78986310257514,0.516557161539924,0.523461392125661,0.542442927093584,0.511866392266391,0.523461392125661,0.78986310257514,0.516557161539924,0.523461392125661,0.542442927093584,0.511866392266391,0.535487106829325,0.62183908045977
"L1","L",0,0,0,0.496972892058111,0,0,0.496972892058111,0,0,0.496972892058111,0,0,0.498200844998645,NA
"L1","L",0.840277777777778,0.444745392935532,0.444745392935532,0.496972892058111,0.456425408426352,0.456425408426352,0.496972892058111,0.444745392935532,0.444745392935532,0.496972892058111,0.456425408426352,0.456425408426352,0.498200844998645,0.349913743530765
"L1","L",1.84375,0.674763429968614,0.586858447662977,0.496972892058111,0.654895362380238,0.579046972334167,0.496972892058111,0.674763429968614,0.586858447662977,0.496972892058111,0.654895362380238,0.579046972334167,0.498200844998645,0.510601320820299
"L1","L",10.8784722222222,0.636909877411283,0.501417592563606,0.496972892058111,0.536341768196909,0.495660610679208,0.496972892058111,0.636909877411283,0.501417592563606,0.496972892058111,0.536341768196909,0.495660610679208,0.498200844998645,0.538836925579504
"L1","L",13.125,0.488545451027891,0.500999991293955,0.496972892058111,0.523585497501845,0.496566556916641,0.496972892058111,0.488545451027891,0.500999991293955,0.496972892058111,0.523585497501845,0.496566556916641,0.498200844998645,0.545894694371596
"L1","L",15.8541666666667,0.486674380584464,0.500590770686995,0.496972892058111,0.509869468718809,0.496946563448468,0.496972892058111,0.486674380584464,0.500590770686995,0.496972892058111,0.509869468718809,0.496946563448468,0.498200844998645,0.553227006724397
"L1","L",18.9097222222222,0.541977163685289,0.50161352383353,0.496972892058111,0.494036801593934,0.496874656527454,0.496972892058111,0.541977163685289,0.50161352383353,0.496972892058111,0.494036801593934,0.496874656527454,0.498200844998645,0.563969465648855
"L1","L",2.85069444444444,0.517520874073227,0.54073195947534,0.496972892058111,0.536051667881616,0.550444552314559,0.496972892058111,0.517520874073227,0.54073195947534,0.496972892058111,0.536051667881616,0.550444552314559,0.498200844998645,0.549402823018458
"L1","L",22.8611111111111,0.318860781529999,0.496885801267471,0.496972892058111,0.533805511056919,0.497830039369549,0.496972892058111,0.318860781529999,0.496885801267471,0.496972892058111,0.533805511056919,0.497830039369549,0.498200844998645,0.580635245901639
"L1","L",27.1458333333333,0.500419210852072,0.496972892058111,0.496972892058111,0.512874203674922,0.498200844998645,0.496972892058111,0.500419210852072,0.496972892058111,0.496972892058111,0.512874203674922,0.498200844998645,0.498200844998645,0.592175940002027
"L1","L",3.80902777777778,0.492595778980336,0.519439855855671,0.496972892058111,0.490711905513941,0.524022977273144,0.496972892058111,0.492595778980336,0.519439855855671,0.496972892058111,0.490711905513941,0.524022977273144,0.498200844998645,0.505223880597015
"L1","L",4.86111111111111,0.43271315907827,0.499140437757499,0.496972892058111,0.436803436876708,0.503608203245927,0.496972892058111,0.43271315907827,0.499140437757499,0.496972892058111,0.436803436876708,0.503608203245927,0.498200844998645,0.473787815996685
"L1","L",5.85902777777778,0.470502442022446,0.496025590818784,0.496972892058111,0.436508367085548,0.496310006780432,0.496972892058111,0.470502442022446,0.496025590818784,0.496972892058111,0.436508367085548,0.496310006780432,0.498200844998645,0.461984069514844
"L1","L",6.83958333333333,0.379685081926567,0.488187358198491,0.496972892058111,0.444646965838562,0.492829302280941,0.496972892058111,0.379685081926567,0.488187358198491,0.496972892058111,0.444646965838562,0.492829302280941,0.498200844998645,0.475962039837314
"L1","L",8.91666666666667,0.583220961211683,0.495123143962261,0.496972892058111,0.505728550741109,0.493770721115929,0.496972892058111,0.583220961211683,0.495123143962261,0.496972892058111,0.505728550741109,0.493770721115929,0.498200844998645,0.530243360597799
"L2","L",0,0,0,0.491945135461382,0,0,0.491945135461382,0,0,0.491945135461382,0,0,0.497357004253745,NA
"L2","L",0.840277777777778,0.457744119852829,0.457744119852829,0.491945135461382,0.478937696349373,0.478937696349373,0.491945135461382,0.457744119852829,0.457744119852829,0.491945135461382,0.478937696349373,0.478937696349373,0.497357004253745,0.363662131519274
"L2","L",1.84375,0.575780566728019,0.529462467321299,0.491945135461382,0.550230532841072,0.522254862825342,0.491945135461382,0.575780566728019,0.529462467321299,0.491945135461382,0.550230532841072,0.522254862825342,0.497357004253745,0.519089197055299
"L2","L",10.8784722222222,0.627505635331295,0.496720369698063,0.491945135461382,0.536305514372507,0.495023600148765,0.491945135461382,0.627505635331295,0.496720369698063,0.491945135461382,0.536305514372507,0.495023600148765,0.497357004253745,0.544362292051756
