"id","date","day","time","pres.init","pres.resid","mass.init","mass.final","cCH4","cCO2","xCO2","xCH4","notes","date.time","start.time","time.d","mass.tot","mass.vent","mass.leak","cmass.tot","cmass.leak","cmass.vent","leaked"
"C1","12112018",0,"1230",0,NA,NA,188.205,0,0,NA,NA,NA,2018-11-12 12:30:00,2018-11-12 12:30:00,0,0,NA,0,0,0,NA,FALSE
"C1","13112018",0.840277777773736,"0840",1626,NA,188.204,188.0469,33.57,31.2,0.48170449282075,0.51829550717925,NA,2018-11-13 08:40:00,2018-11-12 12:30:00,0.840277777777778,0.158100000000019,0.157100000000014,0.00100000000000477,0.158100000000019,0.00100000000000477,NA,FALSE
"C1","14112018",1.84375,"0845",2146,NA,188.0476,187.8448,51.06,36.34,0.415789473684211,0.58421052631579,NA,2018-11-14 08:45:00,2018-11-12 12:30:00,1.84375,0.202100000000002,0.202799999999996,-0.000699999999994816,0.36020000000002,0.000300000000009959,NA,FALSE
"C1","15112018",2.85069444444525,"0855",2103,NA,187.8416,187.6653,63.13,32.28,0.338329315585368,0.661670684414632,NA,2018-11-15 08:55:00,2018-11-12 12:30:00,2.85069444444444,0.17949999999999,0.176299999999998,0.00319999999999254,0.539700000000011,0.0035000000000025,NA,FALSE
"C1","16112018",3.80902777777374,"0755",1279,NA,187.6653,187.5613,62.13,32.57,0.343928194297782,0.656071805702218,NA,2018-11-16 07:55:00,2018-11-12 12:30:00,3.80902777777778,0.104000000000013,0.104000000000013,0,0.643700000000024,0.0035000000000025,NA,FALSE
"C1","17112018",4.86111111110949,"0910",802,NA,187.5602,187.4953,61.76,34.62,0.359203154181365,0.640796845818635,NA,2018-11-17 09:10:00,2018-11-12 12:30:00,4.86111111111111,0.0660000000000025,0.0649000000000228,0.00109999999997967,0.709700000000026,0.00459999999998217,NA,FALSE
"C1","18112018",5.85902777777665,"0907",536,NA,187.4966,187.4524,60.89,36.02,0.371685068620369,0.628314931379631,NA,2018-11-18 09:07:00,2018-11-12 12:30:00,5.85902777777778,0.0428999999999746,0.0441999999999894,-0.00130000000001473,0.752600000000001,0.00329999999996744,NA,FALSE
"C1","19112018",6.8395833333343,"0839",406,NA,187.4486,187.4152,59.03,36.09,0.379415475189235,0.620584524810765,NA,2018-11-19 08:39:00,2018-11-12 12:30:00,6.83958333333333,0.0372000000000128,0.0334000000000003,0.00380000000001246,0.789800000000014,0.0070999999999799,NA,FALSE
"C1","21112018",8.91666666666424,"1030",533,NA,187.4184,187.3764,63.27,36.14,0.363544914998491,0.636455085001509,NA,2018-11-21 10:30:00,2018-11-12 12:30:00,8.91666666666667,0.038800000000009,0.0420000000000016,-0.00319999999999254,0.828600000000023,0.00389999999998736,NA,FALSE
"C1","23112018",10.878472222219,"0935",428,NA,187.3788,187.3443,62.06,36.53,0.370524393954762,0.629475606045238,NA,2018-11-23 09:35:00,2018-11-12 12:30:00,10.8784722222222,0.0320999999999856,0.0345000000000084,-0.00240000000002283,0.860700000000008,0.00149999999996453,NA,FALSE
"C1","25112018",13.125,"1530",372,NA,187.3431,187.313,61.62,37.14,0.376063183475091,0.623936816524909,NA,2018-11-25 15:30:00,2018-11-12 12:30:00,13.125,0.0313000000000159,0.0301000000000045,0.00120000000001141,0.892000000000024,0.00269999999997594,NA,FALSE
"C1","28112018",15.8541666666642,"0900",329,NA,187.3124,187.2858,60.168614,36.329176,0.376476766980881,0.623523233019119,NA,2018-11-28 09:00:00,2018-11-12 12:30:00,15.8541666666667,0.0271999999999935,0.026600000000002,0.000599999999991496,0.919200000000018,0.00329999999996744,NA,FALSE
"C1","01122018",18.909722222219,"1020",290,NA,187.285,187.2637,61.46,37,0.375787121673776,0.624212878326224,NA,2018-12-01 10:20:00,2018-11-12 12:30:00,18.9097222222222,0.0220999999999947,0.0212999999999965,0.000799999999998136,0.941300000000012,0.00409999999996558,NA,FALSE
"C1","05122018",22.8611111111095,"0910",302,NA,187.2585,187.236,61.62,36.27,0.370517928286853,0.629482071713147,NA,2018-12-05 09:10:00,2018-11-12 12:30:00,22.8611111111111,0.02770000000001,0.022500000000008,0.00520000000000209,0.969000000000023,0.00929999999996767,NA,FALSE
"C1","09122018",27.1458333333285,"1600",289,NA,187.2336,187.2112,62.76,36.41,0.367147322779066,0.632852677220934,NA,2018-12-09 16:00:00,2018-11-12 12:30:00,27.1458333333333,0.024799999999999,0.0224000000000046,0.00239999999999441,0.993800000000022,0.0116999999999621,NA,FALSE
"C2","12112018",0,"1230",0,NA,NA,184.63195,0,0,NA,NA,NA,2018-11-12 12:30:00,2018-11-12 12:30:00,0,0,NA,0,0,0,NA,FALSE
"C2","13112018",0.840277777773736,"0840",1672,NA,184.6316,184.4765,34.32,32.16,0.483754512635379,0.516245487364621,NA,2018-11-13 08:40:00,2018-11-12 12:30:00,0.840277777777778,0.155450000000002,0.155100000000004,0.000349999999997408,0.155450000000002,0.000349999999997408,NA,FALSE
"C2","14112018",1.84375,"0845",2211,NA,184.4767,184.2752,51.64,36.94,0.417024158952359,0.582975841047641,NA,2018-11-14 08:45:00,2018-11-12 12:30:00,1.84375,0.201299999999975,0.201499999999982,-0.000200000000006639,0.356749999999977,0.000149999999990769,NA,FALSE
"C2","15112018",2.85069444444525,"0855",2150,NA,184.2722,184.0976,62.61,32.25,0.339974699557242,0.660025300442758,NA,2018-11-15 08:55:00,2018-11-12 12:30:00,2.85069444444444,0.177600000000012,0.174599999999998,0.00300000000001432,0.534349999999989,0.00315000000000509,NA,FALSE
